t,visible,lateral,tamano,confianza,vx,wz
31.254,1,0.0199,0.4478,0.922,0.2130,0.0000
31.319,1,0.0192,0.4479,0.921,0.2130,0.0000
31.387,1,0.0184,0.4479,0.921,0.2130,0.0000
31.451,1,0.0179,0.4479,0.922,0.2130,0.0000
31.520,1,0.0174,0.4478,0.921,0.2131,0.0000
31.587,1,0.0170,0.4478,0.922,0.2131,0.0000
31.651,1,0.0167,0.4479,0.921,0.2130,0.0000
31.720,1,0.0166,0.4480,0.921,0.2129,0.0000
31.788,1,0.0165,0.4480,0.921,0.2128,0.0000
31.852,1,0.0165,0.4480,0.921,0.2128,0.0000
31.921,1,0.0164,0.4480,0.920,0.2129,0.0000
31.983,1,0.0165,0.4479,0.919,0.2130,0.0000
32.051,1,0.0166,0.4480,0.920,0.2128,0.0000
32.120,1,0.0166,0.4479,0.923,0.2130,0.0000
32.184,1,-0.2968,0.6585,0.618,0.1747,0.0382
32.251,1,-0.4688,0.7874,0.698,0.1341,0.0789
32.320,1,-0.5674,0.8630,0.622,0.0928,0.1202
32.382,1,-0.5480,0.9088,0.616,0.0556,0.1574
32.451,1,-0.5103,0.9352,0.528,0.0144,0.1986
32.515,1,-0.4184,0.9525,0.727,-0.0244,0.2374
32.569,1,-0.3299,0.9627,0.776,-0.0563,0.2693
32.622,1,-0.2028,0.9716,0.633,-0.0886,0.2500
32.682,1,-0.1227,0.9758,0.920,-0.1245,0.2140
32.749,1,-0.0731,0.9777,0.923,-0.1646,0.1739
32.815,1,-0.0418,0.9794,0.942,-0.2041,0.1345
32.884,1,-0.0128,0.9832,0.943,-0.2454,0.0931
32.951,1,0.0122,0.9842,0.939,-0.2857,0.0529
33.015,1,0.0290,0.9821,0.939,-0.3242,0.0144
33.083,1,0.0397,0.9835,0.944,-0.3649,0.0000
33.147,1,0.0539,0.9834,0.941,-0.4000,0.0000
33.215,1,0.0710,0.9809,0.926,-0.4000,0.0000
33.284,1,0.0802,0.9780,0.931,-0.4000,0.0000
33.347,1,0.0836,0.9755,0.937,-0.4000,0.0000
33.414,1,0.0849,0.9745,0.938,-0.4000,0.0000
33.483,1,0.0833,0.9756,0.937,-0.4000,0.0000
33.547,1,0.0741,0.9771,0.925,-0.4000,0.0000
33.615,1,0.0657,0.9745,0.929,-0.4000,0.0000
33.680,1,0.0600,0.9735,0.940,-0.4000,0.0000
33.748,1,0.0555,0.9736,0.946,-0.4000,0.0000
33.812,1,0.0529,0.9734,0.947,-0.4000,0.0000
33.878,1,0.0525,0.9739,0.948,-0.4000,0.0000
33.945,1,0.0536,0.9743,0.950,-0.4000,0.0000
34.016,1,0.0545,0.9748,0.948,-0.4000,0.0000
34.079,1,0.0573,0.9747,0.945,-0.4000,0.0000
34.146,1,0.0601,0.9741,0.944,-0.4000,0.0000
34.210,1,0.0649,0.9731,0.939,-0.4000,0.0000
34.265,1,0.0711,0.9725,0.943,-0.4000,0.0000
34.318,1,0.0788,0.9731,0.943,-0.4000,0.0000
34.379,1,0.0821,0.9739,0.942,-0.4000,0.0000
34.447,1,0.0851,0.9738,0.939,-0.4000,0.0000
34.512,1,0.0871,0.9732,0.938,-0.4000,0.0000
34.579,1,0.0929,0.9733,0.932,-0.4000,0.0000
34.647,1,0.0999,0.9747,0.933,-0.4000,0.0000
34.711,1,0.1040,0.9760,0.940,-0.4000,0.0000
34.778,1,0.1084,0.9770,0.940,-0.4000,0.0000
34.844,1,0.1117,0.9775,0.940,-0.4000,0.0000
34.910,1,0.1226,0.9777,0.931,-0.4000,0.0000
34.977,1,0.1362,0.9799,0.927,-0.4000,0.0000
35.043,1,0.1472,0.9791,0.931,-0.4000,0.0000
35.111,1,0.1612,0.9774,0.932,-0.4000,-0.0408
35.179,1,0.1709,0.9775,0.891,-0.4000,-0.0820
35.243,1,0.1812,0.9789,0.915,-0.4000,-0.1204
35.311,1,0.1912,0.9795,0.898,-0.4000,-0.1608
35.374,1,0.1989,0.9823,0.893,-0.4000,-0.1990
35.442,1,0.2035,0.9833,0.897,-0.4000,-0.2396
35.510,1,0.2072,0.9830,0.900,-0.4000,-0.2500
35.575,1,0.2089,0.9842,0.916,-0.4000,-0.2507
35.643,1,0.2083,0.9848,0.927,-0.4000,-0.2500
35.712,1,0.2034,0.9828,0.934,-0.4000,-0.2500
35.776,1,0.1962,0.9809,0.937,-0.4000,-0.2500
35.843,1,0.1850,0.9801,0.931,-0.4000,-0.2500
35.908,1,0.1686,0.9806,0.933,-0.4000,-0.2500
35.961,1,0.1597,0.9822,0.941,-0.4000,-0.2500
36.014,1,0.1526,0.9835,0.942,-0.4000,-0.2500
36.075,1,0.1488,0.9854,0.948,-0.4000,-0.2129
36.142,1,0.1474,0.9851,0.947,-0.4000,-0.1730
36.208,1,0.1426,0.9841,0.933,-0.4000,-0.1334
36.275,1,0.1366,0.9841,0.936,-0.4000,-0.0933
36.342,1,0.1376,0.9844,0.936,-0.4000,-0.0528
36.407,1,0.1453,0.9852,0.936,-0.4000,-0.0137
36.475,1,0.1540,0.9844,0.904,-0.4000,-0.0543
36.540,1,0.1907,0.9862,0.918,-0.4000,-0.0930
36.608,1,0.2397,0.9865,0.899,-0.4000,-0.1337
36.675,1,0.2880,0.9843,0.901,-0.4000,-0.1741
36.739,1,0.3804,0.9819,0.808,-0.4000,-0.2124
36.808,1,0.4363,0.9816,0.853,-0.4000,-0.2539
36.875,1,0.5081,0.9809,0.847,-0.4000,-0.2944
36.940,1,0.5716,0.9819,0.907,-0.4000,-0.3330
37.007,1,0.6188,0.9828,0.900,-0.4000,-0.3735
37.071,1,0.6575,0.9822,0.868,-0.4000,-0.4116
37.139,1,0.6901,0.9838,0.877,-0.4000,-0.4527
37.207,1,0.7182,0.9826,0.887,-0.4000,-0.4932
37.271,1,0.7417,0.9828,0.849,-0.4000,-0.5317
37.338,1,0.7607,0.9826,0.830,-0.4000,-0.5721
37.408,1,0.7797,0.9850,0.858,-0.4000,-0.6000
37.472,1,0.7956,0.9854,0.864,-0.4000,-0.6000
37.540,1,0.8098,0.9848,0.845,-0.4000,-0.6000
37.603,1,0.5535,0.7772,0.873,-0.3622,-0.6000
37.656,1,0.4047,0.6533,0.889,-0.3301,-0.5679
37.708,1,0.3203,0.5780,0.890,-0.2992,-0.5370
37.771,1,0.2707,0.5337,0.881,-0.2614,-0.4991
37.838,1,0.2370,0.5057,0.882,-0.2210,-0.4588
37.903,1,0.2100,0.4911,0.911,-0.1824,-0.4202
37.971,1,0.1871,0.4819,0.887,-0.1415,-0.3792
38.039,1,0.1565,0.4764,0.886,-0.1008,-0.3385
38.104,1,0.1292,0.4740,0.897,-0.0616,-0.2993
38.171,1,0.1074,0.4743,0.898,-0.0212,-0.2589
38.236,1,0.0921,0.4752,0.900,0.0174,-0.2203
38.303,1,0.0794,0.4755,0.901,0.0580,-0.1798
38.371,1,0.0683,0.4778,0.905,0.0986,-0.1392
38.435,1,0.0595,0.4797,0.894,0.1369,-0.1008
38.503,1,0.0537,0.4809,0.893,0.1776,-0.0601
38.571,1,0.0504,0.4805,0.899,0.2000,-0.0192
38.635,1,0.0568,0.4790,0.900,0.2000,0.0000
38.702,1,0.0454,0.4755,0.883,0.2000,0.0000
38.767,1,0.0409,0.4727,0.872,0.2000,0.0000
38.834,1,0.0680,0.4716,0.868,0.2000,0.0000
38.904,1,0.0849,0.4704,0.887,0.2000,0.0000
38.967,1,0.0949,0.4674,0.875,0.2000,0.0000
39.035,1,0.1048,0.4674,0.874,0.2000,0.0000
39.103,1,0.1120,0.4676,0.883,0.2000,0.0000
39.167,1,0.1181,0.4675,0.892,0.2000,0.0000
39.235,1,0.1226,0.4676,0.903,0.2000,0.0000
39.297,1,0.1264,0.4677,0.907,0.2000,0.0000
39.350,1,0.1292,0.4678,0.910,0.2000,0.0000
39.401,1,0.1310,0.4681,0.908,0.2000,0.0000
39.467,1,0.1331,0.4684,0.905,0.2000,0.0000
39.534,1,0.1347,0.4691,0.907,0.2000,0.0000
39.598,1,0.1355,0.4694,0.904,0.2000,0.0000
39.666,1,0.1348,0.4700,0.896,0.2000,0.0000
39.734,1,0.1353,0.4706,0.894,0.2000,0.0000
39.801,1,0.1369,0.4702,0.900,0.2000,0.0000
39.867,1,0.1367,0.4699,0.892,0.2000,0.0000
39.931,1,0.1284,0.4700,0.891,0.2000,0.0000
39.999,1,0.0937,0.4704,0.879,0.2000,0.0000
40.067,1,0.0877,0.4700,0.886,0.2000,0.0000
40.130,1,0.0841,0.4696,0.905,0.2000,0.0000
40.197,1,0.0806,0.4695,0.907,0.2000,0.0000
40.267,1,0.0765,0.4701,0.910,0.2000,0.0000
40.331,1,0.0702,0.4707,0.908,0.2000,0.0000
40.399,1,0.0606,0.4718,0.905,0.2000,0.0000
40.463,1,0.0500,0.4738,0.897,0.2000,0.0000
40.532,1,0.0412,0.4756,0.896,0.2000,0.0000
40.600,1,0.0306,0.4771,0.899,0.2000,0.0000
40.664,1,0.0185,0.4789,0.894,0.2000,0.0000
40.730,1,0.0020,0.4795,0.911,0.2000,0.0000
40.798,1,-0.0163,0.4788,0.893,0.2000,0.0000
40.863,1,-0.0432,0.4772,0.888,0.2000,0.0000
40.932,1,-0.0709,0.4768,0.899,0.2000,0.0000
40.996,1,-0.0985,0.4748,0.896,0.2000,0.0000
41.050,1,-0.1188,0.4733,0.893,0.2000,0.0000
41.105,1,-0.1371,0.4705,0.883,0.2000,0.0000
41.165,1,-0.1529,0.4688,0.883,0.2000,0.0362
41.232,1,-0.1637,0.4663,0.885,0.2000,0.0763
41.294,1,-0.1671,0.4637,0.889,0.2000,0.1139
41.364,1,-0.1650,0.4607,0.893,0.2000,0.1555
41.433,1,-0.1574,0.4576,0.895,0.2000,0.1968
41.494,1,-0.1462,0.4555,0.900,0.2023,0.1599
41.563,1,-0.1385,0.4548,0.900,0.2033,0.1186
41.626,1,-0.1358,0.4552,0.897,0.2028,0.0806
41.695,1,-0.1359,0.4558,0.898,0.2019,0.0396
41.762,1,-0.1368,0.4562,0.901,0.2013,0.0000
41.826,1,-0.1382,0.4558,0.899,0.2018,0.0000
41.894,1,-0.1411,0.4535,0.898,0.2051,0.0000
41.962,1,-0.1461,0.4525,0.900,0.2065,0.0000
42.026,1,-0.1509,0.4507,0.906,0.2090,0.0383
42.094,1,-0.1556,0.4499,0.908,0.2101,0.0791
42.159,1,-0.1602,0.4483,0.906,0.2124,0.1177
42.225,1,-0.1646,0.4471,0.908,0.2141,0.1577
42.293,1,-0.1680,0.4457,0.907,0.2160,0.1984
42.358,1,-0.1717,0.4439,0.907,0.2186,0.2372
42.426,1,-0.1752,0.4426,0.908,0.2203,0.2500
42.495,1,-0.1794,0.4425,0.911,0.2206,0.2500
42.559,1,-0.1840,0.4423,0.907,0.2208,0.2500
42.626,1,-0.1888,0.4410,0.907,0.2227,0.2500
42.691,1,-0.1946,0.4405,0.913,0.2233,0.2500
42.743,1,-0.1983,0.4390,0.915,0.2254,0.2500
42.796,1,-0.2019,0.4377,0.921,0.2272,0.2500
42.859,1,-0.2060,0.4357,0.920,0.2300,0.2500
42.927,1,-0.2096,0.4352,0.910,0.2307,0.2515
42.991,1,-0.2133,0.4354,0.897,0.2304,0.2560
43.058,1,-0.2159,0.4374,0.891,0.2277,0.2590
43.125,1,-0.2188,0.4398,0.896,0.2242,0.2626
43.190,1,-0.2231,0.4424,0.887,0.2206,0.2677
43.258,1,-0.2327,0.4454,0.894,0.2165,0.2793
43.323,1,-0.2440,0.4477,0.894,0.2132,0.2928
43.391,1,-0.2565,0.4466,0.887,0.2148,0.3078
43.445,1,-0.2699,0.4450,0.879,0.2170,0.3239
43.518,1,-0.2793,0.4436,0.885,0.2189,0.3352
43.588,1,-0.2824,0.4436,0.891,0.2190,0.3389
43.658,1,-0.2809,0.4426,0.889,0.2204,0.3371
43.723,1,-0.2740,0.4439,0.887,0.2186,0.3288
43.791,1,-0.2657,0.4440,0.882,0.2184,0.3189
43.854,1,-0.2620,0.4465,0.890,0.2148,0.3144
43.923,1,-0.2646,0.4487,0.892,0.2118,0.3175
43.990,1,-0.2670,0.4511,0.899,0.2084,0.3204
44.054,1,-0.2676,0.4537,0.898,0.2048,0.3211
44.122,1,-0.2675,0.4557,0.896,0.2021,0.3210
44.191,1,-0.2683,0.4566,0.901,0.2008,0.3220
44.255,1,-0.2711,0.4543,0.908,0.2040,0.3253
44.323,1,-0.2762,0.4510,0.905,0.2086,0.3314
44.387,1,-0.2880,0.4489,0.889,0.2116,0.3456
44.438,1,-0.2984,0.4470,0.894,0.2141,0.3581
44.476,1,-0.3153,0.4468,0.894,0.2145,0.3784
44.583,1,-0.3302,0.4430,0.909,0.2197,0.3963
44.658,1,-0.3515,0.4393,0.917,0.2250,0.4219
44.711,1,-0.3680,0.4376,0.915,0.2273,0.4416
44.764,1,-0.3809,0.4361,0.900,0.2295,0.4570
44.822,1,-0.3940,0.4351,0.891,0.2308,0.4729
44.886,1,-0.4063,0.4344,0.894,0.2318,0.4875
44.954,1,-0.4150,0.4346,0.895,0.2316,0.4979
45.018,1,-0.4218,0.4354,0.902,0.2304,0.5061
45.087,1,-0.4275,0.4371,0.904,0.2280,0.5130
45.154,1,-0.4312,0.4403,0.891,0.2236,0.5174
45.219,1,-0.4341,0.4447,0.887,0.2174,0.5209
45.271,1,-0.4383,0.4480,0.888,0.2128,0.5260
45.380,1,-0.4443,0.4476,0.891,0.2134,0.5332
45.466,1,-0.4481,0.4485,0.897,0.2121,0.5377
45.523,1,-0.4493,0.4493,0.899,0.2110,0.5391
45.586,1,-0.4357,0.4490,0.878,0.2114,0.5228
45.651,1,-0.4178,0.4490,0.899,0.2113,0.5013
45.718,1,-0.4085,0.4492,0.892,0.2112,0.4901
45.786,1,-0.4118,0.4474,0.879,0.2136,0.4942
45.851,1,-0.4194,0.4483,0.885,0.2124,0.5032
45.918,1,-0.4349,0.4507,0.907,0.2090,0.5218
45.987,1,-0.4521,0.4538,0.907,0.2047,0.5425
46.051,1,-0.4650,0.4544,0.896,0.2038,0.5580
46.119,1,-0.4749,0.4548,0.888,0.2033,0.5698
46.184,1,-0.4834,0.4550,0.891,0.2030,0.5800
46.250,1,-0.4931,0.4554,0.883,0.2025,0.5917
46.321,1,-0.5003,0.4542,0.885,0.2041,0.6000
46.382,1,-0.5018,0.4541,0.879,0.2042,0.6000
46.451,1,-0.5004,0.4520,0.878,0.2072,0.6000
46.520,1,-0.5024,0.4524,0.876,0.2067,0.6000
46.583,1,-0.5053,0.4503,0.879,0.2096,0.6000
46.651,1,-0.5073,0.4479,0.878,0.2129,0.6000
46.715,1,-0.5082,0.4465,0.866,0.2149,0.6000
46.782,1,-0.5081,0.4456,0.861,0.2161,0.6000
46.850,1,-0.5083,0.4449,0.870,0.2171,0.6000
46.914,1,-0.5075,0.4447,0.870,0.2174,0.6000
46.981,1,-0.5079,0.4444,0.874,0.2178,0.6000
47.051,1,-0.5098,0.4446,0.879,0.2176,0.6000
47.115,1,-0.5102,0.4443,0.878,0.2179,0.6000
47.182,1,-0.5094,0.4445,0.874,0.2178,0.6000
47.246,1,-0.5085,0.4460,0.876,0.2156,0.6000
47.315,1,-0.5076,0.4469,0.880,0.2144,0.6000
47.384,1,-0.5077,0.4459,0.880,0.2158,0.6000
47.448,1,-0.5075,0.4454,0.880,0.2164,0.6000
47.515,1,-0.5077,0.4451,0.881,0.2168,0.6000
47.583,1,-0.5074,0.4450,0.882,0.2171,0.6000
47.648,1,-0.5072,0.4450,0.881,0.2170,0.6000
47.716,1,-0.5065,0.4450,0.876,0.2170,0.6000
47.779,1,-0.5053,0.4452,0.869,0.2167,0.6000
47.833,1,-0.5048,0.4453,0.868,0.2166,0.6000
47.884,1,-0.5044,0.4453,0.871,0.2166,0.6000
47.947,1,-0.5036,0.4449,0.874,0.2171,0.6000
48.016,1,-0.5034,0.4447,0.875,0.2174,0.6000
48.079,1,-0.5037,0.4443,0.875,0.2179,0.6000
48.148,1,-0.5040,0.4441,0.872,0.2183,0.6000
48.215,1,-0.5046,0.4440,0.874,0.2184,0.6000
48.279,1,-0.5056,0.4440,0.878,0.2184,0.6000
48.347,1,-0.5069,0.4439,0.883,0.2185,0.6000
48.411,1,-0.5081,0.4441,0.878,0.2182,0.6000
48.479,1,-0.5095,0.4445,0.876,0.2178,0.6000
48.548,1,-0.5103,0.4448,0.871,0.2173,0.6000
48.611,1,-0.5109,0.4448,0.874,0.2173,0.6000
48.680,1,-0.5115,0.4445,0.873,0.2177,0.6000
48.748,1,0.0310,0.6085,0.845,0.1766,0.5589
48.812,1,0.3480,0.7164,0.877,0.1382,0.5206
48.878,1,0.5279,0.7859,0.888,0.0986,0.4809
48.943,1,0.6223,0.8311,0.898,0.0599,0.4423
49.010,1,0.6712,0.8625,0.895,0.0195,0.4018
49.080,1,0.6926,0.8865,0.920,-0.0223,0.3600
49.144,1,0.6932,0.9042,0.908,-0.0608,0.3215
49.212,1,0.6791,0.9181,0.910,-0.1013,0.2810
49.279,1,0.6559,0.9282,0.929,-0.1415,0.2408
49.344,1,0.6279,0.9398,0.934,-0.1806,0.2018
49.412,1,0.5813,0.9508,0.919,-0.2218,0.1605
49.475,1,0.5334,0.9600,0.922,-0.2597,0.1227
49.529,1,0.4964,0.9670,0.930,-0.2917,0.0906
49.582,1,0.4613,0.9737,0.930,-0.3234,0.0590
49.643,1,0.4299,0.9781,0.927,-0.3602,0.0221
49.711,1,0.4017,0.9829,0.929,-0.4000,-0.0188
49.776,1,0.3792,0.9874,0.936,-0.4000,-0.0574
49.843,1,0.3624,0.9906,0.931,-0.4000,-0.0977
49.911,1,0.3473,0.9922,0.930,-0.4000,-0.1387
49.976,1,0.3335,0.9940,0.930,-0.4000,-0.1776
50.043,1,0.3220,0.9952,0.929,-0.4000,-0.2180
50.107,1,0.3135,0.9961,0.928,-0.4000,-0.2564
50.175,1,0.3064,0.9969,0.929,-0.4000,-0.2971
50.241,1,0.3006,0.9974,0.930,-0.4000,-0.3364
50.308,1,0.2966,0.9974,0.933,-0.4000,-0.3559
50.375,1,0.2935,0.9975,0.933,-0.4000,-0.3522
50.443,1,0.2910,0.9976,0.935,-0.4000,-0.3492
50.509,1,0.2890,0.9976,0.935,-0.4000,-0.3469
50.574,1,0.2878,0.9977,0.935,-0.4000,-0.3453
50.639,1,0.2867,0.9979,0.936,-0.4000,-0.3440
50.706,1,0.2860,0.9981,0.936,-0.4000,-0.3432
50.774,1,0.2855,0.9981,0.937,-0.4000,-0.3426
50.839,1,0.2850,0.9983,0.936,-0.4000,-0.3420
50.905,1,0.2844,0.9985,0.937,-0.4000,-0.3413
50.975,1,0.2839,0.9987,0.937,-0.4000,-0.3407
51.038,1,0.2835,0.9988,0.937,-0.4000,-0.3401
51.106,1,0.2831,0.9988,0.937,-0.4000,-0.3397
51.170,1,0.2824,0.9988,0.938,-0.4000,-0.3389
51.220,1,0.2819,0.9989,0.938,-0.4000,-0.3383
51.272,1,0.2811,0.9989,0.938,-0.4000,-0.3373
51.339,1,0.2804,0.9989,0.937,-0.4000,-0.3364
51.406,1,0.2797,0.9989,0.938,-0.4000,-0.3356
51.471,1,0.2791,0.9990,0.939,-0.4000,-0.3349
51.538,1,0.2785,0.9991,0.939,-0.4000,-0.3342
51.607,1,0.2778,0.9992,0.940,-0.4000,-0.3333
51.671,1,0.2772,0.9993,0.940,-0.4000,-0.3327
51.739,1,0.2767,0.9994,0.940,-0.4000,-0.3320
51.803,1,0.2763,0.9995,0.940,-0.4000,-0.3315
51.870,1,0.2757,0.9994,0.939,-0.4000,-0.3308
51.938,1,0.2750,0.9988,0.939,-0.4000,-0.3300
52.002,1,0.2741,0.9980,0.938,-0.4000,-0.3289
52.063,1,0.2733,0.9972,0.938,-0.4000,-0.3279
52.147,1,0.2730,0.9970,0.941,-0.4000,-0.3276
52.203,1,0.2728,0.9968,0.939,-0.4000,-0.3273
52.271,1,0.2724,0.9977,0.939,-0.4000,-0.3269
52.335,1,0.2721,0.9982,0.940,-0.4000,-0.3265
52.385,1,0.2718,0.9985,0.940,-0.4000,-0.3261
52.437,1,0.2715,0.9988,0.940,-0.4000,-0.3258
52.502,1,0.2711,0.9990,0.939,-0.4000,-0.3254
52.570,1,0.2708,0.9992,0.939,-0.4000,-0.3250
52.634,1,0.2704,0.9993,0.939,-0.4000,-0.3245
52.702,1,0.2702,0.9993,0.940,-0.4000,-0.3243
52.771,1,0.2702,0.9992,0.941,-0.4000,-0.3242
52.835,1,0.2702,0.9988,0.941,-0.4000,-0.3243
52.903,1,0.2703,0.9986,0.941,-0.4000,-0.3243
52.967,1,0.2704,0.9988,0.940,-0.4000,-0.3245
53.035,1,0.2705,0.9989,0.940,-0.4000,-0.3246
53.101,1,0.2704,0.9986,0.939,-0.4000,-0.3245
53.168,1,0.2705,0.9985,0.939,-0.4000,-0.3245
53.235,1,0.2711,0.9986,0.939,-0.4000,-0.3254
53.302,1,0.2719,0.9986,0.939,-0.4000,-0.3263
53.367,1,0.2730,0.9987,0.938,-0.4000,-0.3275
53.435,1,0.2742,0.9985,0.936,-0.4000,-0.3291
53.500,1,0.2759,0.9982,0.934,-0.4000,-0.3311
53.567,1,0.2777,0.9979,0.932,-0.4000,-0.3332
53.633,1,0.2793,0.9974,0.931,-0.4000,-0.3351
53.698,1,0.2806,0.9962,0.932,-0.4000,-0.3367
53.767,1,0.2818,0.9960,0.931,-0.4000,-0.3381
53.835,1,0.2837,0.9951,0.930,-0.4000,-0.3405
53.897,1,0.2864,0.9945,0.930,-0.4000,-0.3436
53.967,1,0.2925,0.9931,0.932,-0.4000,-0.3509
54.031,1,0.3008,0.9869,0.931,-0.4000,-0.3609
54.083,1,0.3087,0.9807,0.934,-0.4000,-0.3705
54.143,1,0.3217,0.9749,0.935,-0.4000,-0.3861
54.199,1,0.3371,0.9677,0.933,-0.4000,-0.4045
54.264,1,0.3556,0.9579,0.932,-0.4000,-0.4267
54.330,1,0.3784,0.9452,0.931,-0.4000,-0.4540
54.399,1,0.4054,0.9329,0.920,-0.4000,-0.4864
54.466,1,0.4350,0.9200,0.915,-0.4000,-0.5220
54.530,1,0.4699,0.9089,0.914,-0.4000,-0.5604
54.598,1,0.5103,0.8976,0.883,-0.4000,-0.6000
54.662,1,0.5486,0.8867,0.893,-0.4000,-0.6000
54.730,1,0.5962,0.8765,0.892,-0.3871,-0.6000
54.797,1,0.6476,0.8670,0.892,-0.3738,-0.6000
54.862,1,0.6858,0.8580,0.903,-0.3612,-0.6000
54.931,1,0.7143,0.8483,0.920,-0.3476,-0.6000
54.999,1,0.2176,0.7312,0.915,-0.3067,-0.5591
55.064,1,-0.0851,0.6783,0.925,-0.2680,-0.5204
55.130,1,-0.2677,0.6566,0.922,-0.2281,-0.4804
55.195,1,-0.3772,0.6499,0.923,-0.1892,-0.4415
55.262,1,-0.4376,0.6466,0.925,-0.1487,-0.4010
55.330,1,-0.4637,0.6471,0.916,-0.1080,-0.3604
55.396,1,-0.4660,0.6433,0.904,-0.0687,-0.3211
55.462,1,-0.4517,0.6389,0.899,-0.0292,-0.2815
55.530,1,-0.4280,0.6393,0.913,0.0000,-0.2406
55.591,1,-0.4087,0.6406,0.910,0.0000,-0.2038
55.664,1,-0.3830,0.6481,0.920,0.0000,-0.1603
55.726,1,-0.3579,0.6604,0.928,0.0000,-0.1231
55.778,1,-0.3398,0.6710,0.932,0.0000,-0.0916
55.831,1,-0.3246,0.6833,0.929,0.0000,-0.0600
55.895,1,-0.3131,0.6938,0.925,0.0000,-0.0217
55.963,1,-0.2872,0.7014,0.918,-0.0408,0.0191
56.026,1,-0.2653,0.7069,0.917,-0.0787,0.0569
56.094,1,-0.2404,0.7113,0.921,-0.1199,0.0981
56.164,1,-0.2150,0.7123,0.922,-0.1619,0.1401
56.227,1,-0.1858,0.7092,0.922,-0.1993,0.1776
56.294,1,-0.1475,0.7042,0.909,-0.2000,0.1370
56.359,1,-0.1089,0.6989,0.909,-0.1611,0.0981
56.427,1,-0.0723,0.6953,0.923,-0.1202,0.0572
56.494,1,-0.0426,0.6898,0.922,-0.0802,0.0172
56.557,1,-0.0212,0.6847,0.921,-0.0427,0.0000
56.625,1,0.0004,0.6789,0.920,-0.0015,0.0000
56.695,1,0.0179,0.6702,0.915,0.0000,0.0000
56.758,1,0.0303,0.6629,0.915,0.0000,0.0000
56.827,1,0.0402,0.6543,0.911,0.0000,0.0000
56.890,1,0.0463,0.6454,0.908,0.0000,0.0000
56.959,1,0.0497,0.6368,0.904,0.0000,0.0000
57.027,1,0.0518,0.6267,0.890,0.0000,0.0000
57.091,1,0.0501,0.6173,0.898,0.0000,0.0000
57.159,1,0.0485,0.6113,0.899,0.0000,0.0000
57.226,1,0.0479,0.6069,0.895,0.0000,0.0000
57.291,1,0.0487,0.6026,0.898,0.0000,0.0000
57.360,1,0.0521,0.5997,0.889,0.0000,0.0000
57.424,1,0.0578,0.5921,0.890,0.0000,0.0000
57.477,1,0.0624,0.5850,0.882,0.0000,0.0000
57.529,1,0.0683,0.5792,0.892,0.0000,0.0000
57.591,1,0.0747,0.5759,0.899,0.0000,0.0000
57.659,1,0.0808,0.5737,0.899,0.0000,0.0000
57.724,1,0.0875,0.5724,0.889,0.0000,0.0000
57.791,1,0.0909,0.5727,0.894,0.0000,0.0000
57.859,1,0.0926,0.5687,0.894,0.0000,0.0000
57.924,1,0.0879,0.5654,0.882,0.0000,0.0000
57.991,1,0.0832,0.5661,0.886,0.0000,0.0000
58.055,1,0.0774,0.5663,0.907,0.0000,0.0000
58.124,1,0.0626,0.5627,0.902,0.0000,0.0000
58.190,1,0.0437,0.5586,0.917,0.0000,0.0000
58.254,1,0.0233,0.5552,0.905,0.0000,0.0000
58.321,1,0.0021,0.5518,0.896,0.0000,0.0000
58.389,1,-0.0185,0.5479,0.889,0.0000,0.0000
58.456,1,-0.0372,0.5465,0.911,0.0000,0.0000
58.523,1,-0.0513,0.5479,0.905,0.0000,0.0000
58.587,1,-0.0627,0.5496,0.905,0.0000,0.0000
58.654,1,-0.0735,0.5504,0.905,0.0000,0.0000
58.722,1,-0.0816,0.5511,0.894,0.0000,0.0000
58.787,1,-0.0873,0.5499,0.888,0.0000,0.0000
58.855,1,-0.0905,0.5473,0.892,0.0000,0.0000
58.922,1,-0.0914,0.5449,0.892,0.0000,0.0000
58.987,1,-0.0906,0.5419,0.897,0.0000,0.0000
59.054,1,-0.0895,0.5378,0.897,0.0000,0.0000
59.121,1,-0.0863,0.5335,0.890,0.0000,0.0000
59.174,1,-0.0832,0.5295,0.885,0.0000,0.0000
59.226,1,-0.0801,0.5251,0.883,0.0000,0.0000
59.287,1,-0.0764,0.5225,0.891,0.0000,0.0000
59.355,1,-0.0721,0.5213,0.889,0.0000,0.0000
59.419,1,-0.0753,0.5202,0.878,0.0000,0.0000
59.487,1,-0.0802,0.5188,0.871,0.0000,0.0000
59.556,1,-0.0857,0.5183,0.880,0.0000,0.0000
59.619,1,-0.0905,0.5177,0.888,0.0000,0.0000
59.686,1,-0.0978,0.5149,0.899,0.0000,0.0000
59.751,1,-0.1039,0.5131,0.892,0.0000,0.0000
59.819,1,-0.1134,0.5118,0.891,0.0000,0.0000
59.887,1,-0.1242,0.5111,0.871,0.0000,0.0000
59.952,1,-0.1312,0.5103,0.874,0.0000,0.0000
60.020,1,-0.1395,0.5095,0.884,0.0000,0.0000
