t,visible,lateral,tamano,confianza,vx,wz
129.968,1,0.1012,0.6391,0.906,0.0000,0.0000
130.017,1,0.1026,0.6391,0.905,0.0000,0.0000
130.074,1,0.1025,0.6375,0.905,0.0000,0.0000
130.165,1,0.1032,0.6384,0.905,0.0000,0.0000
130.213,1,0.1031,0.6390,0.904,0.0000,0.0000
130.306,1,0.1022,0.6399,0.904,0.0000,0.0000
130.377,1,0.1021,0.6408,0.905,0.0000,0.0000
130.426,1,0.1020,0.6416,0.905,0.0000,0.0000
130.480,1,0.1010,0.6422,0.904,0.0000,0.0000
130.585,1,0.1003,0.6429,0.902,0.0000,0.0000
130.646,1,0.0999,0.6431,0.902,0.0000,0.0000
130.694,1,0.1005,0.6434,0.903,0.0000,0.0000
130.739,1,0.1012,0.6428,0.906,0.0000,0.0000
130.852,1,0.1021,0.6425,0.908,0.0000,0.0000
130.941,1,0.1027,0.6423,0.910,0.0000,0.0000
130.988,1,0.1031,0.6423,0.910,0.0000,0.0000
131.039,1,0.1043,0.6423,0.909,0.0000,0.0000
131.149,1,0.1057,0.6422,0.910,0.0000,0.0000
131.225,1,0.1069,0.6419,0.912,0.0000,0.0000
131.277,1,0.1079,0.6418,0.914,0.0000,0.0000
131.362,1,0.1081,0.6418,0.912,0.0000,0.0000
131.454,1,0.1082,0.6415,0.911,0.0000,0.0000
131.499,1,0.1086,0.6423,0.912,0.0000,0.0000
131.538,1,0.1088,0.6426,0.914,0.0000,0.0000
131.627,1,0.1079,0.6428,0.912,0.0000,0.0000
131.710,1,0.1059,0.6427,0.910,0.0000,0.0000
131.771,1,0.1044,0.6423,0.908,0.0000,0.0000
131.821,1,0.1032,0.6421,0.905,0.0000,0.0000
131.879,1,0.1023,0.6422,0.905,0.0000,0.0000
131.970,1,0.1018,0.6423,0.905,0.0000,0.0000
132.022,1,0.1013,0.6423,0.903,0.0000,0.0000
132.073,1,0.1006,0.6426,0.903,0.0000,0.0000
132.205,1,0.0997,0.6429,0.902,0.0000,0.0000
132.266,1,0.0994,0.6440,0.901,0.0000,0.0000
132.319,1,0.0984,0.6445,0.903,0.0000,0.0000
132.369,1,0.0977,0.6446,0.902,0.0000,0.0000
132.487,1,0.0966,0.6446,0.903,0.0000,0.0000
132.544,1,0.0957,0.6446,0.904,0.0000,0.0000
132.589,1,0.0950,0.6447,0.903,0.0000,0.0000
132.635,1,0.0948,0.6445,0.899,0.0000,0.0000
132.750,1,0.0948,0.6442,0.899,0.0000,0.0000
132.804,1,0.0950,0.6437,0.899,0.0000,0.0000
132.849,1,0.0950,0.6434,0.896,0.0000,0.0000
132.922,1,0.0945,0.6431,0.896,0.0000,0.0000
132.969,1,0.0939,0.6428,0.895,0.0000,0.0000
133.084,1,0.0931,0.6427,0.894,0.0000,0.0000
133.147,1,0.0923,0.6424,0.893,0.0000,0.0000
133.194,1,0.0917,0.6422,0.893,0.0000,0.0000
133.239,1,0.0913,0.6420,0.893,0.0000,0.0000
133.302,1,0.0914,0.6411,0.894,0.0000,0.0000
133.379,1,0.0912,0.6405,0.893,0.0000,0.0000
133.468,1,0.0910,0.6404,0.892,0.0000,0.0000
133.533,1,0.0908,0.6403,0.894,0.0000,0.0000
133.584,1,0.0905,0.6403,0.894,0.0000,0.0000
133.638,1,0.0902,0.6404,0.894,0.0000,0.0000
133.753,1,0.0900,0.6404,0.894,0.0000,0.0000
133.817,1,0.0898,0.6403,0.895,0.0000,0.0000
133.875,1,0.0897,0.6404,0.895,0.0000,0.0000
133.920,1,0.0899,0.6405,0.895,0.0000,0.0000
133.967,1,0.0904,0.6406,0.894,0.0000,0.0000
134.095,1,0.0903,0.6409,0.893,0.0000,0.0000
134.152,1,0.0897,0.6420,0.893,0.0000,0.0000
134.209,1,0.0898,0.6427,0.897,0.0000,0.0000
134.271,1,0.0902,0.6433,0.898,0.0000,0.0000
134.363,1,0.0906,0.6437,0.898,0.0000,0.0000
134.435,1,0.0906,0.6441,0.899,0.0000,0.0000
134.482,1,0.0904,0.6442,0.899,0.0000,0.0000
134.536,1,0.0904,0.6442,0.899,0.0000,0.0000
134.633,1,0.0903,0.6442,0.900,0.0000,0.0000
134.692,1,0.0902,0.6442,0.900,0.0000,0.0000
134.739,1,0.0902,0.6443,0.900,0.0000,0.0000
134.810,1,0.0902,0.6442,0.898,0.0000,0.0000
134.900,1,0.0896,0.6441,0.897,0.0000,0.0000
134.948,1,0.0892,0.6442,0.898,0.0000,0.0000
135.003,1,0.0885,0.6441,0.899,0.0000,0.0000
135.106,1,0.0880,0.6441,0.899,0.0000,0.0000
135.159,1,0.0877,0.6441,0.898,0.0000,0.0000
135.208,1,0.0870,0.6443,0.897,0.0000,0.0000
135.272,1,0.0861,0.6447,0.896,0.0000,0.0000
135.336,1,0.0858,0.6449,0.898,0.0000,0.0000
135.415,1,0.0856,0.6450,0.900,0.0000,0.0000
135.482,1,0.0854,0.6450,0.901,0.0000,0.0000
135.535,1,0.0854,0.6450,0.904,0.0000,0.0000
135.624,1,0.0855,0.6450,0.907,0.0000,0.0000
135.708,1,0.0865,0.6450,0.906,0.0000,0.0000
135.756,1,0.0880,0.6451,0.903,0.0000,0.0000
135.803,1,0.0894,0.6449,0.902,0.0000,0.0000
135.861,1,0.0905,0.6445,0.902,0.0000,0.0000
135.988,1,0.0906,0.6441,0.902,0.0000,0.0000
136.048,1,0.0906,0.6437,0.901,0.0000,0.0000
136.095,1,0.0907,0.6435,0.903,0.0000,0.0000
136.190,1,0.0905,0.6434,0.903,0.0000,0.0000
136.266,1,0.0902,0.6431,0.904,0.0000,0.0000
136.321,1,0.0903,0.6429,0.903,0.0000,0.0000
136.370,1,0.0907,0.6424,0.903,0.0000,0.0000
136.422,1,0.0908,0.6419,0.903,0.0000,0.0000
136.528,1,0.0907,0.6416,0.903,0.0000,0.0000
136.580,1,0.0909,0.6414,0.903,0.0000,0.0000
136.637,1,0.0908,0.6414,0.904,0.0000,0.0000
136.697,1,0.0906,0.6415,0.903,0.0000,0.0000
136.812,1,0.0906,0.6419,0.904,0.0000,0.0000
136.881,1,0.0903,0.6421,0.905,0.0000,0.0000
136.926,1,0.0901,0.6423,0.905,0.0000,0.0000
137.056,1,0.0897,0.6426,0.905,0.0000,0.0000
137.121,1,0.0895,0.6428,0.905,0.0000,0.0000
137.174,1,0.0895,0.6430,0.907,0.0000,0.0000
137.233,1,0.0898,0.6430,0.906,0.0000,0.0000
137.315,1,0.0903,0.6431,0.907,0.0000,0.0000
137.374,1,0.0911,0.6431,0.907,0.0000,0.0000
137.425,1,0.0921,0.6429,0.907,0.0000,0.0000
137.521,1,0.0926,0.6425,0.907,0.0000,0.0000
137.622,1,0.0925,0.6422,0.907,0.0000,0.0000
137.668,1,0.0919,0.6421,0.907,0.0000,0.0000
137.719,1,0.0911,0.6420,0.906,0.0000,0.0000
137.837,1,0.0911,0.6419,0.905,0.0000,0.0000
137.893,1,0.0914,0.6418,0.904,0.0000,0.0000
137.942,1,0.0918,0.6417,0.906,0.0000,0.0000
137.997,1,0.0927,0.6414,0.905,0.0000,0.0000
138.074,1,0.0931,0.6409,0.904,0.0000,0.0000
138.128,1,0.0928,0.6404,0.904,0.0000,0.0000
138.211,1,0.0924,0.6400,0.904,0.0000,0.0000
138.282,1,0.0919,0.6399,0.905,0.0000,0.0000
138.328,1,0.0915,0.6399,0.906,0.0000,0.0000
138.410,1,0.0912,0.6401,0.904,0.0000,0.0000
138.458,1,0.0911,0.6401,0.905,0.0000,0.0000
138.563,1,0.0909,0.6398,0.903,0.0000,0.0000
138.621,1,0.0912,0.6395,0.901,0.0000,0.0000
138.669,1,0.0914,0.6390,0.900,0.0000,0.0000
138.719,1,0.0912,0.6387,0.899,0.0000,0.0000
138.799,1,0.0908,0.6389,0.900,0.0000,0.0000
138.873,1,0.0902,0.6390,0.899,0.0000,0.0000
138.924,1,0.0900,0.6390,0.899,0.0000,0.0000
139.002,1,0.0900,0.6390,0.898,0.0000,0.0000
139.055,1,0.0893,0.6390,0.899,0.0000,0.0000
139.163,1,0.0887,0.6389,0.899,0.0000,0.0000
139.252,1,0.0883,0.6389,0.900,0.0000,0.0000
139.309,1,0.0879,0.6388,0.900,0.0000,0.0000
139.364,1,0.0876,0.6388,0.900,0.0000,0.0000
139.435,1,0.0872,0.6390,0.901,0.0000,0.0000
139.502,1,0.0881,0.6390,0.901,0.0000,0.0000
139.551,1,0.0890,0.6388,0.899,0.0000,0.0000
139.674,1,0.0892,0.6384,0.899,0.0000,0.0000
139.739,1,0.0890,0.6381,0.899,0.0000,0.0000
139.784,1,0.0887,0.6380,0.897,0.0000,0.0000
139.891,1,0.0885,0.6378,0.897,0.0000,0.0000
139.951,1,0.0883,0.6375,0.896,0.0000,0.0000
140.006,1,0.0879,0.6376,0.895,0.0000,0.0000
140.052,1,0.0871,0.6375,0.894,0.0000,0.0000
140.151,1,0.0860,0.6375,0.893,0.0000,0.0000
140.211,1,0.0849,0.6374,0.895,0.0000,0.0000
140.259,1,0.0842,0.6373,0.895,0.0000,0.0000
140.342,1,0.0836,0.6373,0.896,0.0000,0.0000
140.411,1,0.0833,0.6372,0.896,0.0000,0.0000
140.460,1,0.0831,0.6371,0.897,0.0000,0.0000
140.538,1,0.0831,0.6371,0.897,0.0000,0.0000
140.595,1,0.0831,0.6370,0.895,0.0000,0.0000
140.671,1,0.0828,0.6370,0.896,0.0000,0.0000
140.724,1,0.0824,0.6370,0.895,0.0000,0.0000
140.789,1,0.0819,0.6371,0.896,0.0000,0.0000
140.913,1,0.0815,0.6372,0.897,0.0000,0.0000
140.969,1,0.0814,0.6371,0.897,0.0000,0.0000
141.018,1,0.0814,0.6367,0.896,0.0000,0.0000
141.118,1,0.0808,0.6364,0.896,0.0000,0.0000
141.186,1,0.0803,0.6363,0.897,0.0000,0.0000
141.250,1,0.0800,0.6362,0.896,0.0000,0.0000
141.299,1,0.0803,0.6363,0.898,0.0000,0.0000
141.351,1,0.0812,0.6364,0.896,0.0000,0.0000
141.455,1,0.0826,0.6364,0.894,0.0000,0.0000
141.522,1,0.0841,0.6364,0.895,0.0000,0.0000
141.570,1,0.0851,0.6364,0.897,0.0000,0.0000
141.616,1,0.0855,0.6365,0.897,0.0000,0.0000
141.701,1,0.0860,0.6366,0.898,0.0000,0.0000
141.768,1,0.0861,0.6366,0.898,0.0000,0.0000
141.820,1,0.0862,0.6368,0.899,0.0000,0.0000
141.909,1,0.0864,0.6369,0.897,0.0000,0.0000
141.963,1,0.0865,0.6370,0.898,0.0000,0.0000
142.016,1,0.0861,0.6373,0.899,0.0000,0.0000
142.064,1,0.0861,0.6380,0.900,0.0000,0.0000
142.111,1,0.0865,0.6385,0.900,0.0000,0.0000
142.215,1,0.0872,0.6393,0.902,0.0000,0.0000
142.269,1,0.0874,0.6398,0.904,0.0000,0.0000
142.317,1,0.0876,0.6401,0.905,0.0000,0.0000
142.399,1,0.0888,0.6402,0.905,0.0000,0.0000
142.452,1,0.0908,0.6405,0.905,0.0000,0.0000
142.539,1,0.0929,0.6412,0.905,0.0000,0.0000
142.587,1,0.0954,0.6419,0.904,0.0000,0.0000
142.661,1,0.0976,0.6424,0.905,0.0000,0.0000
142.717,1,0.0991,0.6426,0.905,0.0000,0.0000
142.853,1,0.1000,0.6414,0.906,0.0000,0.0000
142.917,1,0.1013,0.6418,0.905,0.0000,0.0000
142.964,1,0.1021,0.6405,0.902,0.0000,0.0000
143.018,1,0.1019,0.6396,0.902,0.0000,0.0000
143.104,1,0.1019,0.6389,0.902,0.0000,0.0000
143.173,1,0.1015,0.6384,0.900,0.0000,0.0000
143.226,1,0.1009,0.6382,0.901,0.0000,0.0000
143.273,1,0.1010,0.6378,0.899,0.0000,0.0000
143.385,1,0.1019,0.6372,0.898,0.0000,0.0000
143.474,1,0.1023,0.6369,0.896,0.0000,0.0000
143.521,1,0.1025,0.6366,0.898,0.0000,0.0000
143.583,1,0.1021,0.6365,0.899,0.0000,0.0000
143.677,1,0.1020,0.6361,0.898,0.0000,0.0000
143.739,1,0.1014,0.6364,0.898,0.0000,0.0000
143.787,1,0.0999,0.6362,0.901,0.0000,0.0000
143.871,1,0.0985,0.6358,0.900,0.0000,0.0000
143.917,1,0.0974,0.6356,0.902,0.0000,0.0000
144.032,1,0.0953,0.6356,0.903,0.0000,0.0000
144.087,1,0.0935,0.6357,0.902,0.0000,0.0000
144.176,1,0.0928,0.6354,0.902,0.0000,0.0000
144.229,1,0.0927,0.6351,0.902,0.0000,0.0000
144.278,1,0.0937,0.6345,0.903,0.0000,0.0000
144.374,1,0.0949,0.6342,0.904,0.0000,0.0000
144.463,1,0.0954,0.6339,0.904,0.0000,0.0000
144.516,1,0.0952,0.6339,0.904,0.0000,0.0000
144.746,1,0.0954,0.6338,0.903,0.0000,0.0000
144.801,1,0.0958,0.6342,0.903,0.0000,0.0000
144.854,1,0.0955,0.6347,0.903,0.0000,0.0000
144.907,1,0.0959,0.6351,0.904,0.0000,0.0000
145.021,1,0.0963,0.6352,0.904,0.0000,0.0000
145.079,1,0.0963,0.6353,0.905,0.0000,0.0000
145.159,1,0.0964,0.6355,0.905,0.0000,0.0000
145.223,1,0.0962,0.6356,0.905,0.0000,0.0000
145.279,1,0.0959,0.6360,0.905,0.0000,0.0000
145.359,1,0.0952,0.6363,0.904,0.0000,0.0000
145.412,1,0.0948,0.6368,0.905,0.0000,0.0000
145.473,1,0.0945,0.6369,0.905,0.0000,0.0000
145.522,1,0.0941,0.6373,0.904,0.0000,0.0000
145.572,1,0.0936,0.6374,0.904,0.0000,0.0000
145.657,1,0.0928,0.6375,0.905,0.0000,0.0000
145.709,1,0.0923,0.6377,0.906,0.0000,0.0000
145.789,1,0.0918,0.6378,0.904,0.0000,0.0000
145.844,1,0.0913,0.6380,0.904,0.0000,0.0000
145.944,1,0.0902,0.6380,0.904,0.0000,0.0000
146.012,1,0.0887,0.6380,0.904,0.0000,0.0000
146.057,1,0.0870,0.6379,0.904,0.0000,0.0000
146.105,1,0.0866,0.6378,0.905,0.0000,0.0000
146.199,1,0.0869,0.6375,0.905,0.0000,0.0000
146.260,1,0.0874,0.6372,0.904,0.0000,0.0000
146.315,1,0.0884,0.6370,0.906,0.0000,0.0000
146.402,1,0.0897,0.6374,0.906,0.0000,0.0000
146.467,1,0.0907,0.6379,0.906,0.0000,0.0000
146.509,1,0.0917,0.6381,0.906,0.0000,0.0000
146.577,1,0.0924,0.6384,0.906,0.0000,0.0000
146.645,1,0.0927,0.6386,0.906,0.0000,0.0000
146.693,1,0.0918,0.6387,0.906,0.0000,0.0000
146.740,1,0.0908,0.6384,0.906,0.0000,0.0000
146.842,1,0.0900,0.6384,0.908,0.0000,0.0000
146.918,1,0.0898,0.6385,0.907,0.0000,0.0000
146.968,1,0.0899,0.6385,0.908,0.0000,0.0000
147.012,1,0.0898,0.6386,0.907,0.0000,0.0000
147.100,1,0.0897,0.6387,0.909,0.0000,0.0000
147.149,1,0.0900,0.6388,0.908,0.0000,0.0000
147.201,1,0.0905,0.6389,0.908,0.0000,0.0000
147.290,1,0.0909,0.6386,0.908,0.0000,0.0000
147.362,1,0.0908,0.6382,0.908,0.0000,0.0000
147.419,1,0.0903,0.6381,0.907,0.0000,0.0000
147.470,1,0.0900,0.6379,0.906,0.0000,0.0000
147.582,1,0.0897,0.6379,0.905,0.0000,0.0000
147.643,1,0.0897,0.6377,0.905,0.0000,0.0000
147.689,1,0.0894,0.6375,0.904,0.0000,0.0000
147.736,1,0.0891,0.6375,0.904,0.0000,0.0000
147.814,1,0.0887,0.6374,0.903,0.0000,0.0000
147.887,1,0.0888,0.6372,0.903,0.0000,0.0000
147.938,1,0.0889,0.6371,0.903,0.0000,0.0000
148.034,1,0.0889,0.6371,0.903,0.0000,0.0000
148.084,1,0.0891,0.6370,0.903,0.0000,0.0000
148.133,1,0.0892,0.6369,0.903,0.0000,0.0000
148.222,1,0.0892,0.6367,0.904,0.0000,0.0000
148.290,1,0.0891,0.6365,0.904,0.0000,0.0000
148.353,1,0.0892,0.6364,0.904,0.0000,0.0000
148.401,1,0.0892,0.6365,0.904,0.0000,0.0000
148.500,1,0.0893,0.6365,0.905,0.0000,0.0000
148.567,1,0.0892,0.6365,0.905,0.0000,0.0000
148.614,1,0.0891,0.6360,0.900,0.0000,0.0000
148.664,1,0.0890,0.6347,0.901,0.0000,0.0000
148.773,1,0.0890,0.6331,0.902,0.0000,0.0000
148.832,1,0.0892,0.6317,0.902,0.0000,0.0000
148.878,1,0.0892,0.6305,0.903,0.0000,0.0000
148.933,1,0.0894,0.6295,0.903,0.0000,0.0000
149.014,1,0.0895,0.6288,0.903,0.0000,0.0000
149.104,1,0.0896,0.6286,0.904,0.0000,0.0000
149.151,1,0.0893,0.6278,0.904,0.0000,0.0000
149.195,1,0.0891,0.6274,0.903,0.0000,0.0000
149.291,1,0.0891,0.6273,0.903,0.0000,0.0000
149.343,1,0.0890,0.6273,0.902,0.0000,0.0000
149.405,1,0.0889,0.6274,0.902,0.0000,0.0000
149.507,1,0.0888,0.6273,0.902,0.0000,0.0000
149.569,1,0.0889,0.6273,0.903,0.0000,0.0000
149.614,1,0.0888,0.6273,0.902,0.0000,0.0000
149.665,1,0.0888,0.6274,0.903,0.0000,0.0000
149.751,1,0.0887,0.6274,0.902,0.0000,0.0000
149.816,1,0.0886,0.6274,0.902,0.0000,0.0000
149.867,1,0.0885,0.6275,0.902,0.0000,0.0000
149.959,1,0.0884,0.6276,0.902,0.0000,0.0000
150.011,1,0.0884,0.6278,0.903,0.0000,0.0000
150.064,1,0.0884,0.6279,0.903,0.0000,0.0000
150.167,1,0.0885,0.6280,0.903,0.0000,0.0000
150.216,1,0.0885,0.6280,0.902,0.0000,0.0000
150.268,1,0.0885,0.6281,0.902,0.0000,0.0000
150.404,1,0.0886,0.6282,0.901,0.0000,0.0000
150.481,1,0.0886,0.6285,0.900,0.0000,0.0000
150.522,1,0.0890,0.6309,0.900,0.0000,0.0000
150.626,1,0.0888,0.6323,0.902,0.0000,0.0000
150.688,1,0.0887,0.6334,0.901,0.0000,0.0000
150.736,1,0.0887,0.6353,0.903,0.0000,0.0000
150.790,1,0.0887,0.6368,0.904,0.0000,0.0000
150.907,1,0.0885,0.6377,0.906,0.0000,0.0000
150.984,1,0.0882,0.6383,0.906,0.0000,0.0000
151.029,1,0.0880,0.6388,0.904,0.0000,0.0000
151.123,1,0.0879,0.6392,0.904,0.0000,0.0000
151.181,1,0.0877,0.6396,0.903,0.0000,0.0000
151.226,1,0.0873,0.6399,0.903,0.0000,0.0000
151.321,1,0.0871,0.6401,0.902,0.0000,0.0000
151.388,1,0.0867,0.6403,0.903,0.0000,0.0000
151.434,1,0.0863,0.6404,0.903,0.0000,0.0000
151.518,1,0.0861,0.6405,0.902,0.0000,0.0000
151.570,1,0.0859,0.6405,0.901,0.0000,0.0000
151.622,1,0.0858,0.6404,0.901,0.0000,0.0000
151.755,1,0.0858,0.6398,0.899,0.0000,0.0000
151.840,1,0.0856,0.6394,0.899,0.0000,0.0000
151.885,1,0.0850,0.6390,0.897,0.0000,0.0000
151.932,1,0.0842,0.6387,0.899,0.0000,0.0000
152.027,1,0.0834,0.6384,0.900,0.0000,0.0000
152.102,1,0.0827,0.6367,0.901,0.0000,0.0000
152.149,1,0.0819,0.6354,0.901,0.0000,0.0000
152.197,1,0.0813,0.6342,0.901,0.0000,0.0000
152.288,1,0.0808,0.6335,0.902,0.0000,0.0000
152.336,1,0.0805,0.6328,0.902,0.0000,0.0000
152.385,1,0.0803,0.6324,0.902,0.0000,0.0000
152.515,1,0.0800,0.6321,0.902,0.0000,0.0000
152.583,1,0.0798,0.6319,0.902,0.0000,0.0000
152.634,1,0.0797,0.6317,0.901,0.0000,0.0000
152.710,1,0.0800,0.6334,0.903,0.0000,0.0000
152.759,1,0.0804,0.6345,0.901,0.0000,0.0000
152.868,1,0.0809,0.6352,0.899,0.0000,0.0000
152.925,1,0.0815,0.6354,0.899,0.0000,0.0000
153.024,1,0.0824,0.6356,0.901,0.0000,0.0000
153.075,1,0.0829,0.6357,0.898,0.0000,0.0000
153.126,1,0.0833,0.6356,0.898,0.0000,0.0000
153.234,1,0.0835,0.6356,0.899,0.0000,0.0000
153.289,1,0.0832,0.6357,0.899,0.0000,0.0000
153.334,1,0.0828,0.6359,0.898,0.0000,0.0000
153.394,1,0.0825,0.6360,0.898,0.0000,0.0000
153.473,1,0.0821,0.6359,0.898,0.0000,0.0000
153.535,1,0.0820,0.6358,0.897,0.0000,0.0000
153.586,1,0.0823,0.6355,0.897,0.0000,0.0000
153.721,1,0.0833,0.6352,0.899,0.0000,0.0000
153.784,1,0.0842,0.6352,0.900,0.0000,0.0000
153.826,1,0.0855,0.6350,0.900,0.0000,0.0000
153.931,1,0.0867,0.6347,0.900,0.0000,0.0000
153.985,1,0.0875,0.6345,0.900,0.0000,0.0000
154.031,1,0.0878,0.6340,0.900,0.0000,0.0000
154.082,1,0.0877,0.6333,0.898,0.0000,0.0000
154.184,1,0.0879,0.6330,0.898,0.0000,0.0000
154.237,1,0.0881,0.6325,0.898,0.0000,0.0000
154.288,1,0.0882,0.6326,0.898,0.0000,0.0000
154.384,1,0.0877,0.6323,0.900,0.0000,0.0000
154.450,1,0.0864,0.6321,0.900,0.0000,0.0000
154.501,1,0.0846,0.6318,0.899,0.0000,0.0000
154.551,1,0.0829,0.6317,0.898,0.0000,0.0000
154.647,1,0.0813,0.6317,0.898,0.0000,0.0000
154.708,1,0.0797,0.6315,0.900,0.0000,0.0000
154.759,1,0.0784,0.6312,0.901,0.0000,0.0000
154.840,1,0.0776,0.6310,0.902,0.0000,0.0000
154.899,1,0.0771,0.6309,0.901,0.0000,0.0000
154.953,1,0.0770,0.6307,0.901,0.0000,0.0000
155.053,1,0.0769,0.6307,0.902,0.0000,0.0000
155.120,1,0.0769,0.6307,0.902,0.0000,0.0000
155.172,1,0.0770,0.6305,0.902,0.0000,0.0000
155.218,1,0.0771,0.6303,0.903,0.0000,0.0000
155.340,1,0.0773,0.6301,0.903,0.0000,0.0000
155.412,1,0.0772,0.6298,0.902,0.0000,0.0000
155.456,1,0.0776,0.6296,0.903,0.0000,0.0000
155.522,1,0.0778,0.6294,0.904,0.0000,0.0000
155.614,1,0.0781,0.6292,0.904,0.0000,0.0000
155.671,1,0.0783,0.6291,0.903,0.0000,0.0000
155.719,1,0.0787,0.6288,0.902,0.0000,0.0000
155.827,1,0.0790,0.6285,0.901,0.0000,0.0000
155.889,1,0.0794,0.6283,0.901,0.0000,0.0000
155.934,1,0.0796,0.6281,0.900,0.0000,0.0000
155.982,1,0.0797,0.6280,0.900,0.0000,0.0000
156.070,1,0.0798,0.6285,0.897,0.0000,0.0000
156.121,1,0.0813,0.6285,0.900,0.0000,0.0000
156.215,1,0.0853,0.6274,0.902,0.0000,0.0000
156.283,1,0.0894,0.6262,0.896,0.0000,0.0000
156.333,1,0.0917,0.6243,0.890,0.0000,0.0000
156.380,1,0.0912,0.6228,0.892,0.0000,0.0000
156.466,1,0.0848,0.6197,0.897,0.0000,0.0000
156.515,1,0.0755,0.6154,0.905,0.0000,0.0000
156.611,1,0.0644,0.6102,0.916,0.0000,0.0000
156.671,1,0.0140,0.6054,0.912,0.0000,0.0000
156.719,1,-0.0310,0.5998,0.904,0.0000,0.0000
156.798,1,-0.0585,0.5913,0.910,0.0000,0.0000
156.845,1,-0.0341,0.5797,0.773,0.0000,0.0000
156.964,1,-0.0533,0.5688,0.885,0.0000,0.0000
157.040,1,-0.0615,0.5548,0.891,0.0000,0.0000
157.088,1,-0.0615,0.5320,0.904,0.0000,0.0000
157.157,1,-0.0638,0.5068,0.900,0.0412,0.0000
157.233,1,-0.0683,0.4853,0.908,0.0868,0.0000
157.279,1,-0.0752,0.4690,0.890,0.1148,0.0000
157.375,1,-0.0800,0.4562,0.892,0.1438,0.0000
157.436,1,-0.0841,0.4456,0.883,0.1544,0.0000
157.488,1,-0.0865,0.4376,0.895,0.1624,0.0000
157.547,1,-0.0879,0.4327,0.894,0.1673,0.0000
157.662,1,-0.0886,0.4302,0.894,0.1698,0.0000
157.735,1,-0.0892,0.4293,0.893,0.1707,0.0000
157.781,1,-0.0894,0.4301,0.878,0.1699,0.0000
157.871,1,-0.0895,0.4311,0.879,0.1689,0.0000
157.934,1,-0.0895,0.4317,0.880,0.1683,0.0000
157.983,1,-0.0892,0.4322,0.880,0.1678,0.0000
158.084,1,-0.0891,0.4327,0.882,0.1673,0.0000
158.137,1,-0.0893,0.4331,0.884,0.1669,0.0000
158.184,1,-0.0894,0.4332,0.883,0.1668,0.0000
158.304,1,-0.0886,0.4344,0.884,0.1656,0.0000
158.360,1,-0.0816,0.4382,0.884,0.1618,0.0000
158.405,1,-0.0586,0.4596,0.881,0.1404,0.0000
158.518,1,-0.0682,0.4841,0.897,0.1159,0.0000
158.574,1,-0.0932,0.5063,0.915,0.0937,0.0000
158.621,1,-0.1290,0.5222,0.917,0.0652,0.0285
158.673,1,-0.1521,0.5364,0.865,0.0343,0.0594
158.776,1,-0.0689,0.5460,0.905,0.0000,0.0000
158.832,1,-0.0184,0.5590,0.916,0.0000,0.0000
158.877,1,0.0143,0.5698,0.923,0.0000,0.0000
158.980,1,0.0381,0.5785,0.920,0.0000,0.0000
159.058,1,0.0534,0.5861,0.919,0.0000,0.0000
159.103,1,0.0627,0.5922,0.918,0.0000,0.0000
159.152,1,0.0672,0.5980,0.917,0.0000,0.0000
159.221,1,0.0679,0.6031,0.916,0.0000,0.0000
159.273,1,0.0682,0.6079,0.912,0.0000,0.0000
159.356,1,0.0681,0.6117,0.911,0.0000,0.0000
159.436,1,0.0687,0.6145,0.912,0.0000,0.0000
159.491,1,0.0715,0.6170,0.909,0.0000,0.0000
159.539,1,0.0761,0.6188,0.905,0.0000,0.0000
159.649,1,0.0809,0.6202,0.902,0.0000,0.0000
159.702,1,0.0874,0.6214,0.899,0.0000,0.0000
159.749,1,0.0927,0.6222,0.899,0.0000,0.0000
159.803,1,0.0964,0.6231,0.901,0.0000,0.0000
159.924,1,0.0992,0.6238,0.902,0.0000,0.0000
159.989,1,0.1011,0.6242,0.902,0.0000,0.0000
160.037,1,0.1022,0.6247,0.903,0.0000,0.0000
160.150,1,0.1030,0.6249,0.903,0.0000,0.0000
160.219,1,0.1035,0.6250,0.903,0.0000,0.0000
160.265,1,0.1037,0.6251,0.902,0.0000,0.0000
160.315,1,0.1038,0.6251,0.902,0.0000,0.0000
160.367,1,0.1039,0.6250,0.902,0.0000,0.0000
160.483,1,0.1037,0.6249,0.902,0.0000,0.0000
160.552,1,0.1035,0.6247,0.901,0.0000,0.0000
160.595,1,0.1034,0.6246,0.902,0.0000,0.0000
160.640,1,0.1033,0.6243,0.901,0.0000,0.0000
160.738,1,0.1029,0.6240,0.902,0.0000,0.0000
160.795,1,0.1027,0.6238,0.902,0.0000,0.0000
160.851,1,0.1022,0.6236,0.900,0.0000,0.0000
160.902,1,0.1017,0.6234,0.900,0.0000,0.0000
161.012,1,0.1015,0.6234,0.899,0.0000,0.0000
161.084,1,0.1013,0.6234,0.900,0.0000,0.0000
161.142,1,0.1012,0.6238,0.899,0.0000,0.0000
161.192,1,0.1013,0.6240,0.899,0.0000,0.0000
161.237,1,0.1014,0.6250,0.899,0.0000,0.0000
161.326,1,0.1014,0.6273,0.895,0.0000,0.0000
161.401,1,0.1014,0.6311,0.890,0.0000,0.0000
161.450,1,0.1010,0.6353,0.886,0.0000,0.0000
161.499,1,0.0990,0.6391,0.880,0.0000,0.0000
161.619,1,0.0952,0.6419,0.880,0.0000,0.0000
161.684,1,0.0918,0.6439,0.880,0.0000,0.0000
161.732,1,0.0895,0.6450,0.883,0.0000,0.0000
