rollout,segment,t,vx_cmd,vy_cmd,wz_cmd,vx_med,wz_med,tilt_rad,height,power_W,tau_max
1,0,1.644,0.0,0.0,0.0,-0.0206,-0.0000,0.0028,0.2665,1.91,5.99
1,0,1.666,0.0,0.0,0.0,-0.0224,-0.0023,0.0034,0.2663,1.57,6.45
1,0,1.684,0.0,0.0,0.0,-0.0114,-0.0030,0.0036,0.2661,1.32,6.38
1,0,1.702,0.0,0.0,0.0,-0.0133,-0.0023,0.0036,0.2659,1.02,6.21
1,0,1.723,0.0,0.0,0.0,-0.0052,-0.0013,0.0035,0.2658,0.74,6.07
1,0,1.743,0.0,0.0,0.0,-0.0026,-0.0006,0.0035,0.2658,0.47,6.00
1,0,1.767,0.0,0.0,0.0,-0.0001,-0.0001,0.0034,0.2657,0.33,5.97
1,0,1.783,0.0,0.0,0.0,0.0005,-0.0001,0.0034,0.2657,0.30,5.98
1,0,1.802,0.0,0.0,0.0,0.0008,-0.0001,0.0034,0.2656,0.27,5.99
1,0,1.829,0.0,0.0,0.0,0.0005,-0.0001,0.0034,0.2656,0.25,6.00
1,0,1.848,0.0,0.0,0.0,0.0004,-0.0001,0.0034,0.2656,0.24,6.00
1,0,1.866,0.0,0.0,0.0,0.0005,-0.0001,0.0034,0.2656,0.23,6.01
1,0,1.884,0.0,0.0,0.0,0.0005,-0.0001,0.0034,0.2655,0.23,6.01
1,0,1.902,0.0,0.0,0.0,0.0004,-0.0001,0.0035,0.2655,0.23,6.02
1,0,1.926,0.0,0.0,0.0,0.0005,-0.0001,0.0035,0.2655,0.22,6.03
1,0,1.946,0.0,0.0,0.0,0.0003,-0.0001,0.0035,0.2655,0.22,6.03
1,0,1.969,0.0,0.0,0.0,0.0003,-0.0001,0.0035,0.2654,0.21,6.03
1,0,1.984,0.0,0.0,0.0,0.0003,-0.0001,0.0035,0.2654,0.21,6.04
1,0,2.004,0.0,0.0,0.0,0.0004,-0.0001,0.0035,0.2654,0.21,6.05
1,0,2.030,0.0,0.0,0.0,0.0002,-0.0001,0.0035,0.2653,0.20,6.05
1,0,2.050,0.0,0.0,0.0,0.0003,-0.0001,0.0036,0.2653,0.20,6.06
1,0,2.067,0.0,0.0,0.0,0.0003,-0.0001,0.0036,0.2653,0.20,6.06
1,0,2.084,0.0,0.0,0.0,0.0003,-0.0001,0.0036,0.2653,0.19,6.06
1,0,2.104,0.0,0.0,0.0,0.0002,-0.0001,0.0036,0.2653,0.19,6.07
1,0,2.125,0.0,0.0,0.0,0.0003,-0.0001,0.0036,0.2652,0.19,6.07
1,0,2.145,0.0,0.0,0.0,0.0002,-0.0001,0.0036,0.2652,0.19,6.07
1,0,2.164,0.0,0.0,0.0,0.0002,-0.0001,0.0036,0.2652,0.18,6.08
1,0,2.182,0.0,0.0,0.0,0.0002,-0.0001,0.0036,0.2652,0.18,6.08
1,0,2.202,0.0,0.0,0.0,0.0002,-0.0001,0.0037,0.2651,0.18,6.08
