v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.60,7.923,18.49,0.00,0.00,0.000,0.0184,0.2608
0.60,7.941,12.95,0.00,0.00,0.000,0.0170,0.2576
0.60,7.961,16.14,0.00,0.00,0.000,0.0143,0.2536
0.60,7.981,13.12,0.00,0.00,0.000,0.0120,0.2514
0.60,8.001,13.76,0.00,0.00,0.000,0.0111,0.2506
0.60,8.022,17.15,0.00,0.00,0.000,0.0121,0.2507
0.60,8.041,20.13,0.00,0.00,0.000,0.0139,0.2541
0.60,8.061,31.14,0.00,0.00,0.000,0.0146,0.2593
0.60,8.083,44.16,0.00,0.00,0.000,0.0150,0.2644
0.60,8.101,31.79,0.00,0.00,0.000,0.0160,0.2703
0.60,8.122,25.34,0.00,0.00,0.000,0.0182,0.2782
0.60,8.141,36.89,0.00,0.00,0.000,0.0149,0.2783
0.60,8.161,81.47,0.00,0.00,0.000,0.0113,0.2759
0.60,8.181,23.33,0.00,0.00,0.000,0.0110,0.2697
0.60,8.201,21.23,0.00,0.00,0.000,0.0116,0.2643
0.60,8.223,15.62,0.00,0.00,0.000,0.0119,0.2589
0.60,8.241,11.33,0.00,0.00,0.000,0.0114,0.2563
0.60,8.262,11.03,0.00,0.00,0.000,0.0101,0.2536
0.60,8.281,12.18,0.00,0.00,0.000,0.0090,0.2524
0.60,8.305,13.72,0.00,0.00,0.000,0.0090,0.2521
0.60,8.321,17.97,0.00,0.00,0.000,0.0094,0.2530
0.60,8.341,22.44,0.00,0.00,0.000,0.0089,0.2553
0.60,8.361,36.74,0.00,0.00,0.000,0.0079,0.2585
0.60,8.383,49.62,0.00,0.00,0.000,0.0080,0.2649
0.60,8.401,30.34,0.00,0.00,0.000,0.0101,0.2729
0.60,8.421,21.58,0.00,0.00,0.000,0.0103,0.2791
0.60,8.441,34.71,0.00,0.00,0.000,0.0104,0.2788
0.60,8.464,80.06,0.00,0.00,0.000,0.0126,0.2763
0.60,8.481,82.31,0.00,0.00,0.000,0.0135,0.2696
0.60,8.501,19.61,0.00,0.00,0.000,0.0136,0.2650
0.60,8.522,28.54,0.00,0.00,0.000,0.0134,0.2593
0.60,8.544,13.06,0.00,0.00,0.000,0.0121,0.2551
0.60,8.561,12.82,0.00,0.00,0.000,0.0102,0.2520
0.60,8.581,12.97,0.00,0.00,0.000,0.0090,0.2508
0.60,8.601,14.47,0.00,0.00,0.000,0.0090,0.2504
0.60,8.621,19.67,0.00,0.00,0.000,0.0103,0.2509
0.60,8.641,20.75,0.00,0.00,0.000,0.0117,0.2541
0.60,8.661,30.98,0.00,0.00,0.000,0.0122,0.2592
0.60,8.682,47.03,0.00,0.00,0.000,0.0130,0.2663
0.60,8.702,26.60,0.00,0.00,0.000,0.0144,0.2723
0.60,8.721,30.07,0.00,0.00,0.000,0.0161,0.2776
0.60,8.741,34.62,0.00,0.00,0.000,0.0138,0.2787
0.60,8.763,26.65,0.00,0.00,0.000,0.0092,0.2760
0.60,8.783,47.88,0.00,0.00,0.000,0.0079,0.2704
0.60,8.801,29.25,0.00,0.00,0.000,0.0098,0.2650
0.60,8.821,18.80,0.00,0.00,0.000,0.0106,0.2593
0.60,8.841,11.98,0.00,0.00,0.000,0.0096,0.2565
0.60,8.861,11.21,0.00,0.00,0.000,0.0079,0.2532
0.60,8.881,12.17,0.00,0.00,0.000,0.0076,0.2524
0.60,8.901,15.36,0.00,0.00,0.000,0.0083,0.2526
0.60,8.921,17.19,0.00,0.00,0.000,0.0085,0.2535
0.60,8.941,22.80,0.00,0.00,0.000,0.0080,0.2555
0.60,8.961,33.92,0.00,0.00,0.000,0.0070,0.2592
0.60,8.983,54.66,0.00,0.00,0.000,0.0075,0.2644
0.60,9.001,41.19,0.00,0.00,0.000,0.0095,0.2736
0.60,9.021,20.30,0.00,0.00,0.000,0.0087,0.2796
0.60,9.041,24.28,0.00,0.00,0.000,0.0079,0.2806
0.60,9.062,77.56,0.00,0.00,0.000,0.0118,0.2771
0.60,9.081,50.25,0.00,0.00,0.000,0.0155,0.2701
0.60,9.101,31.66,0.00,0.00,0.000,0.0160,0.2651
0.60,9.121,12.20,0.00,0.00,0.000,0.0149,0.2592
0.60,9.141,9.03,0.00,0.00,0.000,0.0139,0.2570
0.60,9.161,12.68,0.00,0.00,0.000,0.0116,0.2526
0.60,9.182,12.62,0.00,0.00,0.000,0.0105,0.2512
0.60,9.201,14.41,0.00,0.00,0.000,0.0101,0.2508
0.60,9.221,18.58,0.00,0.00,0.000,0.0109,0.2510
0.60,9.241,29.43,0.00,0.00,0.000,0.0123,0.2529
0.60,9.261,30.71,0.00,0.00,0.000,0.0129,0.2563
0.60,9.281,28.32,0.00,0.00,0.000,0.0135,0.2633
0.60,9.301,41.69,0.00,0.00,0.000,0.0147,0.2708
0.60,9.321,23.25,0.00,0.00,0.000,0.0168,0.2785
0.60,9.341,38.74,0.00,0.00,0.000,0.0165,0.2790
0.60,9.361,103.57,0.00,0.00,0.000,0.0145,0.2759
0.60,9.381,29.65,0.00,0.00,0.000,0.0133,0.2694
0.60,9.401,17.72,0.00,0.00,0.000,0.0128,0.2640
0.60,9.421,11.89,0.00,0.00,0.000,0.0124,0.2588
0.60,9.441,13.07,0.00,0.00,0.000,0.0123,0.2579
0.60,9.462,12.64,0.00,0.00,0.000,0.0105,0.2537
0.60,9.481,12.23,0.00,0.00,0.000,0.0093,0.2524
0.60,9.501,13.73,0.00,0.00,0.000,0.0090,0.2522
0.60,9.522,15.24,0.00,0.00,0.000,0.0093,0.2536
0.60,9.541,18.05,0.00,0.00,0.000,0.0092,0.2548
0.60,9.561,33.85,0.00,0.00,0.000,0.0085,0.2586
0.60,9.581,42.47,0.00,0.00,0.000,0.0093,0.2653
0.60,9.604,35.60,0.00,0.00,0.000,0.0120,0.2727
0.60,9.621,20.03,0.00,0.00,0.000,0.0119,0.2796
0.60,9.641,32.40,0.00,0.00,0.000,0.0118,0.2797
0.60,9.661,85.98,0.00,0.00,0.000,0.0128,0.2775
0.60,9.681,30.83,0.00,0.00,0.000,0.0138,0.2712
0.60,9.706,36.16,0.00,0.00,0.000,0.0148,0.2677
0.60,9.721,14.42,0.00,0.00,0.000,0.0151,0.2616
0.60,9.745,10.67,0.00,0.00,0.000,0.0137,0.2569
0.60,9.761,12.07,0.00,0.00,0.000,0.0122,0.2541
0.60,9.781,12.77,0.00,0.00,0.000,0.0107,0.2518
0.60,9.801,13.82,0.00,0.00,0.000,0.0104,0.2508
0.60,9.827,21.12,0.00,0.00,0.000,0.0119,0.2513
0.60,9.844,23.74,0.00,0.00,0.000,0.0131,0.2532
0.60,9.861,29.60,0.00,0.00,0.000,0.0137,0.2591
0.60,9.881,37.71,0.00,0.00,0.000,0.0144,0.2657
0.60,9.901,32.98,0.00,0.00,0.000,0.0152,0.2696
0.60,9.921,25.99,0.00,0.00,0.000,0.0180,0.2781
0.60,9.941,35.68,0.00,0.00,0.000,0.0171,0.2795
0.60,9.961,61.11,0.00,0.00,0.000,0.0131,0.2743
0.60,9.981,39.90,0.00,0.00,0.000,0.0123,0.2697
0.60,10.001,17.99,0.00,0.00,0.000,0.0125,0.2656
0.60,10.023,16.83,0.00,0.00,0.000,0.0127,0.2598
0.60,10.041,12.37,0.00,0.00,0.000,0.0126,0.2550
0.60,10.061,11.84,0.00,0.00,0.000,0.0118,0.2530
0.60,10.082,13.07,0.00,0.00,0.000,0.0112,0.2523
0.60,10.101,15.01,0.00,0.00,0.000,0.0106,0.2523
0.60,10.121,17.40,0.00,0.00,0.000,0.0100,0.2533
0.60,10.141,20.42,0.00,0.00,0.000,0.0095,0.2557
0.60,10.169,28.19,0.00,0.00,0.000,0.0086,0.2607
0.60,10.181,44.58,0.00,0.00,0.000,0.0089,0.2641
0.60,10.201,31.76,0.00,0.00,0.000,0.0103,0.2723
0.60,10.222,21.63,0.00,0.00,0.000,0.0098,0.2791
0.60,10.241,23.91,0.00,0.00,0.000,0.0082,0.2801
0.60,10.261,78.82,0.00,0.00,0.000,0.0094,0.2776
0.60,10.281,35.55,0.00,0.00,0.000,0.0118,0.2723
0.60,10.301,45.50,0.00,0.00,0.000,0.0136,0.2673
0.60,10.327,16.43,0.00,0.00,0.000,0.0129,0.2610
0.60,10.341,10.67,0.00,0.00,0.000,0.0111,0.2576
0.60,10.362,12.98,0.00,0.00,0.000,0.0078,0.2530
0.60,10.381,13.86,0.00,0.00,0.000,0.0064,0.2513
0.60,10.402,14.54,0.00,0.00,0.000,0.0063,0.2511
0.60,10.421,18.69,0.00,0.00,0.000,0.0071,0.2515
0.60,10.441,27.89,0.00,0.00,0.000,0.0080,0.2534
0.60,10.463,30.14,0.00,0.00,0.000,0.0081,0.2568
0.60,10.481,35.28,0.00,0.00,0.000,0.0080,0.2630
0.60,10.501,37.22,0.00,0.00,0.000,0.0086,0.2709
0.60,10.521,21.76,0.00,0.00,0.000,0.0100,0.2785
0.60,10.541,30.00,0.00,0.00,0.000,0.0094,0.2793
0.60,10.561,46.32,0.00,0.00,0.000,0.0070,0.2770
0.60,10.583,51.41,0.00,0.00,0.000,0.0076,0.2686
0.60,10.601,33.85,0.00,0.00,0.000,0.0091,0.2651
0.60,10.620,24.74,0.00,0.00,0.000,0.0094,0.2589
0.60,10.642,16.24,0.00,0.00,0.000,0.0091,0.2566
0.60,10.661,11.31,0.00,0.00,0.000,0.0079,0.2530
0.60,10.681,12.05,0.00,0.00,0.000,0.0078,0.2520
0.60,10.701,13.83,0.00,0.00,0.000,0.0080,0.2520
0.60,10.721,16.03,0.00,0.00,0.000,0.0080,0.2533
0.60,10.741,20.08,0.00,0.00,0.000,0.0073,0.2554
0.60,10.761,34.58,0.00,0.00,0.000,0.0063,0.2588
0.60,10.781,38.74,0.00,0.00,0.000,0.0060,0.2633
0.60,10.802,42.45,0.00,0.00,0.000,0.0077,0.2737
0.60,10.821,25.37,0.00,0.00,0.000,0.0078,0.2782
0.60,10.841,26.15,0.00,0.00,0.000,0.0070,0.2793
0.60,10.863,76.16,0.00,0.00,0.000,0.0085,0.2765
0.60,10.881,31.03,0.00,0.00,0.000,0.0111,0.2693
0.60,10.901,35.48,0.00,0.00,0.000,0.0121,0.2649
0.60,10.921,24.92,0.00,0.00,0.000,0.0107,0.2586
0.60,10.943,15.29,0.00,0.00,0.000,0.0083,0.2553
0.60,10.962,14.86,0.00,0.00,0.000,0.0068,0.2527
0.60,10.981,13.82,0.00,0.00,0.000,0.0053,0.2512
0.60,11.001,15.80,0.00,0.00,0.000,0.0056,0.2506
0.60,11.022,19.18,0.00,0.00,0.000,0.0073,0.2509
0.60,11.044,24.50,0.00,0.00,0.000,0.0090,0.2525
0.60,11.061,33.14,0.00,0.00,0.000,0.0104,0.2587
0.60,11.081,26.15,0.00,0.00,0.000,0.0110,0.2664
0.60,11.110,27.83,0.00,0.00,0.000,0.0134,0.2755
0.60,11.121,34.76,0.00,0.00,0.000,0.0138,0.2768
0.60,11.141,32.37,0.00,0.00,0.000,0.0127,0.2788
0.60,11.161,95.67,0.00,0.00,0.000,0.0069,0.2760
0.60,11.186,28.06,0.00,0.00,0.000,0.0051,0.2695
0.60,11.201,26.41,0.00,0.00,0.000,0.0061,0.2656
0.60,11.222,18.76,0.00,0.00,0.000,0.0075,0.2597
0.60,11.241,9.93,0.00,0.00,0.000,0.0077,0.2565
0.60,11.263,10.65,0.00,0.00,0.000,0.0069,0.2536
0.60,11.281,12.17,0.00,0.00,0.000,0.0062,0.2521
0.60,11.301,14.01,0.00,0.00,0.000,0.0067,0.2518
0.60,11.321,15.67,0.00,0.00,0.000,0.0073,0.2531
0.60,11.341,21.21,0.00,0.00,0.000,0.0072,0.2546
0.60,11.362,35.78,0.00,0.00,0.000,0.0068,0.2596
0.60,11.381,43.21,0.00,0.00,0.000,0.0078,0.2662
0.60,11.401,43.37,0.00,0.00,0.000,0.0110,0.2722
0.60,11.421,23.85,0.00,0.00,0.000,0.0121,0.2789
0.60,11.441,28.65,0.00,0.00,0.000,0.0112,0.2797
0.60,11.461,41.50,0.00,0.00,0.000,0.0113,0.2778
0.60,11.482,40.67,0.00,0.00,0.000,0.0133,0.2716
0.60,11.501,49.52,0.00,0.00,0.000,0.0160,0.2673
0.60,11.521,27.89,0.00,0.00,0.000,0.0170,0.2606
0.60,11.542,14.96,0.00,0.00,0.000,0.0151,0.2565
0.60,11.561,12.15,0.00,0.00,0.000,0.0141,0.2543
0.60,11.581,12.50,0.00,0.00,0.000,0.0121,0.2517
0.60,11.601,14.26,0.00,0.00,0.000,0.0115,0.2507
0.60,11.621,20.23,0.00,0.00,0.000,0.0121,0.2509
0.60,11.641,26.17,0.00,0.00,0.000,0.0135,0.2529
0.60,11.662,40.16,0.00,0.00,0.000,0.0140,0.2567
0.60,11.682,27.51,0.00,0.00,0.000,0.0145,0.2646
0.60,11.701,41.56,0.00,0.00,0.000,0.0157,0.2714
0.60,11.721,23.96,0.00,0.00,0.000,0.0177,0.2769
0.60,11.741,30.36,0.00,0.00,0.000,0.0182,0.2789
0.60,11.761,92.12,0.00,0.00,0.000,0.0159,0.2765
0.60,11.789,25.00,0.00,0.00,0.000,0.0125,0.2686
0.60,11.801,14.47,0.00,0.00,0.000,0.0124,0.2642
0.60,11.821,17.31,0.00,0.00,0.000,0.0128,0.2597
0.60,11.841,11.80,0.00,0.00,0.000,0.0126,0.2560
0.60,11.863,12.03,0.00,0.00,0.000,0.0118,0.2531
0.60,11.882,13.11,0.00,0.00,0.000,0.0111,0.2522
0.60,11.901,14.70,0.00,0.00,0.000,0.0103,0.2521
0.60,11.921,18.40,0.00,0.00,0.000,0.0097,0.2527
0.60,11.942,19.89,0.00,0.00,0.000,0.0095,0.2543
0.60,11.961,31.86,0.00,0.00,0.000,0.0088,0.2585
0.60,11.981,29.55,0.00,0.00,0.000,0.0098,0.2659
0.80,3.001,69.60,0.00,0.00,0.000,0.0092,0.2668
0.80,3.021,37.58,0.00,0.00,0.000,0.0075,0.2779
0.80,3.041,31.85,0.00,0.00,0.000,0.0042,0.2814
0.80,3.061,151.67,0.00,0.00,0.000,0.0047,0.2794
0.80,3.082,117.73,0.00,0.00,0.000,0.0070,0.2752
0.80,3.101,136.53,0.00,0.00,0.000,0.0113,0.2699
0.80,3.121,67.76,0.00,0.00,0.000,0.0117,0.2598
0.80,3.141,25.48,0.00,0.00,0.000,0.0084,0.2532
0.80,3.161,30.13,0.00,0.00,0.000,0.0044,0.2471
0.80,3.181,21.46,0.00,0.00,0.000,0.0021,0.2454
0.80,3.203,26.25,0.00,0.00,0.000,0.0017,0.2446
0.80,3.221,35.53,0.00,0.00,0.000,0.0023,0.2450
0.80,3.241,36.42,0.00,0.00,0.000,0.0042,0.2487
0.80,3.261,48.67,0.00,0.00,0.000,0.0050,0.2546
0.80,3.281,50.51,0.00,0.00,0.000,0.0072,0.2629
0.80,3.301,61.32,0.00,0.00,0.000,0.0100,0.2694
0.80,3.321,33.66,0.00,0.00,0.000,0.0141,0.2779
0.80,3.341,45.39,0.00,0.00,0.000,0.0139,0.2805
0.80,3.361,165.26,0.00,0.00,0.000,0.0096,0.2786
0.80,3.381,46.56,0.00,0.00,0.000,0.0068,0.2714
0.80,3.401,45.02,0.00,0.00,0.000,0.0077,0.2672
0.80,3.421,21.89,0.00,0.00,0.000,0.0102,0.2588
0.80,3.440,15.99,0.00,0.00,0.000,0.0112,0.2549
0.80,3.462,17.71,0.00,0.00,0.000,0.0110,0.2515
0.80,3.480,20.83,0.00,0.00,0.000,0.0095,0.2494
0.80,3.500,23.29,0.00,0.00,0.000,0.0091,0.2488
0.80,3.521,27.43,0.00,0.00,0.000,0.0102,0.2493
0.80,3.543,30.96,0.00,0.00,0.000,0.0110,0.2506
0.80,3.561,34.63,0.00,0.00,0.000,0.0115,0.2562
0.80,3.581,73.63,0.00,0.00,0.000,0.0116,0.2611
0.80,3.601,61.17,0.00,0.00,0.000,0.0122,0.2702
0.80,3.621,35.16,0.00,0.00,0.000,0.0115,0.2769
0.80,3.641,29.85,0.00,0.00,0.000,0.0097,0.2821
0.80,3.661,142.52,0.00,0.00,0.000,0.0096,0.2796
0.80,3.682,66.26,0.00,0.00,0.000,0.0116,0.2730
0.80,3.701,103.61,0.00,0.00,0.000,0.0123,0.2690
0.80,3.721,20.54,0.00,0.00,0.000,0.0114,0.2602
0.80,3.741,21.38,0.00,0.00,0.000,0.0088,0.2530
0.80,3.761,24.20,0.00,0.00,0.000,0.0069,0.2487
0.80,3.781,20.86,0.00,0.00,0.000,0.0043,0.2459
0.80,3.801,26.54,0.00,0.00,0.000,0.0038,0.2449
0.80,3.823,36.68,0.00,0.00,0.000,0.0061,0.2451
0.80,3.841,46.31,0.00,0.00,0.000,0.0081,0.2474
0.80,3.861,61.14,0.00,0.00,0.000,0.0095,0.2529
0.80,3.881,67.56,0.00,0.00,0.000,0.0110,0.2608
0.80,3.901,73.21,0.00,0.00,0.000,0.0131,0.2681
0.80,3.921,39.07,0.00,0.00,0.000,0.0172,0.2773
0.80,3.941,48.76,0.00,0.00,0.000,0.0172,0.2792
0.80,3.961,146.94,0.00,0.00,0.000,0.0107,0.2766
0.80,3.981,50.19,0.00,0.00,0.000,0.0063,0.2700
0.80,4.001,26.83,0.00,0.00,0.000,0.0073,0.2641
0.80,4.021,21.67,0.00,0.00,0.000,0.0083,0.2577
0.80,4.041,19.54,0.00,0.00,0.000,0.0077,0.2528
0.80,4.060,21.58,0.00,0.00,0.000,0.0071,0.2510
0.80,4.081,20.93,0.00,0.00,0.000,0.0064,0.2488
0.80,4.101,24.71,0.00,0.00,0.000,0.0075,0.2481
0.80,4.122,27.30,0.00,0.00,0.000,0.0084,0.2491
0.80,4.141,36.40,0.00,0.00,0.000,0.0081,0.2504
0.80,4.161,59.07,0.00,0.00,0.000,0.0075,0.2537
0.80,4.181,71.84,0.00,0.00,0.000,0.0072,0.2609
0.80,4.202,59.52,0.00,0.00,0.000,0.0075,0.2710
0.80,4.221,31.98,0.00,0.00,0.000,0.0052,0.2789
0.80,4.241,50.01,0.00,0.00,0.000,0.0037,0.2806
0.80,4.261,112.71,0.00,0.00,0.000,0.0058,0.2763
0.80,4.281,65.19,0.00,0.00,0.000,0.0065,0.2715
0.80,4.301,41.46,0.00,0.00,0.000,0.0072,0.2650
0.80,4.321,23.32,0.00,0.00,0.000,0.0055,0.2569
0.80,4.341,20.96,0.00,0.00,0.000,0.0034,0.2509
0.80,4.361,22.94,0.00,0.00,0.000,0.0027,0.2477
0.80,4.381,23.11,0.00,0.00,0.000,0.0030,0.2457
0.80,4.401,29.16,0.00,0.00,0.000,0.0025,0.2452
0.80,4.421,34.04,0.00,0.00,0.000,0.0016,0.2467
0.80,4.442,52.38,0.00,0.00,0.000,0.0024,0.2488
0.80,4.460,44.27,0.00,0.00,0.000,0.0027,0.2546
0.80,4.480,55.66,0.00,0.00,0.000,0.0032,0.2602
0.80,4.501,51.27,0.00,0.00,0.000,0.0073,0.2714
0.80,4.521,37.29,0.00,0.00,0.000,0.0113,0.2780
0.80,4.541,54.65,0.00,0.00,0.000,0.0108,0.2798
0.80,4.563,139.47,0.00,0.00,0.000,0.0064,0.2766
0.80,4.581,53.61,0.00,0.00,0.000,0.0051,0.2704
0.80,4.601,35.09,0.00,0.00,0.000,0.0046,0.2659
0.80,4.623,21.15,0.00,0.00,0.000,0.0058,0.2578
0.80,4.640,16.28,0.00,0.00,0.000,0.0067,0.2541
0.80,4.660,17.61,0.00,0.00,0.000,0.0073,0.2506
0.80,4.680,19.81,0.00,0.00,0.000,0.0069,0.2491
0.80,4.706,22.03,0.00,0.00,0.000,0.0069,0.2485
0.80,4.720,25.12,0.00,0.00,0.000,0.0075,0.2485
0.80,4.740,39.29,0.00,0.00,0.000,0.0075,0.2506
0.80,4.761,52.19,0.00,0.00,0.000,0.0064,0.2545
0.80,4.781,102.02,0.00,0.00,0.000,0.0063,0.2603
0.80,4.800,77.80,0.00,0.00,0.000,0.0072,0.2718
0.80,4.820,38.70,0.00,0.00,0.000,0.0053,0.2790
0.80,4.841,44.50,0.00,0.00,0.000,0.0042,0.2815
0.80,4.860,78.93,0.00,0.00,0.000,0.0058,0.2801
0.80,4.886,99.53,0.00,0.00,0.000,0.0087,0.2710
0.80,4.901,98.70,0.00,0.00,0.000,0.0079,0.2676
0.80,4.921,42.83,0.00,0.00,0.000,0.0062,0.2583
0.80,4.942,22.19,0.00,0.00,0.000,0.0041,0.2541
0.80,4.961,26.76,0.00,0.00,0.000,0.0020,0.2487
0.80,4.981,24.38,0.00,0.00,0.000,0.0006,0.2464
0.80,5.001,29.95,0.00,0.00,0.000,0.0010,0.2457
0.80,5.021,37.89,0.00,0.00,0.000,0.0028,0.2468
0.80,5.041,68.45,0.00,0.00,0.000,0.0052,0.2509
0.80,5.061,61.41,0.00,0.00,0.000,0.0066,0.2554
0.80,5.081,59.29,0.00,0.00,0.000,0.0094,0.2638
0.80,5.101,45.44,0.00,0.00,0.000,0.0136,0.2734
0.80,5.121,31.75,0.00,0.00,0.000,0.0169,0.2796
0.80,5.141,61.96,0.00,0.00,0.000,0.0163,0.2812
0.80,5.161,85.92,0.00,0.00,0.000,0.0117,0.2787
0.80,5.184,88.06,0.00,0.00,0.000,0.0095,0.2700
0.80,5.201,63.33,0.00,0.00,0.000,0.0103,0.2665
0.80,5.221,38.97,0.00,0.00,0.000,0.0117,0.2590
0.80,5.241,18.57,0.00,0.00,0.000,0.0115,0.2543
0.80,5.261,18.78,0.00,0.00,0.000,0.0111,0.2508
0.80,5.283,20.63,0.00,0.00,0.000,0.0104,0.2497
0.80,5.301,22.75,0.00,0.00,0.000,0.0105,0.2492
0.80,5.321,26.03,0.00,0.00,0.000,0.0110,0.2501
0.80,5.341,34.57,0.00,0.00,0.000,0.0112,0.2515
0.80,5.362,52.94,0.00,0.00,0.000,0.0111,0.2552
0.80,5.380,76.09,0.00,0.00,0.000,0.0112,0.2620
0.80,5.400,55.06,0.00,0.00,0.000,0.0116,0.2714
0.80,5.421,30.56,0.00,0.00,0.000,0.0098,0.2801
0.80,5.442,31.77,0.00,0.00,0.000,0.0077,0.2824
0.80,5.463,108.61,0.00,0.00,0.000,0.0076,0.2777
0.80,5.481,82.93,0.00,0.00,0.000,0.0097,0.2719
0.80,5.501,58.19,0.00,0.00,0.000,0.0113,0.2657
0.80,5.524,27.59,0.00,0.00,0.000,0.0101,0.2592
0.80,5.541,19.06,0.00,0.00,0.000,0.0069,0.2529
0.80,5.560,24.16,0.00,0.00,0.000,0.0035,0.2475
0.80,5.581,21.63,0.00,0.00,0.000,0.0009,0.2455
0.80,5.601,28.21,0.00,0.00,0.000,0.0011,0.2454
0.80,5.622,34.19,0.00,0.00,0.000,0.0023,0.2456
0.80,5.641,45.81,0.00,0.00,0.000,0.0051,0.2488
0.80,5.661,39.59,0.00,0.00,0.000,0.0057,0.2559
0.80,5.681,71.72,0.00,0.00,0.000,0.0075,0.2640
0.80,5.701,47.29,0.00,0.00,0.000,0.0109,0.2708
0.80,5.721,38.87,0.00,0.00,0.000,0.0159,0.2784
0.80,5.741,51.02,0.00,0.00,0.000,0.0163,0.2812
0.80,5.763,98.53,0.00,0.00,0.000,0.0122,0.2763
0.80,5.781,75.07,0.00,0.00,0.000,0.0110,0.2699
0.80,5.801,52.90,0.00,0.00,0.000,0.0112,0.2648
0.80,5.821,41.82,0.00,0.00,0.000,0.0127,0.2577
0.80,5.842,18.21,0.00,0.00,0.000,0.0142,0.2546
0.80,5.861,18.95,0.00,0.00,0.000,0.0147,0.2511
0.80,5.880,20.27,0.00,0.00,0.000,0.0135,0.2493
0.80,5.900,23.20,0.00,0.00,0.000,0.0131,0.2487
0.80,5.921,25.93,0.00,0.00,0.000,0.0137,0.2492
0.80,5.941,33.49,0.00,0.00,0.000,0.0150,0.2513
0.80,5.961,37.10,0.00,0.00,0.000,0.0157,0.2562
0.80,5.981,68.91,0.00,0.00,0.000,0.0160,0.2615
0.80,6.001,64.85,0.00,0.00,0.000,0.0164,0.2705
0.80,6.021,34.39,0.00,0.00,0.000,0.0154,0.2798
0.80,6.041,40.81,0.00,0.00,0.000,0.0134,0.2823
0.80,6.064,120.77,0.00,0.00,0.000,0.0121,0.2780
0.80,6.081,72.02,0.00,0.00,0.000,0.0128,0.2732
0.80,6.101,34.83,0.00,0.00,0.000,0.0136,0.2658
0.80,6.121,16.11,0.00,0.00,0.000,0.0126,0.2599
0.80,6.141,22.73,0.00,0.00,0.000,0.0104,0.2529
0.80,6.161,22.70,0.00,0.00,0.000,0.0085,0.2491
0.80,6.181,17.57,0.00,0.00,0.000,0.0066,0.2472
0.80,6.201,24.56,0.00,0.00,0.000,0.0055,0.2456
0.80,6.221,32.87,0.00,0.00,0.000,0.0073,0.2464
0.80,6.241,58.41,0.00,0.00,0.000,0.0091,0.2496
0.80,6.261,59.98,0.00,0.00,0.000,0.0099,0.2538
0.80,6.281,68.54,0.00,0.00,0.000,0.0119,0.2614
0.80,6.302,59.26,0.00,0.00,0.000,0.0150,0.2702
0.80,6.321,34.93,0.00,0.00,0.000,0.0184,0.2774
0.80,6.341,42.86,0.00,0.00,0.000,0.0194,0.2805
0.80,6.361,108.98,0.00,0.00,0.000,0.0153,0.2761
0.80,6.382,108.12,0.00,0.00,0.000,0.0118,0.2678
0.80,6.401,76.07,0.00,0.00,0.000,0.0116,0.2651
0.80,6.421,40.51,0.00,0.00,0.000,0.0127,0.2575
0.80,6.441,20.36,0.00,0.00,0.000,0.0140,0.2544
0.80,6.461,21.17,0.00,0.00,0.000,0.0143,0.2506
0.80,6.481,20.83,0.00,0.00,0.000,0.0139,0.2491
0.80,6.501,23.49,0.00,0.00,0.000,0.0135,0.2487
0.80,6.521,27.98,0.00,0.00,0.000,0.0139,0.2489
0.80,6.541,37.34,0.00,0.00,0.000,0.0141,0.2507
0.80,6.561,52.35,0.00,0.00,0.000,0.0141,0.2546
0.80,6.580,78.10,0.00,0.00,0.000,0.0140,0.2612
0.80,6.604,62.08,0.00,0.00,0.000,0.0138,0.2719
0.80,6.621,38.80,0.00,0.00,0.000,0.0120,0.2795
0.80,6.641,46.65,0.00,0.00,0.000,0.0108,0.2815
0.80,6.661,138.31,0.00,0.00,0.000,0.0117,0.2790
0.80,6.683,58.39,0.00,0.00,0.000,0.0117,0.2727
0.80,6.703,35.43,0.00,0.00,0.000,0.0112,0.2670
0.80,6.721,19.55,0.00,0.00,0.000,0.0096,0.2596
0.80,6.741,28.21,0.00,0.00,0.000,0.0077,0.2527
0.80,6.761,20.39,0.00,0.00,0.000,0.0054,0.2477
0.80,6.781,20.27,0.00,0.00,0.000,0.0029,0.2460
0.80,6.802,27.94,0.00,0.00,0.000,0.0029,0.2457
0.80,6.821,33.22,0.00,0.00,0.000,0.0055,0.2470
0.80,6.841,53.62,0.00,0.00,0.000,0.0069,0.2489
0.80,6.861,50.05,0.00,0.00,0.000,0.0074,0.2534
0.80,6.881,53.81,0.00,0.00,0.000,0.0091,0.2633
0.80,6.901,52.81,0.00,0.00,0.000,0.0120,0.2718
0.80,6.921,29.16,0.00,0.00,0.000,0.0157,0.2784
0.80,6.941,64.73,0.00,0.00,0.000,0.0150,0.2796
0.80,6.961,140.77,0.00,0.00,0.000,0.0088,0.2762
0.80,6.981,45.32,0.00,0.00,0.000,0.0065,0.2698
0.80,7.006,20.49,0.00,0.00,0.000,0.0061,0.2639
0.80,7.021,22.65,0.00,0.00,0.000,0.0067,0.2590
0.80,7.041,19.22,0.00,0.00,0.000,0.0073,0.2541
0.80,7.061,18.44,0.00,0.00,0.000,0.0069,0.2515
0.80,7.081,21.04,0.00,0.00,0.000,0.0064,0.2491
0.80,7.101,24.29,0.00,0.00,0.000,0.0071,0.2485
