t,visible,lateral,tamano,confianza,vx,wz
31.418,1,-0.0950,0.4846,0.899,0.2000,0.0000
31.485,1,-0.0953,0.4841,0.896,0.2000,0.0000
31.549,1,-0.0947,0.4834,0.896,0.2000,0.0000
31.618,1,-0.0930,0.4831,0.898,0.2000,0.0000
31.685,1,-0.0902,0.4826,0.891,0.2000,0.0000
31.751,1,-0.0867,0.4817,0.891,0.2000,0.0000
31.819,1,-0.0821,0.4806,0.892,0.2000,0.0000
31.887,1,-0.0774,0.4795,0.896,0.2000,0.0000
31.949,1,-0.0734,0.4794,0.900,0.2000,0.0000
32.017,1,-0.0698,0.4791,0.901,0.2000,0.0000
32.068,1,-0.0671,0.4792,0.897,0.2000,0.0000
32.177,1,-0.0642,0.4788,0.895,0.2000,0.0000
32.249,1,-0.0616,0.4786,0.892,0.2000,0.0000
32.307,1,-0.0594,0.4775,0.892,0.2000,0.0000
32.361,1,-0.0580,0.4761,0.891,0.2000,0.0000
32.418,1,-0.0569,0.4752,0.893,0.2000,0.0000
32.482,1,-0.0563,0.4752,0.888,0.2000,0.0000
32.550,1,-0.0557,0.4756,0.888,0.2000,0.0000
32.614,1,-0.0554,0.4754,0.891,0.2000,0.0000
32.668,1,-0.0551,0.4753,0.889,0.2000,0.0000
32.721,1,-0.0551,0.4754,0.891,0.2000,0.0000
32.782,1,-0.0552,0.4749,0.889,0.2000,0.0000
32.873,1,-0.0550,0.4748,0.892,0.2000,0.0000
32.937,1,-0.0546,0.4743,0.893,0.2000,0.0000
32.990,1,-0.0545,0.4737,0.893,0.2000,0.0000
33.051,1,-0.0545,0.4735,0.893,0.2000,0.0000
33.115,1,-0.0547,0.4732,0.893,0.2000,0.0000
33.183,1,-0.0553,0.4728,0.894,0.2000,0.0000
33.234,1,-0.0569,0.4724,0.896,0.2000,0.0000
33.342,1,-0.0587,0.4725,0.896,0.2000,0.0000
33.418,1,-0.0609,0.4717,0.897,0.2000,0.0000
33.470,1,-0.0638,0.4707,0.894,0.2000,0.0000
33.523,1,-0.0678,0.4691,0.884,0.2000,0.0000
33.582,1,-0.0730,0.4676,0.889,0.2000,0.0000
33.645,1,-0.0780,0.4661,0.891,0.2000,0.0000
33.714,1,-0.0824,0.4643,0.884,0.2000,0.0000
33.777,1,-0.0866,0.4625,0.889,0.2000,0.0000
33.845,1,-0.0904,0.4604,0.901,0.2000,0.0000
33.913,1,-0.0941,0.4587,0.902,0.2000,0.0000
33.977,1,-0.0975,0.4572,0.901,0.2000,0.0000
34.045,1,-0.1004,0.4563,0.902,0.2012,0.0000
34.114,1,-0.1022,0.4554,0.902,0.2025,0.0000
34.179,1,-0.1033,0.4546,0.902,0.2036,0.0000
34.246,1,-0.1035,0.4542,0.904,0.2041,0.0000
34.310,1,-0.1031,0.4540,0.903,0.2044,0.0000
34.364,1,-0.1025,0.4537,0.904,0.2049,0.0000
34.417,1,-0.1016,0.4535,0.904,0.2050,0.0000
34.479,1,-0.1010,0.4534,0.899,0.2052,0.0000
34.546,1,-0.1005,0.4533,0.895,0.2054,0.0000
34.610,1,-0.1002,0.4528,0.894,0.2060,0.0000
34.676,1,-0.1000,0.4527,0.893,0.2063,0.0000
34.745,1,-0.0999,0.4526,0.889,0.2063,0.0000
34.810,1,-0.1000,0.4533,0.888,0.2054,0.0000
34.878,1,-0.1003,0.4538,0.891,0.2047,0.0000
34.941,1,-0.1011,0.4537,0.887,0.2048,0.0000
35.010,1,-0.1023,0.4532,0.881,0.2055,0.0000
35.078,1,-0.1036,0.4522,0.883,0.2069,0.0000
35.143,1,-0.1051,0.4515,0.893,0.2079,0.0000
35.211,1,-0.1066,0.4505,0.895,0.2093,0.0000
35.278,1,-0.1079,0.4508,0.897,0.2089,0.0000
35.342,1,-0.1087,0.4510,0.895,0.2087,0.0000
35.410,1,-0.1081,0.4495,0.895,0.2107,0.0000
35.470,1,-0.1067,0.4491,0.891,0.2113,0.0000
35.528,1,-0.1039,0.4476,0.886,0.2133,0.0000
35.617,1,-0.1008,0.4462,0.891,0.2154,0.0000
35.704,1,-0.0967,0.4455,0.894,0.2164,0.0000
35.774,1,-0.0929,0.4444,0.895,0.2178,0.0000
35.812,1,-0.0896,0.4438,0.891,0.2187,0.0000
35.858,1,-0.0877,0.4428,0.892,0.2200,0.0000
35.946,1,-0.0864,0.4422,0.891,0.2210,0.0000
36.037,1,-0.0855,0.4413,0.893,0.2222,0.0000
36.098,1,-0.0849,0.4407,0.893,0.2231,0.0000
36.152,1,-0.0839,0.4401,0.889,0.2239,0.0000
36.191,1,-0.0834,0.4397,0.887,0.2245,0.0000
36.301,1,-0.0831,0.4393,0.887,0.2250,0.0000
36.382,1,-0.0827,0.4390,0.888,0.2254,0.0000
36.445,1,-0.0827,0.4387,0.888,0.2258,0.0000
36.499,1,-0.0826,0.4385,0.889,0.2260,0.0000
36.551,1,-0.0828,0.4382,0.889,0.2265,0.0000
36.606,1,-0.0830,0.4383,0.889,0.2263,0.0000
36.658,1,-0.0831,0.4384,0.889,0.2263,0.0000
36.743,1,-0.0833,0.4382,0.890,0.2265,0.0000
36.815,1,-0.0832,0.4383,0.889,0.2264,0.0000
36.883,1,-0.0831,0.4382,0.889,0.2266,0.0000
36.941,1,-0.0831,0.4383,0.888,0.2264,0.0000
37.006,1,-0.0828,0.4381,0.889,0.2266,0.0000
37.074,1,-0.0825,0.4379,0.888,0.2270,0.0000
37.138,1,-0.0824,0.4377,0.888,0.2272,0.0000
37.206,1,-0.0821,0.4376,0.888,0.2273,0.0000
37.270,1,-0.0818,0.4375,0.888,0.2275,0.0000
37.339,1,-0.0815,0.4375,0.888,0.2275,0.0000
37.406,1,-0.0813,0.4374,0.887,0.2276,0.0000
37.470,1,-0.0810,0.4373,0.886,0.2277,0.0000
37.537,1,-0.0807,0.4371,0.885,0.2280,0.0000
37.606,1,-0.0803,0.4368,0.883,0.2284,0.0000
37.669,1,-0.0799,0.4368,0.883,0.2285,0.0000
37.737,1,-0.0793,0.4368,0.883,0.2285,0.0000
37.802,1,-0.0789,0.4368,0.884,0.2285,0.0000
37.869,1,-0.0785,0.4368,0.884,0.2284,0.0000
37.937,1,-0.0784,0.4368,0.885,0.2284,0.0000
38.001,1,-0.0779,0.4367,0.884,0.2286,0.0000
38.069,1,-0.0778,0.4363,0.881,0.2292,0.0000
38.135,1,-0.0770,0.4381,0.881,0.2266,0.0000
38.201,1,-0.0761,0.4395,0.886,0.2247,0.0000
38.268,1,-0.0746,0.4402,0.892,0.2238,0.0000
38.320,1,-0.0730,0.4405,0.901,0.2233,0.0000
38.425,1,-0.0712,0.4405,0.902,0.2233,0.0000
38.507,1,-0.0695,0.4406,0.903,0.2232,0.0000
38.559,1,-0.0682,0.4403,0.897,0.2236,0.0000
38.610,1,-0.0686,0.4388,0.896,0.2256,0.0000
38.657,1,-0.0691,0.4378,0.902,0.2271,0.0000
38.752,1,-0.0726,0.4370,0.903,0.2281,0.0000
38.805,1,-0.0750,0.4367,0.902,0.2286,0.0000
38.866,1,-0.0774,0.4364,0.899,0.2290,0.0000
38.933,1,-0.0786,0.4364,0.897,0.2291,0.0000
39.001,1,-0.0796,0.4363,0.899,0.2292,0.0000
39.064,1,-0.0800,0.4363,0.897,0.2292,0.0000
39.133,1,-0.0808,0.4362,0.898,0.2294,0.0000
39.201,1,-0.0817,0.4358,0.898,0.2299,0.0000
39.265,1,-0.0818,0.4358,0.900,0.2299,0.0000
39.334,1,-0.0818,0.4354,0.903,0.2305,0.0000
39.399,1,-0.0822,0.4358,0.905,0.2299,0.0000
39.451,1,-0.0828,0.4359,0.905,0.2297,0.0000
39.505,1,-0.0840,0.4361,0.900,0.2295,0.0000
39.549,1,-0.0853,0.4362,0.895,0.2293,0.0000
39.637,1,-0.0867,0.4363,0.891,0.2292,0.0000
39.706,1,-0.0882,0.4358,0.888,0.2299,0.0000
39.774,1,-0.0903,0.4359,0.883,0.2297,0.0000
39.825,1,-0.0924,0.4366,0.886,0.2287,0.0000
39.880,1,-0.0945,0.4376,0.888,0.2274,0.0000
39.993,1,-0.0969,0.4386,0.887,0.2260,0.0000
40.079,1,-0.0997,0.4386,0.881,0.2259,0.0000
40.139,1,-0.1030,0.4387,0.870,0.2258,0.0000
40.197,1,-0.1075,0.4394,0.872,0.2249,0.0000
40.264,1,-0.1113,0.4400,0.874,0.2241,0.0000
40.331,1,-0.1144,0.4403,0.879,0.2236,0.0000
40.399,1,-0.1166,0.4407,0.879,0.2230,0.0000
40.467,1,-0.1183,0.4408,0.879,0.2229,0.0000
40.522,1,-0.1196,0.4409,0.881,0.2228,0.0000
40.582,1,-0.1205,0.4409,0.882,0.2228,0.0000
40.670,1,-0.1211,0.4407,0.883,0.2230,0.0000
40.758,1,-0.1216,0.4404,0.883,0.2234,0.0000
40.811,1,-0.1220,0.4404,0.884,0.2234,0.0000
40.864,1,-0.1223,0.4404,0.885,0.2234,0.0000
40.929,1,-0.1223,0.4406,0.885,0.2232,0.0000
40.999,1,-0.1224,0.4403,0.885,0.2235,0.0000
41.070,1,-0.1222,0.4405,0.885,0.2233,0.0000
41.129,1,-0.1216,0.4408,0.883,0.2228,0.0000
41.193,1,-0.1210,0.4413,0.881,0.2222,0.0000
41.262,1,-0.1200,0.4416,0.879,0.2217,0.0000
41.329,1,-0.1191,0.4417,0.878,0.2217,0.0000
41.393,1,-0.1190,0.4413,0.878,0.2222,0.0000
41.462,1,-0.1197,0.4396,0.881,0.2246,0.0000
41.529,1,-0.1211,0.4364,0.885,0.2290,0.0000
41.594,1,-0.1230,0.4325,0.881,0.2345,0.0000
41.662,1,-0.1257,0.4288,0.875,0.2396,0.0000
41.725,1,-0.1287,0.4263,0.868,0.2431,0.0000
41.794,1,-0.1323,0.4253,0.868,0.2446,0.0000
41.862,1,-0.1355,0.4245,0.865,0.2457,0.0000
41.926,1,-0.1377,0.4239,0.868,0.2465,0.0000
41.993,1,-0.1395,0.4234,0.871,0.2473,0.0000
42.063,1,-0.1409,0.4231,0.872,0.2477,0.0000
42.126,1,-0.1420,0.4227,0.872,0.2482,0.0000
42.194,1,-0.1429,0.4226,0.873,0.2484,0.0000
42.258,1,-0.1434,0.4224,0.873,0.2487,0.0000
42.325,1,-0.1435,0.4223,0.873,0.2488,0.0000
42.394,1,-0.1434,0.4223,0.872,0.2488,0.0000
42.457,1,-0.1430,0.4225,0.872,0.2485,0.0000
42.526,1,-0.1425,0.4229,0.875,0.2479,0.0000
42.593,1,-0.1418,0.4231,0.875,0.2477,0.0000
42.658,1,-0.1413,0.4233,0.875,0.2474,0.0000
42.725,1,-0.1409,0.4235,0.874,0.2470,0.0000
42.790,1,-0.1411,0.4238,0.874,0.2466,0.0000
42.842,1,-0.1411,0.4241,0.874,0.2462,0.0000
42.895,1,-0.1414,0.4242,0.874,0.2461,0.0000
42.958,1,-0.1415,0.4242,0.874,0.2461,0.0000
43.025,1,-0.1413,0.4245,0.877,0.2457,0.0000
43.090,1,-0.1409,0.4247,0.878,0.2454,0.0000
43.158,1,-0.1402,0.4255,0.877,0.2442,0.0000
43.227,1,-0.1382,0.4260,0.877,0.2436,0.0000
43.290,1,-0.1347,0.4253,0.874,0.2446,0.0000
43.358,1,-0.1311,0.4258,0.870,0.2438,0.0000
43.422,1,-0.1272,0.4273,0.874,0.2418,0.0000
43.490,1,-0.1232,0.4293,0.869,0.2389,0.0000
43.558,1,-0.1188,0.4330,0.872,0.2338,0.0000
43.622,1,-0.1137,0.4359,0.879,0.2298,0.0000
43.690,1,-0.1086,0.4384,0.888,0.2262,0.0000
43.758,1,-0.1053,0.4403,0.889,0.2236,0.0000
43.821,1,-0.1032,0.4415,0.891,0.2219,0.0000
43.888,1,-0.1022,0.4427,0.890,0.2203,0.0000
43.955,1,-0.1034,0.4441,0.887,0.2183,0.0000
44.022,1,-0.1067,0.4451,0.875,0.2168,0.0000
44.089,1,-0.1103,0.4454,0.871,0.2165,0.0000
44.152,1,-0.1147,0.4467,0.883,0.2146,0.0000
44.222,1,-0.1207,0.4475,0.894,0.2135,0.0000
44.291,1,-0.1272,0.4499,0.894,0.2102,0.0000
44.353,1,-0.1325,0.4537,0.898,0.2048,0.0000
44.423,1,-0.1378,0.4583,0.907,0.2000,0.0000
44.486,1,-0.1426,0.4627,0.910,0.2000,0.0000
44.539,1,-0.1460,0.4656,0.914,0.2000,0.0000
44.591,1,-0.1490,0.4677,0.924,0.2000,0.0000
44.653,1,-0.1514,0.4688,0.928,0.2000,0.0370
44.720,1,-0.1528,0.4697,0.927,0.2000,0.0775
44.785,1,-0.1531,0.4706,0.921,0.2000,0.1164
44.855,1,-0.1524,0.4714,0.913,0.2000,0.1580
44.921,1,-0.1497,0.4728,0.894,0.2000,0.1182
44.986,1,-0.1447,0.4754,0.893,0.2000,0.0791
45.054,1,-0.1392,0.4770,0.887,0.2000,0.0386
45.117,1,-0.1332,0.4797,0.879,0.2000,0.0000
45.187,1,-0.1277,0.4835,0.889,0.2000,0.0000
45.251,1,-0.1218,0.4858,0.900,0.2000,0.0000
45.301,1,-0.1166,0.4881,0.905,0.2000,0.0000
45.413,1,-0.1117,0.4902,0.911,0.2000,0.0000
45.497,1,-0.1082,0.4923,0.912,0.2000,0.0000
45.557,1,-0.1068,0.4945,0.911,0.2000,0.0000
45.618,1,-0.1086,0.4968,0.904,0.2000,0.0000
45.685,1,-0.1130,0.4979,0.891,0.2000,0.0000
45.749,1,-0.1198,0.5005,0.887,0.1617,0.0000
45.819,1,-0.1273,0.5029,0.897,0.1198,0.0000
45.885,1,-0.1364,0.5050,0.898,0.0802,0.0000
45.949,1,-0.1454,0.5082,0.894,0.0416,0.0000
46.018,1,-0.1543,0.5106,0.895,0.0000,0.0411
46.085,1,-0.1618,0.5127,0.897,0.0000,0.0818
46.149,1,-0.1684,0.5159,0.897,0.0000,0.1200
46.220,1,-0.1726,0.5183,0.899,0.0000,0.1622
46.282,1,-0.1751,0.5203,0.897,0.0000,0.1997
46.350,1,-0.1757,0.5223,0.902,0.0000,0.2404
46.419,1,-0.1742,0.5238,0.905,0.0000,0.2500
46.480,1,-0.1698,0.5251,0.900,0.0000,0.2500
46.550,1,-0.1613,0.5255,0.891,0.0000,0.2500
46.619,1,-0.1516,0.5262,0.892,0.0000,0.2500
46.682,1,-0.1429,0.5275,0.903,0.0000,0.2127
46.749,1,-0.1343,0.5290,0.906,0.0000,0.1719
46.815,1,-0.1239,0.5309,0.901,0.0000,0.1324
46.881,1,-0.1159,0.5325,0.902,0.0000,0.0929
46.949,1,-0.1086,0.5340,0.891,0.0000,0.0520
47.014,1,-0.1030,0.5347,0.892,0.0000,0.0129
47.082,1,-0.0993,0.5359,0.890,0.0000,0.0000
47.151,1,-0.0984,0.5363,0.891,0.0000,0.0000
47.214,1,-0.1001,0.5401,0.886,0.0000,0.0000
47.283,1,-0.1035,0.5451,0.885,0.0000,0.0000
47.346,1,-0.1107,0.5499,0.896,0.0000,0.0000
47.398,1,-0.1177,0.5535,0.897,0.0000,0.0000
47.451,1,-0.1281,0.5576,0.897,0.0000,0.0000
47.512,1,-0.1367,0.5603,0.899,0.0000,0.0000
47.583,1,-0.1441,0.5634,0.898,0.0000,0.0000
47.646,1,-0.1492,0.5661,0.901,0.0000,0.0000
47.714,1,-0.1525,0.5682,0.903,0.0000,0.0409
47.783,1,-0.1544,0.5697,0.902,0.0000,0.0824
47.846,1,-0.1549,0.5712,0.902,0.0000,0.1199
47.914,1,-0.1528,0.5717,0.904,0.0000,0.1611
47.978,1,-0.1470,0.5714,0.896,0.0000,0.1228
48.046,1,-0.1367,0.5721,0.888,0.0000,0.0820
48.115,1,-0.1257,0.5745,0.890,0.0000,0.0410
48.179,1,-0.1136,0.5784,0.895,0.0000,0.0026
48.247,1,-0.0968,0.5819,0.889,0.0000,0.0000
48.313,1,-0.0820,0.5853,0.907,0.0000,0.0000
48.377,1,-0.0696,0.5871,0.912,0.0000,0.0000
48.446,1,-0.0594,0.5875,0.898,0.0000,0.0000
48.510,1,-0.0490,0.5878,0.888,0.0000,0.0000
48.578,1,-0.0389,0.5892,0.891,0.0000,0.0000
48.645,1,-0.0307,0.5910,0.893,0.0000,0.0000
48.711,1,-0.0253,0.5930,0.896,0.0000,0.0000
48.779,1,-0.0221,0.5955,0.898,0.0000,0.0000
48.846,1,-0.0216,0.5990,0.889,0.0000,0.0000
48.908,1,-0.0238,0.6013,0.899,0.0000,0.0000
48.978,1,-0.0273,0.6036,0.903,0.0000,0.0000
49.041,1,-0.0327,0.6060,0.903,0.0000,0.0000
49.095,1,-0.0370,0.6082,0.907,0.0000,0.0000
49.147,1,-0.0408,0.6107,0.909,0.0000,0.0000
49.212,1,-0.0427,0.6135,0.910,0.0000,0.0000
49.279,1,-0.0433,0.6177,0.911,0.0000,0.0000
49.342,1,-0.0409,0.6218,0.906,0.0000,0.0000
49.411,1,-0.0353,0.6261,0.903,0.0000,0.0000
49.479,1,-0.0289,0.6305,0.908,0.0000,0.0000
49.542,1,-0.0191,0.6342,0.907,0.0000,0.0000
49.611,1,-0.0086,0.6360,0.907,0.0000,0.0000
49.674,1,0.0014,0.6382,0.924,0.0000,0.0000
49.742,1,0.0111,0.6405,0.918,0.0000,0.0000
49.810,1,0.0197,0.6426,0.919,0.0000,0.0000
49.874,1,0.0269,0.6450,0.923,0.0000,0.0000
49.942,1,0.0331,0.6486,0.924,0.0000,0.0000
50.010,1,0.0370,0.6518,0.926,0.0000,0.0000
50.074,1,0.0374,0.6545,0.925,0.0000,0.0000
50.142,1,0.0348,0.6574,0.922,0.0000,0.0000
50.206,1,0.0300,0.6606,0.921,0.0000,0.0000
50.274,1,0.0240,0.6626,0.919,0.0000,0.0000
50.342,1,0.0156,0.6667,0.926,0.0000,0.0000
50.407,1,0.0076,0.6703,0.930,0.0000,0.0000
50.473,1,0.0006,0.6731,0.925,0.0000,0.0000
50.541,1,-0.0051,0.6753,0.923,0.0000,0.0000
50.607,1,-0.0101,0.6760,0.925,0.0000,0.0000
50.674,1,-0.0135,0.6763,0.925,0.0000,0.0000
50.738,1,-0.0155,0.6765,0.924,0.0000,0.0000
50.792,1,-0.0160,0.6779,0.923,0.0000,0.0000
50.844,1,-0.0163,0.6800,0.922,0.0000,0.0000
50.907,1,-0.0165,0.6812,0.922,0.0000,0.0000
50.975,1,-0.0168,0.6821,0.922,0.0000,0.0000
51.038,1,-0.0171,0.6824,0.921,0.0000,0.0000
51.106,1,-0.0173,0.6828,0.922,0.0000,0.0000
51.174,1,-0.0175,0.6840,0.924,0.0000,0.0000
51.235,1,-0.0179,0.6845,0.925,0.0000,0.0000
51.307,1,-0.0185,0.6848,0.924,0.0000,0.0000
51.370,1,-0.0191,0.6847,0.924,0.0000,0.0000
51.438,1,-0.0200,0.6848,0.925,0.0000,0.0000
51.506,1,-0.0210,0.6850,0.926,0.0000,0.0000
51.571,1,-0.0218,0.6853,0.925,0.0000,0.0000
51.638,1,-0.0223,0.6857,0.926,0.0000,0.0000
51.707,1,-0.0227,0.6862,0.927,0.0000,0.0000
51.771,1,-0.0217,0.6870,0.927,0.0000,0.0000
51.838,1,-0.0197,0.6872,0.927,0.0000,0.0000
51.903,1,-0.0176,0.6853,0.927,0.0000,0.0000
51.970,1,-0.0143,0.6858,0.929,0.0000,0.0000
52.038,1,-0.0115,0.6858,0.929,0.0000,0.0000
52.102,1,-0.0096,0.6855,0.929,0.0000,0.0000
52.170,1,-0.0084,0.6847,0.929,0.0000,0.0000
52.238,1,-0.0074,0.6842,0.930,0.0000,0.0000
52.301,1,-0.0073,0.6821,0.929,0.0000,0.0000
52.367,1,-0.0075,0.6807,0.930,0.0000,0.0000
52.448,1,-0.0075,0.6805,0.929,0.0000,0.0000
52.500,1,-0.0080,0.6804,0.930,0.0000,0.0000
52.569,1,-0.0144,0.6807,0.925,0.0000,0.0000
52.633,1,-0.0251,0.6815,0.919,0.0000,0.0000
52.701,1,-0.0369,0.6814,0.918,0.0000,0.0000
52.769,1,-0.0477,0.6821,0.918,0.0000,0.0000
52.833,1,-0.0618,0.6830,0.916,0.0000,0.0000
52.901,1,-0.0719,0.6833,0.916,0.0000,0.0000
52.965,1,-0.0796,0.6845,0.920,0.0000,0.0000
53.019,1,-0.0868,0.6870,0.922,0.0000,0.0000
53.073,1,-0.0935,0.6887,0.922,0.0000,0.0000
53.134,1,-0.0990,0.6905,0.924,0.0000,0.0000
53.202,1,-0.1008,0.6926,0.923,0.0000,0.0000
53.266,1,-0.1003,0.6942,0.922,0.0000,0.0000
53.334,1,-0.0973,0.6956,0.921,0.0000,0.0000
53.401,1,-0.0939,0.6962,0.920,0.0000,0.0000
53.465,1,-0.0879,0.6974,0.919,0.0000,0.0000
53.534,1,-0.0779,0.6979,0.914,0.0000,0.0000
53.597,1,-0.0679,0.6990,0.914,0.0000,0.0000
53.666,1,-0.0578,0.6993,0.918,0.0000,0.0000
53.733,1,-0.0476,0.6981,0.924,0.0000,0.0000
53.798,1,-0.0369,0.6975,0.924,0.0000,0.0000
53.866,1,-0.0247,0.6963,0.922,0.0000,0.0000
53.933,1,-0.0112,0.6943,0.926,0.0000,0.0000
53.998,1,-0.0005,0.6929,0.925,0.0000,0.0000
54.065,1,0.0083,0.6916,0.924,0.0000,0.0000
54.128,1,0.0166,0.6917,0.922,0.0000,0.0000
54.180,1,0.0225,0.6929,0.919,0.0000,0.0000
54.231,1,0.0277,0.6933,0.922,0.0000,0.0000
54.298,1,0.0296,0.6953,0.918,0.0000,0.0000
54.364,1,0.0272,0.6977,0.920,0.0000,0.0000
54.429,1,0.0202,0.7022,0.924,-0.0391,0.0000
54.498,1,0.0081,0.7072,0.930,-0.0802,0.0000
54.564,1,-0.0058,0.7141,0.930,-0.1201,0.0000
54.629,1,-0.0218,0.7219,0.917,-0.1588,0.0000
54.696,1,-0.0366,0.7259,0.913,-0.1992,0.0000
54.762,1,-0.0530,0.7296,0.917,-0.2000,0.0000
54.830,1,-0.0670,0.7345,0.914,-0.2000,0.0000
54.896,1,-0.0821,0.7376,0.918,-0.2000,0.0000
54.960,1,-0.0986,0.7402,0.927,-0.2000,0.0000
55.029,1,-0.1126,0.7431,0.924,-0.2003,0.0000
55.097,1,-0.1235,0.7465,0.923,-0.2051,0.0000
55.160,1,-0.1300,0.7490,0.921,-0.2086,0.0000
55.228,1,-0.1378,0.7504,0.926,-0.2105,0.0000
55.294,1,-0.1436,0.7520,0.928,-0.2127,0.0000
55.363,1,-0.1489,0.7529,0.929,-0.2141,0.0000
55.430,1,-0.1529,0.7502,0.929,-0.2103,0.0399
55.495,1,-0.1560,0.7452,0.928,-0.2032,0.0789
55.563,1,-0.1588,0.7390,0.927,-0.2000,0.1199
55.631,1,-0.1607,0.7322,0.926,-0.2000,0.1608
55.695,1,-0.1616,0.7258,0.927,-0.2000,0.1989
55.763,1,-0.1611,0.7194,0.924,-0.2000,0.2400
55.828,1,-0.1625,0.7147,0.926,-0.2000,0.2500
55.882,1,-0.1643,0.7117,0.926,-0.2000,0.2500
55.934,1,-0.1684,0.7095,0.927,-0.2000,0.2500
55.993,1,-0.1723,0.7077,0.926,-0.2000,0.2500
56.063,1,-0.1760,0.7069,0.925,-0.2000,0.2500
56.126,1,-0.1796,0.7066,0.927,-0.2000,0.2500
56.193,1,-0.1841,0.7073,0.926,-0.2000,0.2500
56.261,1,-0.1901,0.7092,0.924,-0.2000,0.2500
56.325,1,-0.1966,0.7114,0.921,-0.2000,0.2500
56.394,1,-0.2055,0.7154,0.925,-0.2000,0.2500
56.457,1,-0.2140,0.7187,0.914,-0.2000,0.2568
56.526,1,-0.2256,0.7257,0.923,-0.2000,0.2707
56.593,1,-0.2338,0.7321,0.921,-0.2000,0.2806
56.657,1,-0.2389,0.7406,0.921,-0.2000,0.2867
56.724,1,-0.2402,0.7474,0.926,-0.2063,0.2882
56.793,1,-0.2369,0.7532,0.926,-0.2145,0.2843
56.857,1,-0.2279,0.7607,0.928,-0.2249,0.2735
56.924,1,-0.2200,0.7666,0.927,-0.2332,0.2640
56.989,1,-0.2036,0.7726,0.924,-0.2417,0.2500
57.057,1,-0.1871,0.7782,0.922,-0.2495,0.2500
57.125,1,-0.1681,0.7896,0.926,-0.2654,0.2500
57.188,1,-0.1488,0.7990,0.927,-0.2787,0.2123
57.255,1,-0.1292,0.8075,0.937,-0.2905,0.1720
57.326,1,-0.1104,0.8166,0.940,-0.3032,0.1294
57.390,1,-0.0950,0.8256,0.938,-0.3159,0.0907
57.458,1,-0.0834,0.8323,0.938,-0.3252,0.0499
57.523,1,-0.0745,0.8396,0.939,-0.3354,0.0113
57.575,1,-0.0693,0.8452,0.939,-0.3433,0.0000
57.626,1,-0.0667,0.8509,0.941,-0.3513,0.0000
57.690,1,-0.0680,0.8583,0.941,-0.3616,0.0000
57.758,1,-0.0728,0.8647,0.943,-0.3706,0.0000
57.822,1,-0.0810,0.8713,0.939,-0.3798,0.0000
57.891,1,-0.0892,0.8795,0.936,-0.3914,0.0000
57.958,1,-0.0971,0.8868,0.933,-0.4000,0.0000
58.022,1,-0.1052,0.8920,0.935,-0.4000,0.0000
58.088,1,-0.1129,0.8982,0.933,-0.4000,0.0000
58.154,1,-0.1188,0.9031,0.931,-0.4000,0.0000
58.223,1,-0.1243,0.9095,0.927,-0.4000,0.0000
58.289,1,-0.1305,0.9148,0.923,-0.4000,0.0000
58.354,1,-0.1369,0.9191,0.919,-0.4000,0.0000
58.423,1,-0.1421,0.9223,0.920,-0.4000,0.0000
58.488,1,-0.1479,0.9253,0.923,-0.4000,0.0000
58.553,1,-0.1582,0.9286,0.916,-0.4000,0.0390
58.622,1,-0.1676,0.9291,0.921,-0.4000,0.0802
58.684,1,-0.1753,0.9293,0.918,-0.4000,0.1177
58.753,1,-0.1845,0.9322,0.911,-0.4000,0.1587
58.822,1,-0.1947,0.9350,0.914,-0.4000,0.2006
58.886,1,-0.2032,0.9386,0.918,-0.4000,0.2385
58.954,1,-0.2101,0.9416,0.919,-0.4000,0.2521
59.022,1,-0.2138,0.9437,0.919,-0.4000,0.2565
59.086,1,-0.2144,0.9424,0.917,-0.4000,0.2573
59.155,1,-0.2098,0.9405,0.917,-0.4000,0.2517
59.219,1,-0.1997,0.9339,0.915,-0.4000,0.2500
59.271,1,-0.1889,0.9259,0.919,-0.4000,0.2500
59.323,1,-0.1720,0.9155,0.925,-0.4000,0.2500
59.386,1,-0.1539,0.9033,0.930,-0.4000,0.2500
59.453,1,-0.1334,0.8893,0.933,-0.4000,0.2098
59.517,1,-0.1118,0.8763,0.934,-0.3868,0.1709
59.574,1,-0.0912,0.8626,0.931,-0.3676,0.1372
59.683,1,-0.0745,0.8468,0.934,-0.3455,0.0717
59.762,1,-0.0666,0.8325,0.938,-0.3255,0.0243
59.815,1,-0.0651,0.8167,0.937,-0.3034,0.0000
59.867,1,-0.0681,0.7990,0.928,-0.2787,0.0000
59.920,1,-0.0748,0.7798,0.930,-0.2517,0.0000
59.984,1,-0.0846,0.7624,0.925,-0.2273,0.0000
60.048,1,-0.0955,0.7490,0.919,-0.2086,0.0000
