t,visible,lateral,tamano,confianza,vx,wz
31.323,1,-0.6370,0.5783,0.853,0.0000,0.6000
31.387,1,-0.6513,0.5839,0.875,0.0000,0.6000
31.451,1,-0.6680,0.5912,0.870,0.0000,0.6000
31.518,1,-0.6845,0.5940,0.881,0.0000,0.6000
31.585,1,-0.7011,0.5961,0.871,0.0000,0.6000
31.649,1,-0.7191,0.5976,0.876,0.0000,0.6000
31.718,1,-0.7350,0.5977,0.895,0.0000,0.6000
31.787,1,-0.7522,0.5998,0.882,0.0000,0.6000
31.851,1,-0.7697,0.6011,0.875,0.0000,0.6000
31.916,1,-0.7847,0.6037,0.880,0.0000,0.6000
31.982,1,-0.7958,0.6079,0.883,0.0000,0.6000
32.050,1,-0.8051,0.6106,0.885,0.0000,0.6000
32.117,1,-0.8117,0.6136,0.893,0.0000,0.6000
32.182,1,-0.8157,0.6153,0.895,0.0000,0.6000
32.250,1,-0.8176,0.6168,0.893,0.0000,0.6000
32.318,1,-0.8176,0.6168,0.889,0.0000,0.6000
32.383,1,-0.8161,0.6157,0.889,0.0000,0.6000
32.450,1,-0.8126,0.6120,0.880,0.0000,0.6000
32.515,1,-0.8066,0.6088,0.878,0.0000,0.6000
32.583,1,-0.7983,0.6071,0.890,0.0000,0.6000
32.650,1,-0.7892,0.6043,0.898,0.0000,0.6000
32.715,1,-0.7787,0.5998,0.886,0.0000,0.6000
32.783,1,-0.7675,0.5980,0.865,0.0000,0.6000
32.850,1,-0.7559,0.5960,0.869,0.0000,0.6000
32.914,1,-0.7416,0.5936,0.873,0.0000,0.6000
32.982,1,-0.7278,0.5905,0.873,0.0000,0.6000
33.047,1,-0.7128,0.5882,0.883,0.0000,0.6000
33.115,1,-0.6964,0.5875,0.873,0.0000,0.6000
33.182,1,-0.6823,0.5859,0.866,0.0000,0.6000
33.246,1,-0.6700,0.5830,0.867,0.0000,0.6000
33.314,1,-0.6602,0.5789,0.866,0.0000,0.6000
33.383,1,-0.6543,0.5714,0.868,0.0000,0.6000
33.446,1,-0.6479,0.5608,0.877,0.0000,0.6000
33.513,1,-0.6413,0.5527,0.875,0.0000,0.6000
33.578,1,-0.6324,0.5476,0.882,0.0000,0.6000
33.630,1,-0.6267,0.5450,0.879,0.0000,0.6000
33.683,1,-0.6214,0.5457,0.869,0.0000,0.6000
33.747,1,-0.6149,0.5490,0.867,0.0000,0.6000
33.814,1,-0.6082,0.5521,0.885,0.0000,0.6000
33.878,1,-0.6001,0.5573,0.874,0.0000,0.6000
33.946,1,-0.5930,0.5633,0.888,0.0000,0.6000
34.014,1,-0.5838,0.5685,0.878,0.0000,0.6000
34.079,1,-0.5724,0.5733,0.829,0.0000,0.6000
34.146,1,-0.5542,0.5809,0.823,0.0000,0.6000
34.211,1,-0.5455,0.5814,0.841,0.0000,0.6000
34.278,1,-0.5347,0.5776,0.872,0.0000,0.6000
34.345,1,-0.5210,0.5778,0.863,0.0000,0.6000
34.411,1,-0.5074,0.5802,0.860,0.0000,0.6000
34.479,1,-0.4928,0.5756,0.850,0.0000,0.5914
34.546,1,-0.4750,0.5781,0.824,0.0000,0.5700
34.611,1,-0.4522,0.5918,0.868,0.0000,0.5427
34.679,1,-0.4302,0.5984,0.868,0.0000,0.5162
34.742,1,-0.4070,0.5997,0.869,0.0000,0.4885
34.810,1,-0.3841,0.6010,0.876,0.0000,0.4610
34.878,1,-0.3627,0.6026,0.868,0.0000,0.4353
34.941,1,-0.3453,0.6064,0.876,0.0000,0.4144
35.011,1,-0.3319,0.6091,0.882,0.0000,0.3983
35.078,1,-0.3218,0.6082,0.884,0.0000,0.3862
35.142,1,-0.3127,0.6075,0.878,0.0000,0.3752
35.212,1,-0.3019,0.6102,0.881,0.0000,0.3622
35.278,1,-0.2924,0.6132,0.894,0.0000,0.3509
35.332,1,-0.2856,0.6164,0.897,0.0000,0.3427
35.386,1,-0.2799,0.6213,0.893,0.0000,0.3359
35.444,1,-0.2749,0.6267,0.882,0.0000,0.3299
35.510,1,-0.2715,0.6335,0.875,0.0000,0.3257
35.574,1,-0.2710,0.6389,0.879,0.0000,0.3252
35.642,1,-0.2687,0.6457,0.886,0.0000,0.3225
35.710,1,-0.2638,0.6494,0.900,0.0000,0.3165
35.774,1,-0.2589,0.6533,0.915,0.0000,0.3107
35.842,1,-0.2536,0.6574,0.915,0.0000,0.3043
35.906,1,-0.2519,0.6612,0.918,0.0000,0.3022
35.976,1,-0.2522,0.6635,0.918,0.0000,0.3027
36.046,1,-0.2492,0.6651,0.915,0.0000,0.2991
36.110,1,-0.2440,0.6662,0.910,0.0000,0.2928
36.172,1,-0.2364,0.6661,0.907,0.0000,0.2837
36.240,1,-0.2299,0.6659,0.902,0.0000,0.2759
36.307,1,-0.2246,0.6640,0.903,0.0000,0.2695
36.375,1,-0.2207,0.6619,0.902,0.0000,0.2648
36.438,1,-0.2135,0.6594,0.901,0.0000,0.2562
36.507,1,-0.2053,0.6570,0.903,0.0000,0.2500
36.574,1,-0.1942,0.6557,0.895,0.0000,0.2500
36.638,1,-0.1777,0.6541,0.892,0.0000,0.2500
36.706,1,-0.1611,0.6524,0.895,0.0000,0.2500
36.773,1,-0.1476,0.6494,0.901,0.0000,0.2104
36.837,1,-0.1374,0.6471,0.911,0.0000,0.1714
36.907,1,-0.1301,0.6470,0.913,0.0000,0.1298
36.970,1,-0.1252,0.6467,0.915,0.0000,0.0920
37.022,1,-0.1220,0.6465,0.916,0.0000,0.0605
37.060,1,-0.1202,0.6464,0.915,0.0000,0.0377
37.165,1,-0.1195,0.6464,0.911,0.0000,0.0000
37.231,1,-0.1195,0.6468,0.911,0.0000,0.0000
37.284,1,-0.1200,0.6472,0.908,0.0000,0.0000
37.338,1,-0.1206,0.6479,0.908,0.0000,0.0000
37.407,1,-0.1219,0.6483,0.908,0.0000,0.0000
37.470,1,-0.1234,0.6485,0.908,0.0000,0.0000
37.539,1,-0.1245,0.6488,0.908,0.0000,0.0000
37.602,1,-0.1254,0.6488,0.908,0.0000,0.0000
37.670,1,-0.1260,0.6489,0.909,0.0000,0.0000
37.739,1,-0.1268,0.6491,0.910,0.0000,0.0000
37.802,1,-0.1278,0.6494,0.910,0.0000,0.0000
37.870,1,-0.1285,0.6494,0.912,0.0000,0.0000
37.939,1,-0.1291,0.6499,0.913,0.0000,0.0000
38.002,1,-0.1298,0.6510,0.913,0.0000,0.0000
38.070,1,-0.1304,0.6518,0.912,0.0000,0.0000
38.134,1,-0.1309,0.6523,0.912,0.0000,0.0000
38.203,1,-0.1316,0.6525,0.912,0.0000,0.0000
38.270,1,-0.1320,0.6523,0.912,0.0000,0.0000
38.334,1,-0.1323,0.6521,0.910,0.0000,0.0000
38.402,1,-0.1318,0.6517,0.910,0.0000,0.0000
38.470,1,-0.1309,0.6514,0.910,0.0000,0.0000
38.534,1,-0.1302,0.6513,0.911,0.0000,0.0000
38.599,1,-0.1297,0.6510,0.910,0.0000,0.0000
38.666,1,-0.1293,0.6506,0.910,0.0000,0.0000
38.718,1,-0.1288,0.6501,0.912,0.0000,0.0000
38.772,1,-0.1282,0.6497,0.911,0.0000,0.0000
38.834,1,-0.1276,0.6496,0.911,0.0000,0.0000
38.902,1,-0.1268,0.6496,0.911,0.0000,0.0000
38.966,1,-0.1261,0.6499,0.912,0.0000,0.0000
39.033,1,-0.1250,0.6502,0.913,0.0000,0.0000
39.102,1,-0.1245,0.6504,0.913,0.0000,0.0000
39.167,1,-0.1239,0.6505,0.914,0.0000,0.0000
39.234,1,-0.1241,0.6505,0.913,0.0000,0.0000
39.298,1,-0.1242,0.6507,0.912,0.0000,0.0000
39.367,1,-0.1242,0.6509,0.912,0.0000,0.0000
39.434,1,-0.1248,0.6503,0.909,0.0000,0.0000
39.498,1,-0.1252,0.6494,0.912,0.0000,0.0000
39.566,1,-0.1245,0.6485,0.914,0.0000,0.0000
39.633,1,-0.1217,0.6467,0.908,0.0000,0.0000
39.696,1,-0.1184,0.6485,0.903,0.0000,0.0000
39.766,1,-0.1157,0.6494,0.902,0.0000,0.0000
39.829,1,-0.1144,0.6500,0.912,0.0000,0.0000
39.897,1,-0.1490,0.6497,0.910,0.0000,0.0000
39.965,1,-0.1891,0.6496,0.909,0.0000,0.0410
40.031,1,-0.2276,0.6511,0.918,0.0000,0.0801
40.097,1,-0.2595,0.6535,0.918,0.0000,0.1198
40.166,1,-0.2820,0.6546,0.912,0.0000,0.1615
40.230,1,-0.2986,0.6566,0.909,0.0000,0.1995
40.298,1,-0.3112,0.6588,0.910,0.0000,0.2404
40.361,1,-0.3148,0.6606,0.916,0.0000,0.2781
40.414,1,-0.3156,0.6616,0.911,0.0000,0.3102
40.468,1,-0.3104,0.6631,0.921,0.0000,0.3424
40.529,1,-0.3003,0.6652,0.921,0.0000,0.3603
40.599,1,-0.2859,0.6677,0.920,0.0000,0.3430
40.661,1,-0.2633,0.6707,0.909,0.0000,0.3160
40.730,1,-0.2393,0.6701,0.917,0.0000,0.2872
40.798,1,-0.2248,0.6701,0.912,0.0000,0.2697
40.861,1,-0.2144,0.6711,0.903,0.0000,0.2573
40.929,1,-0.2035,0.6742,0.900,0.0000,0.2500
40.993,1,-0.1959,0.6773,0.902,0.0000,0.2500
41.061,1,-0.1919,0.6799,0.900,0.0000,0.2500
41.130,1,-0.1860,0.6795,0.895,0.0000,0.2500
41.194,1,-0.1752,0.6779,0.892,0.0000,0.2500
41.262,1,-0.1600,0.6762,0.900,0.0000,0.2500
41.328,1,-0.1454,0.6758,0.909,0.0000,0.2103
41.393,1,-0.1323,0.6737,0.908,0.0000,0.1713
41.462,1,-0.1214,0.6737,0.895,0.0000,0.1302
41.525,1,-0.1148,0.6730,0.890,0.0000,0.0920
41.594,1,-0.1084,0.6731,0.899,0.0000,0.0510
41.661,1,-0.0985,0.6733,0.906,0.0000,0.0105
41.726,1,-0.0876,0.6735,0.911,0.0000,0.0000
41.795,1,-0.0752,0.6735,0.912,0.0000,0.0000
41.864,1,-0.0645,0.6742,0.914,0.0000,0.0000
41.925,1,-0.0587,0.6746,0.912,0.0000,0.0000
41.994,1,-0.0549,0.6754,0.910,0.0000,0.0000
42.059,1,-0.0583,0.6755,0.908,0.0000,0.0000
42.112,1,-0.0615,0.6761,0.912,0.0000,0.0000
42.165,1,-0.0644,0.6769,0.918,0.0000,0.0000
42.226,1,-0.0669,0.6789,0.920,0.0000,0.0000
42.294,1,-0.0703,0.6832,0.922,0.0000,0.0000
42.359,1,-0.0759,0.6876,0.922,0.0000,0.0000
42.427,1,-0.0862,0.6908,0.916,0.0000,0.0000
42.494,1,-0.1031,0.6940,0.908,0.0000,0.0000
42.558,1,-0.1244,0.7001,0.915,-0.0382,0.0000
42.627,1,-0.1444,0.7079,0.926,-0.0797,0.0000
42.690,1,-0.1632,0.7182,0.933,-0.1177,0.0380
42.760,1,-0.1802,0.7269,0.932,-0.1592,0.0795
42.810,1,-0.1925,0.7342,0.934,-0.1898,0.1101
42.894,1,-0.2015,0.7397,0.929,-0.2000,0.1604
42.980,1,-0.2064,0.7442,0.926,-0.2018,0.2119
43.035,1,-0.2111,0.7481,0.935,-0.2074,0.2447
43.091,1,-0.2131,0.7514,0.926,-0.2120,0.2557
43.159,1,-0.2142,0.7544,0.928,-0.2162,0.2571
43.223,1,-0.2126,0.7585,0.927,-0.2219,0.2551
43.275,1,-0.2098,0.7624,0.925,-0.2274,0.2518
43.327,1,-0.2057,0.7688,0.926,-0.2363,0.2500
43.391,1,-0.1992,0.7719,0.926,-0.2407,0.2500
43.441,1,-0.1870,0.7756,0.932,-0.2459,0.2500
43.526,1,-0.1675,0.7794,0.919,-0.2511,0.2500
43.597,1,-0.1390,0.7840,0.920,-0.2575,0.2075
43.641,1,-0.1164,0.7894,0.919,-0.2652,0.1806
43.752,1,-0.1028,0.7943,0.928,-0.2720,0.1145
43.834,1,-0.0944,0.7996,0.928,-0.2794,0.0651
43.887,1,-0.0933,0.8049,0.915,-0.2869,0.0335
43.938,1,-0.0978,0.8101,0.909,-0.2941,0.0029
43.991,1,-0.1117,0.8146,0.908,-0.3004,0.0000
44.053,1,-0.1319,0.8191,0.901,-0.3067,0.0000
44.121,1,-0.1563,0.8207,0.906,-0.3090,0.0403
44.191,1,-0.1878,0.8242,0.905,-0.3139,0.0824
44.252,1,-0.2143,0.8259,0.911,-0.3163,0.1192
44.320,1,-0.2289,0.8261,0.906,-0.3165,0.1600
44.388,1,-0.2390,0.8248,0.905,-0.3147,0.2010
44.455,1,-0.2457,0.8236,0.900,-0.3130,0.2407
44.522,1,-0.2404,0.8229,0.890,-0.3120,0.2811
44.588,1,-0.2369,0.8225,0.874,-0.3115,0.2842
44.655,1,-0.2277,0.8215,0.878,-0.3101,0.2733
44.722,1,-0.2218,0.8191,0.894,-0.3067,0.2661
44.788,1,-0.2152,0.8178,0.900,-0.3049,0.2582
44.856,1,-0.2045,0.8183,0.896,-0.3057,0.2500
44.920,1,-0.1870,0.8189,0.909,-0.3064,0.2500
44.973,1,-0.1699,0.8208,0.908,-0.3091,0.2500
45.026,1,-0.1549,0.8226,0.910,-0.3116,0.2500
45.087,1,-0.1277,0.8232,0.900,-0.3124,0.2129
45.153,1,-0.0971,0.8250,0.904,-0.3150,0.1733
45.218,1,-0.0691,0.8280,0.930,-0.3193,0.1343
45.286,1,-0.0428,0.8311,0.926,-0.3235,0.0937
45.353,1,-0.0164,0.8335,0.925,-0.3269,0.0536
45.418,1,0.0129,0.8365,0.930,-0.3311,0.0144
45.486,1,0.0370,0.8403,0.929,-0.3364,0.0000
45.550,1,0.0590,0.8432,0.932,-0.3405,0.0000
45.618,1,0.0767,0.8449,0.933,-0.3429,0.0000
45.685,1,0.0901,0.8459,0.928,-0.3442,0.0000
45.750,1,0.0957,0.8446,0.931,-0.3425,0.0000
45.817,1,0.1010,0.8428,0.931,-0.3400,0.0000
45.886,1,0.1081,0.8407,0.928,-0.3369,0.0000
45.949,1,0.1134,0.8420,0.916,-0.3389,0.0000
46.018,1,0.1083,0.8473,0.896,-0.3462,0.0000
46.082,1,0.0968,0.8602,0.915,-0.3643,0.0000
46.151,1,0.0823,0.8734,0.922,-0.3827,0.0000
46.216,1,0.0711,0.8893,0.923,-0.4000,0.0000
46.282,1,0.0655,0.9037,0.925,-0.4000,0.0000
46.351,1,0.0537,0.9230,0.923,-0.4000,0.0000
46.419,1,0.0423,0.9463,0.929,-0.4000,0.0000
46.481,1,0.0329,0.9609,0.922,-0.4000,0.0000
46.551,1,0.0271,0.9718,0.917,-0.4000,0.0000
46.612,1,0.0277,0.9801,0.920,-0.4000,0.0000
46.666,1,0.0308,0.9853,0.932,-0.4000,0.0000
46.719,1,0.0455,0.9896,0.928,-0.4000,0.0000
46.782,1,0.0652,0.9914,0.923,-0.4000,0.0000
46.850,1,0.0921,0.9916,0.922,-0.4000,0.0000
46.913,1,0.1150,0.9903,0.927,-0.4000,0.0000
46.981,1,0.1344,0.9893,0.925,-0.4000,0.0000
47.051,1,0.1489,0.9894,0.925,-0.4000,0.0000
47.115,1,0.1554,0.9890,0.921,-0.4000,-0.0386
47.181,1,0.1515,0.9906,0.917,-0.4000,-0.0779
47.247,1,0.1398,0.9930,0.921,-0.4000,-0.0380
47.315,1,0.1219,0.9937,0.923,-0.4000,0.0000
47.383,1,0.0969,0.9934,0.927,-0.4000,0.0000
47.446,1,0.0645,0.9936,0.917,-0.4000,0.0000
47.513,1,0.0189,0.9936,0.907,-0.4000,0.0000
47.581,1,-0.0189,0.9948,0.916,-0.4000,0.0000
47.643,1,-0.0438,0.9957,0.918,-0.4000,0.0000
47.713,1,-0.0593,0.9956,0.916,-0.4000,0.0000
47.777,1,-0.0677,0.9958,0.915,-0.4000,0.0000
47.846,1,-0.0713,0.9955,0.913,-0.4000,0.0000
47.913,1,-0.0720,0.9953,0.917,-0.4000,0.0000
47.978,1,-0.0701,0.9948,0.917,-0.4000,0.0000
48.045,1,-0.0693,0.9942,0.920,-0.4000,0.0000
48.113,1,-0.0688,0.9938,0.922,-0.4000,0.0000
48.177,1,-0.0684,0.9936,0.921,-0.4000,0.0000
48.243,1,-0.0682,0.9935,0.921,-0.4000,0.0000
48.311,1,-0.0683,0.9937,0.919,-0.4000,0.0000
48.366,1,-0.0680,0.9938,0.918,-0.4000,0.0000
48.419,1,-0.0684,0.9943,0.918,-0.4000,0.0000
48.478,1,-0.0687,0.9948,0.916,-0.4000,0.0000
48.546,1,-0.0693,0.9950,0.914,-0.4000,0.0000
48.609,1,-0.0698,0.9954,0.915,-0.4000,0.0000
48.677,1,-0.0704,0.9954,0.915,-0.4000,0.0000
48.745,1,-0.0706,0.9955,0.915,-0.4000,0.0000
48.809,1,-0.0706,0.9956,0.915,-0.4000,0.0000
48.878,1,-0.0708,0.9956,0.916,-0.4000,0.0000
48.942,1,-0.0709,0.9959,0.916,-0.4000,0.0000
49.010,1,-0.0715,0.9962,0.917,-0.4000,0.0000
49.078,1,-0.0721,0.9963,0.918,-0.4000,0.0000
49.143,1,-0.0719,0.9963,0.916,-0.4000,0.0000
49.214,1,-0.0696,0.9968,0.916,-0.4000,0.0000
49.279,1,-0.0662,0.9960,0.916,-0.4000,0.0000
49.343,1,-0.0625,0.9957,0.920,-0.4000,0.0000
49.411,1,-0.0593,0.9956,0.920,-0.4000,0.0000
49.474,1,-0.0564,0.9957,0.915,-0.4000,0.0000
49.543,1,-0.0462,0.9963,0.916,-0.4000,0.0000
49.609,1,-0.0356,0.9970,0.920,-0.4000,0.0000
49.674,1,-0.0277,0.9970,0.925,-0.4000,0.0000
49.742,1,-0.0222,0.9971,0.926,-0.4000,0.0000
49.810,1,-0.0184,0.9972,0.927,-0.4000,0.0000
49.875,1,-0.0163,0.9970,0.929,-0.4000,0.0000
