t,visible,lateral,tamano,confianza,vx,wz
1.807,1,0.0514,0.3032,0.923,0.1200,0.0000
1.854,1,0.0827,0.4854,0.923,0.1484,0.0000
1.900,1,0.1026,0.5943,0.927,0.1207,0.0000
1.956,1,0.1143,0.6595,0.927,0.0871,0.0000
2.026,1,0.1214,0.6986,0.926,0.0451,0.0000
2.089,1,0.1256,0.7220,0.928,0.0077,0.0000
2.156,1,0.1278,0.7361,0.928,-0.0329,0.0000
2.224,1,0.1291,0.7444,0.928,-0.0734,0.0000
2.288,1,0.1302,0.7495,0.927,-0.1121,0.0000
2.356,1,0.1305,0.7526,0.927,-0.1526,0.0000
2.424,1,0.1307,0.7545,0.927,-0.1936,0.0000
2.490,1,0.1309,0.7557,0.927,-0.2179,0.0000
2.557,1,0.1311,0.7563,0.928,-0.2188,0.0000
2.621,1,0.1313,0.7569,0.928,-0.2196,0.0000
2.688,1,0.1316,0.7572,0.928,-0.2200,0.0000
2.757,1,0.1318,0.7574,0.927,-0.2204,0.0000
2.822,1,0.1321,0.7575,0.928,-0.2206,0.0000
2.889,1,0.1324,0.7576,0.928,-0.2206,0.0000
2.957,1,0.1325,0.7576,0.928,-0.2207,0.0000
3.022,1,0.1326,0.7575,0.928,-0.2205,0.0000
3.089,1,0.1326,0.7575,0.927,-0.2205,0.0000
3.152,1,0.1324,0.7576,0.926,-0.2207,0.0000
3.220,1,0.1325,0.7577,0.927,-0.2208,0.0000
3.288,1,0.1327,0.7579,0.926,-0.2210,0.0000
3.352,1,0.1328,0.7580,0.927,-0.2212,0.0000
3.413,1,0.1329,0.7583,0.926,-0.2216,0.0000
3.473,1,0.1330,0.7584,0.926,-0.2218,0.0000
3.558,1,0.1333,0.7585,0.926,-0.2218,0.0000
3.640,1,0.1331,0.7584,0.926,-0.2218,0.0000
3.686,1,0.1332,0.7583,0.926,-0.2216,0.0000
3.753,1,0.1331,0.7584,0.927,-0.2217,0.0000
3.820,1,0.1329,0.7585,0.927,-0.2218,0.0000
3.885,1,0.1329,0.7584,0.927,-0.2218,0.0000
3.952,1,0.1327,0.7585,0.927,-0.2219,0.0000
4.019,1,0.1326,0.7586,0.927,-0.2220,0.0000
4.084,1,0.1329,0.7586,0.927,-0.2220,0.0000
4.152,1,0.1328,0.7585,0.927,-0.2219,0.0000
4.216,1,0.1326,0.7587,0.927,-0.2221,0.0000
4.284,1,0.1323,0.7588,0.927,-0.2223,0.0000
4.353,1,0.1318,0.7588,0.928,-0.2224,0.0000
4.414,1,0.1315,0.7589,0.928,-0.2225,0.0000
4.484,1,0.1313,0.7588,0.929,-0.2223,0.0000
4.551,1,0.1310,0.7586,0.928,-0.2221,0.0000
4.618,1,0.1309,0.7583,0.928,-0.2217,0.0000
4.684,1,0.1309,0.7581,0.928,-0.2214,0.0000
4.748,1,0.1312,0.7579,0.929,-0.2211,0.0000
4.794,1,0.1312,0.7576,0.929,-0.2206,0.0000
4.848,1,0.1307,0.7571,0.928,-0.2200,0.0000
4.915,1,0.1297,0.7567,0.928,-0.2194,0.0000
4.984,1,0.1281,0.7560,0.925,-0.2184,0.0000
5.049,1,0.1254,0.7541,0.924,-0.2157,0.0000
5.116,1,0.1224,0.7520,0.924,-0.2129,0.0000
5.184,1,0.1195,0.7502,0.921,-0.2103,0.0000
5.247,1,0.1175,0.7485,0.919,-0.2079,0.0000
5.316,1,0.1156,0.7470,0.920,-0.2058,0.0000
5.381,1,0.1142,0.7466,0.920,-0.2052,0.0000
5.447,1,0.1120,0.7454,0.920,-0.2035,0.0000
5.515,1,0.1088,0.7451,0.920,-0.2031,0.0000
5.580,1,0.1048,0.7443,0.919,-0.2020,0.0000
5.648,1,0.1007,0.7428,0.916,-0.2000,0.0000
5.716,1,0.0960,0.7422,0.916,-0.2000,0.0000
5.779,1,0.0907,0.7437,0.917,-0.2012,0.0000
5.848,1,0.0861,0.7439,0.915,-0.2014,0.0000
5.912,1,0.0815,0.7426,0.916,-0.2000,0.0000
5.980,1,0.0768,0.7408,0.915,-0.2000,0.0000
6.047,1,0.0742,0.7396,0.922,-0.2000,0.0000
6.111,1,0.0690,0.7384,0.928,-0.2000,0.0000
6.179,1,0.0628,0.7365,0.931,-0.2000,0.0000
6.247,1,0.0553,0.7345,0.924,-0.2000,0.0000
6.311,1,0.0469,0.7328,0.919,-0.2000,0.0000
6.379,1,0.0402,0.7310,0.918,-0.2000,0.0000
6.444,1,0.0315,0.7293,0.914,-0.2000,0.0000
6.489,1,0.0246,0.7291,0.915,-0.2000,0.0000
6.543,1,0.0174,0.7292,0.911,-0.2000,0.0000
6.611,1,0.0113,0.7291,0.911,-0.2000,0.0000
6.681,1,0.0062,0.7288,0.912,-0.2000,0.0000
6.744,1,0.0021,0.7282,0.911,-0.2000,0.0000
6.812,1,-0.0014,0.7272,0.906,-0.2000,0.0000
6.879,1,-0.0048,0.7250,0.906,-0.2000,0.0000
6.943,1,-0.0082,0.7231,0.907,-0.2000,0.0000
7.011,1,-0.0112,0.7209,0.907,-0.2000,0.0000
7.076,1,-0.0147,0.7188,0.901,-0.2000,0.0000
7.144,1,-0.0192,0.7168,0.901,-0.2000,0.0000
7.211,1,-0.0234,0.7154,0.904,-0.2000,0.0000
7.276,1,-0.0278,0.7136,0.903,-0.2000,0.0000
7.344,1,-0.0312,0.7112,0.903,-0.2000,0.0000
7.411,1,-0.0350,0.7087,0.905,-0.2000,0.0000
7.476,1,-0.0384,0.7061,0.900,-0.2000,0.0000
7.543,1,-0.0429,0.7028,0.896,-0.2000,0.0000
7.607,1,-0.0469,0.6998,0.896,-0.1617,0.0000
7.675,1,-0.0527,0.6974,0.891,-0.1211,0.0000
7.744,1,-0.0593,0.6957,0.896,-0.0793,0.0000
7.807,1,-0.0648,0.6946,0.899,-0.0415,0.0000
7.875,1,-0.0708,0.6937,0.899,0.0000,0.0000
7.943,1,-0.0760,0.6915,0.899,0.0000,0.0000
8.007,1,-0.0805,0.6895,0.900,0.0000,0.0000
8.075,1,-0.0844,0.6886,0.901,0.0000,0.0000
8.140,1,-0.0878,0.6882,0.902,0.0000,0.0000
8.186,1,-0.0903,0.6878,0.902,0.0000,0.0000
8.239,1,-0.0923,0.6875,0.903,0.0000,0.0000
8.307,1,-0.0937,0.6871,0.903,0.0000,0.0000
8.375,1,-0.0950,0.6868,0.904,0.0000,0.0000
8.440,1,-0.0963,0.6866,0.903,0.0000,0.0000
8.508,1,-0.0980,0.6861,0.903,0.0000,0.0000
8.576,1,-0.0999,0.6859,0.901,0.0000,0.0000
8.639,1,-0.1020,0.6843,0.901,0.0000,0.0000
8.707,1,-0.1040,0.6823,0.899,0.0000,0.0000
8.772,1,-0.1065,0.6803,0.899,0.0000,0.0000
8.840,1,-0.1081,0.6783,0.899,0.0000,0.0000
8.908,1,-0.1094,0.6763,0.896,0.0000,0.0000
8.972,1,-0.1120,0.6744,0.893,0.0000,0.0000
9.040,1,-0.1144,0.6730,0.892,0.0000,0.0000
9.107,1,-0.1172,0.6716,0.889,0.0000,0.0000
9.172,1,-0.1191,0.6701,0.889,0.0000,0.0000
9.239,1,-0.1205,0.6685,0.890,0.0000,0.0000
9.304,1,-0.1209,0.6669,0.890,0.0000,0.0000
9.372,1,-0.1213,0.6654,0.888,0.0000,0.0000
9.440,1,-0.1220,0.6637,0.890,0.0000,0.0000
9.503,1,-0.1233,0.6620,0.891,0.0000,0.0000
9.572,1,-0.1254,0.6602,0.890,0.0000,0.0000
9.640,1,-0.1275,0.6576,0.890,0.0000,0.0000
9.703,1,-0.1304,0.6550,0.888,0.0000,0.0000
9.772,1,-0.1344,0.6522,0.886,0.0000,0.0000
9.836,1,-0.1403,0.6511,0.887,0.0000,0.0000
9.881,1,-0.1454,0.6515,0.888,0.0000,0.0000
9.935,1,-0.1520,0.6544,0.887,0.0000,0.0326
10.004,1,-0.1598,0.6579,0.888,0.0000,0.0739
10.072,1,-0.1633,0.6623,0.895,0.0000,0.1144
10.135,1,-0.1631,0.6662,0.897,0.0000,0.1526
10.204,1,-0.1604,0.6697,0.898,0.0000,0.1939
10.272,1,-0.1582,0.6729,0.890,0.0000,0.2346
10.337,1,-0.1548,0.6763,0.892,0.0000,0.2500
10.403,1,-0.1501,0.6795,0.895,0.0000,0.2500
10.468,1,-0.1463,0.6830,0.900,0.0000,0.2109
10.536,1,-0.1432,0.6862,0.904,0.0000,0.1699
10.604,1,-0.1376,0.6890,0.908,0.0000,0.1292
10.668,1,-0.1310,0.6911,0.897,0.0000,0.0911
10.737,1,-0.1214,0.6925,0.893,0.0000,0.0498
10.805,1,-0.1079,0.6942,0.903,0.0000,0.0090
10.867,1,-0.0968,0.6951,0.911,0.0000,0.0000
10.936,1,-0.0880,0.6965,0.910,0.0000,0.0000
11.000,1,-0.0806,0.6973,0.910,0.0000,0.0000
11.068,1,-0.0752,0.6978,0.912,0.0000,0.0000
11.136,1,-0.0714,0.6979,0.911,0.0000,0.0000
11.200,1,-0.0686,0.6978,0.913,0.0000,0.0000
11.267,1,-0.0670,0.6982,0.912,0.0000,0.0000
11.336,1,-0.0667,0.6982,0.911,0.0000,0.0000
11.400,1,-0.0674,0.6980,0.910,0.0000,0.0000
11.468,1,-0.0687,0.6980,0.912,0.0000,0.0000
11.533,1,-0.0703,0.6985,0.908,0.0000,0.0000
11.579,1,-0.0717,0.6996,0.908,0.0000,0.0000
11.630,1,-0.0732,0.7009,0.909,-0.0310,0.0000
11.699,1,-0.0743,0.7034,0.910,-0.0724,0.0000
11.766,1,-0.0744,0.7081,0.910,-0.1123,0.0000
11.832,1,-0.0746,0.7135,0.912,-0.1520,0.0000
11.899,1,-0.0731,0.7202,0.911,-0.1921,0.0000
11.968,1,-0.0678,0.7288,0.911,-0.2000,0.0000
12.031,1,-0.0592,0.7366,0.917,-0.2000,0.0000
12.099,1,-0.0515,0.7434,0.918,-0.2008,0.0000
12.163,1,-0.0445,0.7482,0.920,-0.2075,0.0000
12.233,1,-0.0382,0.7511,0.922,-0.2116,0.0000
12.299,1,-0.0328,0.7528,0.922,-0.2139,0.0000
12.363,1,-0.0285,0.7529,0.921,-0.2140,0.0000
12.431,1,-0.0246,0.7520,0.921,-0.2127,0.0000
12.499,1,-0.0207,0.7497,0.921,-0.2096,0.0000
12.565,1,-0.0145,0.7465,0.918,-0.2051,0.0000
12.631,1,-0.0074,0.7428,0.920,-0.2000,0.0000
12.696,1,-0.0015,0.7387,0.921,-0.2000,0.0000
12.763,1,0.0029,0.7359,0.921,-0.2000,0.0000
12.831,1,0.0060,0.7333,0.922,-0.2000,0.0000
12.896,1,0.0074,0.7316,0.922,-0.2000,0.0000
12.964,1,0.0073,0.7305,0.921,-0.2000,0.0000
13.032,1,0.0057,0.7294,0.919,-0.2000,0.0000
13.096,1,0.0040,0.7287,0.920,-0.2000,0.0000
13.163,1,0.0018,0.7293,0.918,-0.2000,0.0000
13.227,1,-0.0010,0.7300,0.918,-0.2000,0.0000
13.272,1,-0.0034,0.7305,0.918,-0.2000,0.0000
13.327,1,-0.0056,0.7313,0.919,-0.2000,0.0000
13.394,1,-0.0066,0.7321,0.919,-0.2000,0.0000
13.462,1,-0.0068,0.7324,0.918,-0.2000,0.0000
13.527,1,-0.0062,0.7326,0.918,-0.2000,0.0000
13.595,1,-0.0054,0.7326,0.918,-0.2000,0.0000
13.664,1,-0.0047,0.7326,0.918,-0.2000,0.0000
13.728,1,-0.0043,0.7323,0.918,-0.2000,0.0000
13.796,1,-0.0041,0.7321,0.918,-0.2000,0.0000
13.859,1,-0.0038,0.7322,0.918,-0.2000,0.0000
13.927,1,-0.0037,0.7322,0.918,-0.2000,0.0000
13.995,1,-0.0034,0.7321,0.918,-0.2000,0.0000
14.059,1,-0.0032,0.7321,0.918,-0.2000,0.0000
14.127,1,-0.0033,0.7321,0.918,-0.2000,0.0000
14.196,1,-0.0032,0.7322,0.918,-0.2000,0.0000
14.260,1,-0.0032,0.7322,0.918,-0.2000,0.0000
14.327,1,-0.0028,0.7322,0.919,-0.2000,0.0000
14.392,1,-0.0026,0.7321,0.919,-0.2000,0.0000
14.458,1,-0.0025,0.7322,0.919,-0.2000,0.0000
14.528,1,-0.0024,0.7322,0.919,-0.2000,0.0000
14.593,1,-0.0024,0.7323,0.920,-0.2000,0.0000
14.660,1,-0.0023,0.7324,0.920,-0.2000,0.0000
14.728,1,-0.0022,0.7324,0.919,-0.2000,0.0000
14.791,1,-0.0026,0.7323,0.919,-0.2000,0.0000
14.859,1,-0.0031,0.7324,0.918,-0.2000,0.0000
14.924,1,-0.0034,0.7327,0.918,-0.2000,0.0000
14.969,1,-0.0037,0.7330,0.918,-0.2000,0.0000
15.023,1,-0.0045,0.7331,0.917,-0.2000,0.0000
15.091,1,-0.0054,0.7333,0.918,-0.2000,0.0000
15.160,1,-0.0064,0.7327,0.917,-0.2000,0.0000
15.224,1,-0.0078,0.7325,0.917,-0.2000,0.0000
15.291,1,-0.0093,0.7327,0.917,-0.2000,0.0000
15.360,1,-0.0111,0.7328,0.917,-0.2000,0.0000
15.424,1,-0.0132,0.7329,0.917,-0.2000,0.0000
15.492,1,-0.0150,0.7326,0.917,-0.2000,0.0000
15.557,1,-0.0161,0.7324,0.917,-0.2000,0.0000
15.623,1,-0.0169,0.7325,0.917,-0.2000,0.0000
15.691,1,-0.0172,0.7326,0.916,-0.2000,0.0000
15.755,1,-0.0174,0.7327,0.916,-0.2000,0.0000
15.823,1,-0.0176,0.7327,0.916,-0.2000,0.0000
15.893,1,-0.0179,0.7330,0.915,-0.2000,0.0000
15.955,1,-0.0183,0.7329,0.914,-0.2000,0.0000
16.024,1,-0.0189,0.7327,0.912,-0.2000,0.0000
16.088,1,-0.0199,0.7325,0.912,-0.2000,0.0000
16.133,1,-0.0207,0.7321,0.912,-0.2000,0.0000
16.188,1,-0.0218,0.7320,0.910,-0.2000,0.0000
16.255,1,-0.0229,0.7319,0.908,-0.2000,0.0000
16.324,1,-0.0241,0.7313,0.908,-0.2000,0.0000
16.388,1,-0.0251,0.7309,0.907,-0.2000,0.0000
16.454,1,-0.0260,0.7309,0.906,-0.2000,0.0000
16.524,1,-0.0273,0.7309,0.904,-0.2000,0.0000
16.587,1,-0.0285,0.7305,0.905,-0.2000,0.0000
16.655,1,-0.0296,0.7299,0.906,-0.2000,0.0000
16.719,1,-0.0309,0.7294,0.907,-0.2000,0.0000
16.787,1,-0.0319,0.7287,0.906,-0.2000,0.0000
16.856,1,-0.0329,0.7281,0.907,-0.2000,0.0000
16.919,1,-0.0335,0.7276,0.908,-0.2000,0.0000
16.988,1,-0.0341,0.7275,0.907,-0.2000,0.0000
17.055,1,-0.0347,0.7274,0.908,-0.2000,0.0000
17.119,1,-0.0349,0.7273,0.908,-0.2000,0.0000
17.188,1,-0.0353,0.7274,0.907,-0.2000,0.0000
17.252,1,-0.0359,0.7272,0.908,-0.2000,0.0000
17.320,1,-0.0362,0.7266,0.908,-0.2000,0.0000
17.388,1,-0.0367,0.7260,0.909,-0.2000,0.0000
17.452,1,-0.0371,0.7257,0.910,-0.2000,0.0000
17.519,1,-0.0375,0.7256,0.909,-0.2000,0.0000
17.587,1,-0.0378,0.7256,0.910,-0.2000,0.0000
17.652,1,-0.0380,0.7264,0.909,-0.2000,0.0000
17.719,1,-0.0376,0.7272,0.907,-0.2000,0.0000
17.783,1,-0.0362,0.7280,0.905,-0.2000,0.0000
17.829,1,-0.0350,0.7288,0.905,-0.2000,0.0000
17.883,1,-0.0311,0.7294,0.905,-0.2000,0.0000
17.951,1,-0.0264,0.7298,0.909,-0.2000,0.0000
18.020,1,-0.0213,0.7296,0.913,-0.2000,0.0000
18.084,1,-0.0155,0.7294,0.915,-0.2000,0.0000
18.151,1,-0.0098,0.7290,0.918,-0.2000,0.0000
18.220,1,-0.0037,0.7295,0.919,-0.2000,0.0000
18.284,1,0.0023,0.7304,0.922,-0.2000,0.0000
18.352,1,0.0094,0.7306,0.924,-0.2000,0.0000
18.415,1,0.0175,0.7321,0.924,-0.2000,0.0000
18.484,1,0.0282,0.7336,0.926,-0.2000,0.0000
18.551,1,0.0391,0.7362,0.927,-0.2000,0.0000
18.615,1,0.0496,0.7376,0.932,-0.2000,0.0000
18.684,1,0.0620,0.7389,0.926,-0.2000,0.0000
18.752,1,0.0735,0.7396,0.922,-0.2000,0.0000
18.816,1,0.0832,0.7394,0.925,-0.2000,0.0000
18.884,1,0.0927,0.7379,0.926,-0.2000,0.0000
18.948,1,0.1016,0.7365,0.917,-0.2000,0.0000
19.016,1,0.1112,0.7339,0.916,-0.2000,0.0000
19.083,1,0.1217,0.7306,0.910,-0.2000,0.0000
19.147,1,0.1319,0.7280,0.914,-0.2000,0.0000
19.215,1,0.1399,0.7256,0.919,-0.2000,0.0000
19.283,1,0.1472,0.7223,0.919,-0.2000,0.0000
19.348,1,0.1555,0.7201,0.923,-0.2000,-0.0392
19.415,1,0.1648,0.7198,0.904,-0.2000,-0.0794
19.480,1,0.1721,0.7185,0.905,-0.2000,-0.1180
19.525,1,0.1780,0.7168,0.909,-0.2000,-0.1453
19.579,1,0.1845,0.7144,0.912,-0.2000,-0.1777
19.647,1,0.1941,0.7133,0.910,-0.2000,-0.2182
19.715,1,0.2036,0.7128,0.911,-0.2000,-0.2500
19.780,1,0.2141,0.7123,0.911,-0.2000,-0.2570
19.848,1,0.2213,0.7117,0.923,-0.2000,-0.2655
19.915,1,0.2273,0.7119,0.917,-0.2000,-0.2727
19.980,1,0.2350,0.7113,0.912,-0.2000,-0.2820
20.048,1,0.2419,0.7112,0.909,-0.2000,-0.2903
20.112,1,0.2500,0.7091,0.911,-0.2000,-0.3000
20.180,1,0.2550,0.7077,0.911,-0.2000,-0.3060
20.248,1,0.2605,0.7067,0.913,-0.2000,-0.3126
20.311,1,0.2669,0.7062,0.913,-0.2000,-0.3203
20.379,1,0.2732,0.7057,0.913,-0.2000,-0.3278
20.448,1,0.2802,0.7052,0.915,-0.2000,-0.3362
20.510,1,0.2861,0.7039,0.917,-0.2000,-0.3433
20.581,1,0.2922,0.7028,0.917,-0.2000,-0.3507
20.644,1,0.2987,0.7013,0.922,-0.2000,-0.3585
20.712,1,0.3031,0.7001,0.921,-0.2000,-0.3637
20.780,1,0.3069,0.6991,0.921,-0.1591,-0.3683
20.844,1,0.3096,0.6976,0.923,-0.1206,-0.3715
20.911,1,0.3116,0.6966,0.921,-0.0802,-0.3739
20.979,1,0.3139,0.6956,0.922,-0.0395,-0.3766
21.043,1,0.3158,0.6947,0.924,-0.0011,-0.3790
21.112,1,0.3193,0.6934,0.922,0.0000,-0.3831
21.176,1,0.3219,0.6927,0.927,0.0000,-0.3862
21.221,1,0.3240,0.6920,0.928,0.0000,-0.3888
21.275,1,0.3253,0.6914,0.923,0.0000,-0.3904
21.343,1,0.3264,0.6911,0.926,0.0000,-0.3917
21.411,1,0.3271,0.6909,0.925,0.0000,-0.3926
21.476,1,0.3279,0.6905,0.922,0.0000,-0.3935
21.543,1,0.3279,0.6907,0.918,0.0000,-0.3935
21.612,1,0.3278,0.6904,0.917,0.0000,-0.3934
21.676,1,0.3276,0.6902,0.913,0.0000,-0.3931
21.743,1,0.3277,0.6903,0.912,0.0000,-0.3933
21.807,1,0.3278,0.6903,0.913,0.0000,-0.3934
21.875,1,0.3279,0.6905,0.911,0.0000,-0.3935
21.943,1,0.3279,0.6906,0.913,0.0000,-0.3935
22.008,1,0.3280,0.6909,0.914,0.0000,-0.3936
22.075,1,0.3280,0.6914,0.912,0.0000,-0.3936
22.144,1,0.3258,0.6926,0.912,0.0000,-0.3910
22.208,1,0.3264,0.6926,0.913,0.0000,-0.3917
22.275,1,0.3272,0.6926,0.910,0.0000,-0.3926
22.339,1,0.3272,0.6928,0.907,0.0000,-0.3927
22.408,1,0.3274,0.6933,0.909,0.0000,-0.3929
22.475,1,0.3282,0.6940,0.904,0.0000,-0.3939
22.539,1,0.3287,0.6946,0.907,0.0000,-0.3944
22.608,1,0.3289,0.6955,0.903,0.0000,-0.3946
22.676,1,0.3284,0.6966,0.910,0.0000,-0.3941
22.740,1,0.3276,0.6974,0.911,0.0000,-0.3931
22.808,1,0.3273,0.6979,0.912,0.0000,-0.3928
22.872,1,0.3270,0.6977,0.912,0.0000,-0.3924
22.917,1,0.3271,0.6974,0.910,0.0000,-0.3925
22.971,1,0.3268,0.6970,0.907,0.0000,-0.3922
23.026,1,0.3257,0.6976,0.891,0.0000,-0.3909
23.113,1,0.3254,0.6975,0.890,0.0000,-0.3905
23.201,1,0.3253,0.6971,0.894,0.0000,-0.3904
23.251,1,0.3243,0.6965,0.899,0.0000,-0.3892
23.307,1,0.3240,0.6964,0.898,0.0000,-0.3888
23.371,1,0.3259,0.6957,0.903,0.0000,-0.3911
23.439,1,0.3267,0.6959,0.914,0.0000,-0.3920
23.504,1,0.3271,0.6971,0.921,0.0000,-0.3925
23.571,1,0.3276,0.6998,0.921,0.0000,-0.3931
23.639,1,0.3260,0.7022,0.912,-0.0408,-0.3912
23.704,1,0.3228,0.7057,0.918,-0.0793,-0.3874
23.772,1,0.3200,0.7080,0.913,-0.1202,-0.3841
