rollout,segment,t,vx_cmd,vy_cmd,wz_cmd,vx_med,vy_med,wz_med,tilt_rad,height,power_W,tau_max
3,2,10.632,0.6,0.0,0.0,0.2496,-0.0023,0.0380,0.0206,0.2564,58.43,13.61
3,2,10.645,0.6,0.0,0.0,0.2968,-0.0029,0.0328,0.0201,0.2555,27.15,13.43
3,2,10.664,0.6,0.0,0.0,0.5101,-0.0068,0.0218,0.0184,0.2543,14.94,12.20
3,2,10.684,0.6,0.0,0.0,0.3489,-0.0033,0.0117,0.0147,0.2524,17.72,11.83
3,2,10.704,0.6,0.0,0.0,0.3799,-0.0054,-0.0032,0.0126,0.2521,17.33,11.60
3,2,10.725,0.6,0.0,0.0,0.4767,-0.0096,-0.0097,0.0118,0.2532,16.40,11.33
3,2,10.746,0.6,0.0,0.0,0.3646,-0.0065,-0.0148,0.0117,0.2570,31.83,11.61
3,2,10.763,0.6,0.0,0.0,0.2884,-0.0039,-0.0148,0.0122,0.2600,45.56,11.87
3,2,10.783,0.6,0.0,0.0,0.6112,-0.0035,0.0087,0.0138,0.2699,56.09,10.48
3,2,10.801,0.6,0.0,0.0,0.5234,0.0074,0.0425,0.0139,0.2752,25.52,8.78
3,2,10.823,0.6,0.0,0.0,0.3967,0.0094,0.0355,0.0141,0.2798,15.96,4.56
3,2,10.845,0.6,0.0,0.0,0.4815,0.0097,-0.0072,0.0155,0.2775,93.76,14.91
3,2,10.864,0.6,0.0,0.0,0.3737,0.0084,-0.0498,0.0175,0.2708,110.83,16.96
3,2,10.883,0.6,0.0,0.0,0.2237,0.0057,-0.0382,0.0191,0.2686,36.10,16.74
3,2,10.903,0.6,0.0,0.0,0.6176,0.0191,-0.0734,0.0207,0.2632,23.62,15.62
3,2,10.926,0.6,0.0,0.0,0.3635,0.0138,-0.0501,0.0204,0.2573,14.24,14.31
3,2,10.943,0.6,0.0,0.0,0.3740,0.0196,-0.0433,0.0192,0.2552,14.29,14.07
3,2,10.964,0.6,0.0,0.0,0.6216,0.0355,-0.0251,0.0172,0.2512,18.50,13.01
3,2,10.984,0.6,0.0,0.0,0.4681,0.0255,-0.0001,0.0159,0.2491,17.22,11.47
3,2,11.003,0.6,0.0,0.0,0.3211,0.0140,0.0099,0.0161,0.2490,18.93,12.24
3,2,11.028,0.6,0.0,0.0,0.6877,0.0163,0.0277,0.0171,0.2510,21.97,11.72
3,2,11.045,0.6,0.0,0.0,0.3707,-0.0003,0.0427,0.0184,0.2547,33.42,11.63
3,2,11.064,0.6,0.0,0.0,0.3014,-0.0053,0.0520,0.0190,0.2577,44.28,11.47
3,2,11.083,0.6,0.0,0.0,0.5732,-0.0244,0.0592,0.0207,0.2682,45.25,9.03
3,2,11.104,0.6,0.0,0.0,0.5922,-0.0410,0.0269,0.0229,0.2747,33.92,7.68
3,2,11.124,0.6,0.0,0.0,0.2755,-0.0174,-0.0234,0.0234,0.2773,33.68,10.15
3,2,11.145,0.6,0.0,0.0,0.5388,-0.0048,-0.0261,0.0191,0.2779,42.08,11.59
3,2,11.164,0.6,0.0,0.0,0.3496,0.0123,0.0102,0.0093,0.2708,75.03,15.28
3,2,11.183,0.6,0.0,0.0,0.3692,0.0007,0.0493,0.0090,0.2677,48.41,16.33
3,2,11.204,0.6,0.0,0.0,0.4772,-0.0165,0.0755,0.0128,0.2608,29.72,14.16
3,2,11.225,0.6,0.0,0.0,0.3400,-0.0150,0.0594,0.0151,0.2571,17.39,13.34
3,2,11.243,0.6,0.0,0.0,0.3349,-0.0096,0.0396,0.0144,0.2541,15.46,12.71
3,2,11.264,0.6,0.0,0.0,0.6322,-0.0101,0.0139,0.0093,0.2514,14.52,12.39
3,2,11.283,0.6,0.0,0.0,0.3655,-0.0073,0.0098,0.0078,0.2511,16.33,12.39
3,2,11.304,0.6,0.0,0.0,0.2365,-0.0082,0.0074,0.0081,0.2512,16.30,11.87
3,2,11.326,0.6,0.0,0.0,0.5787,-0.0225,-0.0060,0.0099,0.2533,24.82,12.42
3,2,11.346,0.6,0.0,0.0,0.2805,-0.0071,-0.0114,0.0103,0.2560,26.63,12.32
3,2,11.365,0.6,0.0,0.0,0.2618,-0.0029,-0.0159,0.0103,0.2583,26.74,11.82
3,2,11.382,0.6,0.0,0.0,0.6147,0.0022,0.0004,0.0106,0.2673,35.84,10.07
3,2,11.404,0.6,0.0,0.0,0.3944,0.0062,0.0494,0.0107,0.2738,26.40,7.78
3,2,11.423,0.6,0.0,0.0,0.2550,0.0063,0.0727,0.0107,0.2766,23.78,7.70
3,2,11.445,0.6,0.0,0.0,0.5145,0.0131,0.0570,0.0108,0.2783,24.60,11.54
3,2,11.467,0.6,0.0,0.0,0.3227,0.0049,-0.0209,0.0157,0.2707,57.33,17.19
3,2,11.482,0.6,0.0,0.0,0.4535,0.0144,-0.0497,0.0176,0.2683,38.52,16.87
3,2,11.504,0.6,0.0,0.0,0.4959,0.0220,-0.0771,0.0212,0.2604,30.78,15.69
3,2,11.526,0.6,0.0,0.0,0.4777,0.0336,-0.0606,0.0203,0.2580,15.43,14.48
3,2,11.543,0.6,0.0,0.0,0.2543,0.0194,-0.0357,0.0168,0.2525,17.12,14.04
3,2,11.564,0.6,0.0,0.0,0.4442,0.0364,-0.0250,0.0152,0.2510,16.13,12.90
3,2,11.584,0.6,0.0,0.0,0.5620,0.0446,-0.0054,0.0133,0.2494,17.67,11.58
3,2,11.605,0.6,0.0,0.0,0.4625,0.0307,0.0061,0.0131,0.2492,19.51,11.18
3,2,11.629,0.6,0.0,0.0,0.5448,0.0262,0.0363,0.0141,0.2503,28.64,11.54
3,2,11.647,0.6,0.0,0.0,0.2541,0.0086,0.0494,0.0152,0.2533,30.70,11.75
3,2,11.670,0.6,0.0,0.0,0.2710,0.0064,0.0605,0.0157,0.2587,99.78,11.67
3,2,11.683,0.6,0.0,0.0,0.5793,0.0014,0.0604,0.0159,0.2645,39.64,11.00
3,2,11.706,0.6,0.0,0.0,0.4404,-0.0130,0.0373,0.0170,0.2739,22.88,8.21
3,2,11.723,0.6,0.0,0.0,0.3828,-0.0174,0.0074,0.0174,0.2776,33.91,8.13
3,2,11.750,0.6,0.0,0.0,0.3861,-0.0158,0.0167,0.0177,0.2779,43.10,11.47
3,2,11.768,0.6,0.0,0.0,0.5329,-0.0118,0.0565,0.0170,0.2726,54.35,14.27
3,2,11.784,0.6,0.0,0.0,0.1679,-0.0026,0.0582,0.0168,0.2715,70.02,14.20
3,2,11.806,0.6,0.0,0.0,0.4769,-0.0115,0.0625,0.0169,0.2655,26.84,13.98
3,2,11.824,0.6,0.0,0.0,0.4633,-0.0140,0.0416,0.0170,0.2572,19.55,13.17
3,2,11.843,0.6,0.0,0.0,0.2296,-0.0086,0.0345,0.0164,0.2554,22.26,13.13
3,2,11.864,0.6,0.0,0.0,0.5114,-0.0184,0.0216,0.0143,0.2515,18.57,12.74
3,2,11.882,0.6,0.0,0.0,0.3585,-0.0147,0.0057,0.0123,0.2508,14.73,11.83
3,2,11.905,0.6,0.0,0.0,0.3708,-0.0155,-0.0013,0.0116,0.2509,17.07,11.91
3,2,11.924,0.6,0.0,0.0,0.4698,-0.0193,-0.0086,0.0109,0.2532,18.80,11.76
3,2,11.948,0.6,0.0,0.0,0.2726,-0.0100,-0.0178,0.0108,0.2551,27.09,11.80
3,2,11.963,0.6,0.0,0.0,0.4600,-0.0130,-0.0216,0.0107,0.2576,21.11,11.40
3,2,11.982,0.6,0.0,0.0,0.3923,-0.0104,0.0005,0.0120,0.2664,36.88,10.19
3,2,12.005,0.6,0.0,0.0,0.3971,-0.0093,0.0300,0.0133,0.2716,48.68,7.94
3,2,12.023,0.6,0.0,0.0,0.3826,-0.0046,0.0817,0.0147,0.2778,22.95,3.66
3,2,12.046,0.6,0.0,0.0,0.4696,0.0060,0.0086,0.0146,0.2767,73.26,14.28
3,2,12.065,0.6,0.0,0.0,0.5674,0.0132,-0.0550,0.0151,0.2720,45.16,16.92
3,2,12.085,0.6,0.0,0.0,0.3276,0.0102,-0.0714,0.0162,0.2681,56.04,15.96
3,2,12.105,0.6,0.0,0.0,0.4220,0.0126,-0.0788,0.0187,0.2628,40.30,15.83
3,2,12.128,0.6,0.0,0.0,0.4722,0.0210,-0.0571,0.0213,0.2571,13.27,14.55
3,2,12.149,0.6,0.0,0.0,0.3532,0.0216,-0.0438,0.0203,0.2525,18.63,14.44
3,2,12.165,0.6,0.0,0.0,0.3304,0.0231,-0.0282,0.0183,0.2502,15.62,13.05
3,2,12.183,0.6,0.0,0.0,0.5295,0.0369,-0.0182,0.0165,0.2493,16.25,11.96
3,2,12.206,0.6,0.0,0.0,0.3075,0.0161,-0.0067,0.0160,0.2488,17.52,11.69
3,2,12.225,0.6,0.0,0.0,0.5638,0.0189,0.0273,0.0170,0.2506,24.35,11.48
3,2,12.245,0.6,0.0,0.0,0.3858,0.0063,0.0381,0.0178,0.2525,28.06,11.08
3,2,12.267,0.6,0.0,0.0,0.5128,-0.0038,0.0591,0.0193,0.2600,58.45,10.98
3,2,12.290,0.6,0.0,0.0,0.3669,-0.0136,0.0578,0.0205,0.2686,37.64,10.01
3,2,12.304,0.6,0.0,0.0,0.8374,-0.0505,0.0461,0.0225,0.2745,35.75,9.48
3,2,12.327,0.6,0.0,0.0,0.4273,-0.0203,0.0046,0.0219,0.2767,25.72,6.17
3,2,12.348,0.6,0.0,0.0,0.5144,-0.0099,0.0384,0.0165,0.2759,77.41,11.28
3,2,12.366,0.6,0.0,0.0,0.3642,-0.0023,0.0549,0.0150,0.2726,66.48,13.87
3,2,12.382,0.6,0.0,0.0,0.1627,-0.0030,0.0551,0.0149,0.2688,45.02,13.79
3,2,12.404,0.6,0.0,0.0,0.5838,-0.0182,0.0392,0.0163,0.2625,38.09,13.39
3,2,12.427,0.6,0.0,0.0,0.3404,-0.0124,0.0273,0.0162,0.2573,33.07,13.27
3,2,12.446,0.6,0.0,0.0,0.3567,-0.0132,0.0186,0.0155,0.2555,15.59,13.14
3,2,12.467,0.6,0.0,0.0,0.4663,-0.0173,0.0132,0.0132,0.2528,14.41,12.46
3,2,12.484,0.6,0.0,0.0,0.2998,-0.0122,0.0058,0.0114,0.2519,16.65,12.03
3,2,12.503,0.6,0.0,0.0,0.2921,-0.0130,-0.0042,0.0102,0.2516,15.17,11.49
3,2,12.526,0.6,0.0,0.0,0.6015,-0.0278,-0.0177,0.0104,0.2531,22.93,12.15
3,2,12.544,0.6,0.0,0.0,0.3334,-0.0121,-0.0202,0.0108,0.2572,27.50,11.98
3,2,12.564,0.6,0.0,0.0,0.1584,-0.0047,-0.0194,0.0109,0.2586,22.32,11.71
3,2,12.584,0.6,0.0,0.0,0.3794,-0.0092,-0.0045,0.0125,0.2663,52.26,10.99
3,2,12.603,0.6,0.0,0.0,0.5888,-0.0089,0.0211,0.0149,0.2717,44.96,8.26
3,2,12.624,0.6,0.0,0.0,0.2561,0.0006,0.0741,0.0156,0.2790,22.22,7.91
3,2,12.648,0.6,0.0,0.0,0.6057,0.0142,0.0449,0.0149,0.2786,45.97,13.33
3,2,12.663,0.6,0.0,0.0,0.3949,0.0113,-0.0292,0.0159,0.2744,66.60,15.18
3,2,12.683,0.6,0.0,0.0,0.2305,0.0095,-0.0528,0.0170,0.2702,72.61,16.19
3,2,12.705,0.6,0.0,0.0,0.5245,0.0175,-0.0695,0.0231,0.2613,35.00,15.28
3,2,12.725,0.6,0.0,0.0,0.4762,0.0209,-0.0632,0.0245,0.2583,21.54,14.47
3,2,12.745,0.6,0.0,0.0,0.3787,0.0218,-0.0564,0.0239,0.2542,19.14,14.77
3,2,12.763,0.6,0.0,0.0,0.4766,0.0347,-0.0387,0.0212,0.2514,17.45,13.43
3,2,12.783,0.6,0.0,0.0,0.3723,0.0293,-0.0237,0.0173,0.2496,19.34,11.69
3,2,12.804,0.6,0.0,0.0,0.2190,0.0145,-0.0160,0.0170,0.2493,18.76,11.49
3,2,12.825,0.6,0.0,0.0,0.6890,0.0305,0.0286,0.0176,0.2507,23.45,11.16
3,2,12.845,0.6,0.0,0.0,0.5445,0.0094,0.0510,0.0200,0.2550,40.55,11.39
3,2,12.867,0.6,0.0,0.0,0.2564,0.0013,0.0537,0.0205,0.2586,41.65,10.86
3,2,12.885,0.6,0.0,0.0,0.7747,-0.0115,0.0700,0.0204,0.2654,49.88,10.22
3,2,12.908,0.6,0.0,0.0,0.5726,-0.0247,0.0388,0.0218,0.2753,35.29,8.11
3,2,12.923,0.6,0.0,0.0,0.2822,-0.0119,0.0026,0.0218,0.2782,35.96,7.76
3,2,12.948,0.6,0.0,0.0,0.7212,-0.0159,-0.0026,0.0190,0.2778,36.36,12.30
3,2,12.964,0.6,0.0,0.0,0.3840,0.0064,0.0476,0.0132,0.2720,65.38,14.16
3,2,12.985,0.6,0.0,0.0,0.2881,-0.0010,0.0582,0.0122,0.2696,62.99,14.22
3,2,13.004,0.6,0.0,0.0,0.4825,-0.0116,0.0687,0.0131,0.2640,38.84,14.07
3,2,13.027,0.6,0.0,0.0,0.3344,-0.0080,0.0493,0.0139,0.2582,17.42,12.92
3,2,13.046,0.6,0.0,0.0,0.3277,-0.0082,0.0346,0.0128,0.2548,17.46,12.93
3,2,13.067,0.6,0.0,0.0,0.3875,-0.0078,0.0167,0.0107,0.2524,15.01,12.74
3,2,13.083,0.6,0.0,0.0,0.4382,-0.0129,0.0087,0.0092,0.2517,14.64,12.30
3,2,13.104,0.6,0.0,0.0,0.3659,-0.0123,0.0032,0.0093,0.2516,17.40,12.21
3,2,13.129,0.6,0.0,0.0,0.4333,-0.0108,-0.0166,0.0098,0.2540,20.49,12.11
3,2,13.147,0.6,0.0,0.0,0.3296,-0.0034,-0.0243,0.0092,0.2560,22.04,11.41
3,2,13.165,0.6,0.0,0.0,0.5131,-0.0011,-0.0270,0.0085,0.2582,26.75,11.35
3,2,13.185,0.6,0.0,0.0,0.4253,0.0004,-0.0115,0.0088,0.2646,127.23,10.16
3,2,13.203,0.6,0.0,0.0,0.5386,0.0016,0.0765,0.0109,0.2759,27.02,8.36
3,2,13.229,0.6,0.0,0.0,0.2717,0.0022,0.0585,0.0119,0.2780,18.77,6.49
3,2,13.249,0.6,0.0,0.0,0.4918,-0.0044,0.0057,0.0152,0.2749,85.47,15.33
3,2,13.265,0.6,0.0,0.0,0.4628,-0.0017,-0.0412,0.0169,0.2713,53.46,17.79
3,2,13.283,0.6,0.0,0.0,0.3177,0.0061,-0.0544,0.0179,0.2665,41.44,16.47
3,2,13.303,0.6,0.0,0.0,0.4973,0.0137,-0.0688,0.0186,0.2602,16.42,14.90
3,2,13.326,0.6,0.0,0.0,0.4905,0.0171,-0.0509,0.0186,0.2551,15.46,14.24
3,2,13.346,0.6,0.0,0.0,0.3325,0.0132,-0.0374,0.0179,0.2516,15.39,14.06
3,2,13.365,0.6,0.0,0.0,0.3337,0.0146,-0.0245,0.0172,0.2498,14.85,13.07
3,2,13.383,0.6,0.0,0.0,0.5440,0.0237,-0.0203,0.0167,0.2489,16.30,12.01
3,2,13.405,0.6,0.0,0.0,0.5365,0.0177,-0.0032,0.0169,0.2486,18.34,11.73
3,2,13.425,0.6,0.0,0.0,0.2604,0.0053,0.0155,0.0173,0.2513,49.06,12.50
3,2,13.444,0.6,0.0,0.0,0.3421,0.0004,0.0256,0.0181,0.2547,33.87,11.81
3,2,13.465,0.6,0.0,0.0,0.6361,-0.0146,0.0434,0.0191,0.2602,47.47,10.74
3,2,13.485,0.6,0.0,0.0,0.3624,-0.0185,0.0421,0.0210,0.2693,29.85,9.13
3,2,13.503,0.6,0.0,0.0,0.6009,-0.0409,0.0183,0.0232,0.2752,28.14,6.31
3,2,13.527,0.6,0.0,0.0,0.4200,-0.0232,-0.0139,0.0230,0.2776,25.81,10.23
3,2,13.545,0.6,0.0,0.0,0.1837,-0.0065,-0.0003,0.0210,0.2760,106.58,12.77
3,2,13.564,0.6,0.0,0.0,0.5134,0.0028,0.0027,0.0144,0.2691,59.45,14.51
3,2,13.583,0.6,0.0,0.0,0.4915,-0.0036,0.0313,0.0135,0.2649,27.89,15.21
3,2,13.602,0.6,0.0,0.0,0.3598,-0.0122,0.0368,0.0149,0.2600,23.31,14.07
3,2,13.625,0.6,0.0,0.0,0.4574,-0.0175,0.0236,0.0158,0.2558,14.16,13.00
3,2,13.646,0.6,0.0,0.0,0.3044,-0.0108,0.0076,0.0145,0.2522,16.09,12.24
3,2,13.666,0.6,0.0,0.0,0.3319,-0.0113,0.0009,0.0127,0.2516,14.54,11.79
3,2,13.684,0.6,0.0,0.0,0.5329,-0.0172,-0.0027,0.0102,0.2511,17.26,11.69
3,2,13.704,0.6,0.0,0.0,0.3873,-0.0132,-0.0046,0.0096,0.2514,20.09,12.12
3,2,13.724,0.6,0.0,0.0,0.3529,-0.0116,-0.0156,0.0099,0.2538,25.33,12.34
3,2,13.745,0.6,0.0,0.0,0.3210,-0.0085,-0.0150,0.0104,0.2565,26.44,11.68
3,2,13.766,0.6,0.0,0.0,0.4684,-0.0075,-0.0145,0.0126,0.2625,55.76,11.42
3,2,13.784,0.6,0.0,0.0,0.1340,-0.0012,-0.0009,0.0143,0.2673,28.71,11.12
3,2,13.804,0.6,0.0,0.0,0.6571,0.0071,0.0442,0.0150,0.2753,24.90,8.34
3,2,13.826,0.6,0.0,0.0,0.3949,0.0171,0.0450,0.0132,0.2786,18.64,6.00
3,2,13.846,0.6,0.0,0.0,0.5199,0.0297,-0.0076,0.0123,0.2768,85.87,13.32
3,2,13.865,0.6,0.0,0.0,0.3727,0.0186,-0.0517,0.0145,0.2711,76.08,13.94
3,2,13.884,0.6,0.0,0.0,0.4970,0.0289,-0.0540,0.0177,0.2661,56.73,14.55
3,2,13.905,0.6,0.0,0.0,0.2377,0.0149,-0.0708,0.0191,0.2609,19.96,15.02
3,2,13.927,0.6,0.0,0.0,0.4456,0.0364,-0.0486,0.0180,0.2565,14.58,14.26
3,2,13.946,0.6,0.0,0.0,0.3704,0.0339,-0.0387,0.0157,0.2536,15.68,13.86
3,2,13.964,0.6,0.0,0.0,0.5260,0.0488,-0.0250,0.0136,0.2505,20.87,12.99
3,2,13.983,0.6,0.0,0.0,0.5186,0.0468,-0.0042,0.0108,0.2488,15.43,11.68
3,2,14.003,0.6,0.0,0.0,0.3845,0.0302,0.0153,0.0105,0.2488,19.00,11.85
3,2,14.026,0.6,0.0,0.0,0.3869,0.0238,0.0213,0.0108,0.2492,28.67,12.46
3,2,14.046,0.6,0.0,0.0,0.5151,0.0199,0.0414,0.0119,0.2550,35.51,11.61
3,2,14.065,0.6,0.0,0.0,0.4274,0.0074,0.0539,0.0120,0.2603,33.97,11.69
3,2,14.085,0.6,0.0,0.0,0.5287,-0.0062,0.0575,0.0123,0.2682,43.29,10.23
3,2,14.103,0.6,0.0,0.0,0.5607,-0.0198,0.0206,0.0138,0.2760,29.69,6.96
3,2,14.128,0.6,0.0,0.0,0.4216,-0.0106,-0.0136,0.0125,0.2780,24.29,11.22
3,2,14.145,0.6,0.0,0.0,0.4253,0.0019,0.0188,0.0107,0.2770,27.82,11.89
3,2,14.164,0.6,0.0,0.0,0.4304,0.0111,0.0467,0.0079,0.2711,41.10,14.66
3,2,14.183,0.6,0.0,0.0,0.3592,0.0085,0.0399,0.0085,0.2671,51.23,14.59
3,2,14.204,0.6,0.0,0.0,0.3393,0.0034,0.0329,0.0110,0.2597,15.04,14.12
3,2,14.227,0.6,0.0,0.0,0.4519,0.0023,0.0255,0.0112,0.2561,13.39,13.77
3,2,14.248,0.6,0.0,0.0,0.3856,0.0004,0.0114,0.0101,0.2529,13.66,13.24
3,2,14.264,0.6,0.0,0.0,0.4174,0.0001,0.0057,0.0093,0.2519,14.69,12.88
3,2,14.283,0.6,0.0,0.0,0.3672,-0.0002,0.0049,0.0088,0.2515,15.05,11.95
3,2,14.303,0.6,0.0,0.0,0.3569,0.0015,-0.0028,0.0084,0.2519,18.67,11.72
3,2,14.324,0.6,0.0,0.0,0.2325,0.0024,-0.0093,0.0082,0.2534,24.02,11.91
3,2,14.345,0.6,0.0,0.0,0.4848,0.0076,-0.0117,0.0076,0.2563,24.21,11.43
3,2,14.365,0.6,0.0,0.0,0.4001,0.0063,-0.0047,0.0068,0.2619,54.29,10.98
3,2,14.385,0.6,0.0,0.0,0.3343,0.0043,0.0367,0.0079,0.2712,39.06,10.60
3,2,14.403,0.6,0.0,0.0,0.5399,0.0154,0.0748,0.0081,0.2758,28.06,7.89
3,2,14.435,0.6,0.0,0.0,0.3907,0.0171,0.0687,0.0069,0.2789,15.27,4.92
3,2,14.447,0.6,0.0,0.0,0.2582,0.0097,0.0548,0.0065,0.2783,23.28,7.41
3,2,14.467,0.6,0.0,0.0,0.4056,0.0091,-0.0124,0.0081,0.2746,113.67,16.58
3,2,14.483,0.6,0.0,0.0,0.4803,0.0148,-0.0369,0.0135,0.2676,35.63,15.49
3,2,14.503,0.6,0.0,0.0,0.3673,0.0158,-0.0712,0.0165,0.2637,77.49,14.82
3,2,14.526,0.6,0.0,0.0,0.3625,0.0220,-0.0765,0.0171,0.2592,69.94,15.24
3,2,14.549,0.6,0.0,0.0,0.3894,0.0294,-0.0489,0.0136,0.2542,22.54,13.47
3,2,14.565,0.6,0.0,0.0,0.4924,0.0381,-0.0348,0.0110,0.2504,23.89,13.07
3,2,14.585,0.6,0.0,0.0,0.4134,0.0315,-0.0131,0.0088,0.2490,17.65,11.77
3,2,14.603,0.6,0.0,0.0,0.5489,0.0377,0.0145,0.0072,0.2488,19.53,11.51
3,2,14.624,0.6,0.0,0.0,0.3914,0.0211,0.0380,0.0072,0.2504,30.90,11.96
3,2,14.644,0.6,0.0,0.0,0.4983,0.0145,0.0589,0.0085,0.2546,34.92,11.23
3,2,14.663,0.6,0.0,0.0,0.4177,0.0024,0.0813,0.0100,0.2609,48.51,11.16
3,2,14.684,0.6,0.0,0.0,0.5553,-0.0083,0.0744,0.0108,0.2677,37.93,9.74
3,2,14.703,0.6,0.0,0.0,0.5586,-0.0203,0.0217,0.0124,0.2758,31.34,7.47
3,2,14.725,0.6,0.0,0.0,0.5428,-0.0173,-0.0075,0.0119,0.2783,22.68,10.73
3,2,14.743,0.6,0.0,0.0,0.3504,-0.0039,0.0185,0.0098,0.2743,86.45,12.35
3,2,14.763,0.6,0.0,0.0,0.3811,-0.0015,0.0231,0.0087,0.2680,35.29,14.74
3,2,14.783,0.6,0.0,0.0,0.4773,-0.0088,0.0338,0.0094,0.2637,14.99,14.17
3,2,14.802,0.6,0.0,0.0,0.3463,-0.0105,0.0185,0.0103,0.2584,11.77,13.52
3,2,14.824,0.6,0.0,0.0,0.4575,-0.0161,0.0145,0.0105,0.2564,10.90,13.15
3,2,14.848,0.6,0.0,0.0,0.2759,-0.0096,0.0095,0.0098,0.2532,12.64,12.56
3,2,14.868,0.6,0.0,0.0,0.3878,-0.0137,0.0034,0.0088,0.2520,13.28,11.93
3,2,14.884,0.6,0.0,0.0,0.4734,-0.0160,-0.0010,0.0083,0.2517,15.25,11.64
3,2,14.905,0.6,0.0,0.0,0.4183,-0.0136,-0.0101,0.0085,0.2522,20.32,12.05
3,2,14.925,0.6,0.0,0.0,0.3583,-0.0095,-0.0183,0.0086,0.2553,23.87,12.14
3,2,14.948,0.6,0.0,0.0,0.3370,-0.0043,-0.0093,0.0080,0.2580,27.03,11.62
3,2,14.964,0.6,0.0,0.0,0.5668,-0.0028,-0.0053,0.0076,0.2617,41.69,11.19
3,2,14.988,0.6,0.0,0.0,0.4171,0.0006,0.0220,0.0087,0.2713,51.24,9.95
3,2,15.004,0.6,0.0,0.0,0.3742,0.0037,0.0770,0.0094,0.2778,25.82,8.08
3,3,15.039,0.0,0.0,0.5,0.3094,0.0044,0.0499,0.0100,0.2795,19.57,7.96
3,3,15.047,0.0,0.0,0.5,0.3258,0.0061,0.0499,0.0100,0.2795,19.57,7.96
3,3,15.063,0.0,0.0,0.5,0.5891,0.0061,-0.0258,0.0121,0.2774,29.52,11.92
3,3,15.084,0.0,0.0,0.5,0.4020,0.0028,0.0064,0.0131,0.2746,42.32,13.60
3,3,15.105,0.0,0.0,0.5,0.4293,-0.0129,0.1880,0.0190,0.2711,28.74,14.81
3,3,15.125,0.0,0.0,0.5,0.3032,-0.0370,0.2869,0.0232,0.2684,30.51,13.62
3,3,15.147,0.0,0.0,0.5,0.2363,-0.0530,0.3292,0.0257,0.2672,23.96,12.39
3,3,15.163,0.0,0.0,0.5,0.2395,-0.0729,0.3449,0.0300,0.2660,16.62,10.93
3,3,15.183,0.0,0.0,0.5,0.3143,-0.1180,0.3336,0.0340,0.2653,13.15,9.85
3,3,15.205,0.0,0.0,0.5,0.2187,-0.0922,0.3287,0.0366,0.2657,12.10,9.18
3,3,15.230,0.0,0.0,0.5,0.2380,-0.1114,0.3288,0.0395,0.2678,21.51,8.34
3,3,15.249,0.0,0.0,0.5,0.1621,-0.0851,0.3135,0.0450,0.2717,14.79,6.62
3,3,15.265,0.0,0.0,0.5,0.3200,-0.1797,0.2985,0.0498,0.2755,21.48,3.98
3,3,15.290,0.0,0.0,0.5,0.1479,-0.0823,0.2881,0.0519,0.2780,13.17,10.15
3,3,15.304,0.0,0.0,0.5,0.1366,-0.0701,0.3016,0.0485,0.2793,21.81,12.57
3,3,15.328,0.0,0.0,0.5,0.1940,-0.0822,0.2790,0.0366,0.2787,37.52,13.01
3,3,15.347,0.0,0.0,0.5,0.0546,-0.0229,0.2669,0.0336,0.2773,46.90,13.01
3,3,15.364,0.0,0.0,0.5,0.0849,-0.0410,0.2284,0.0234,0.2716,34.38,11.74
3,3,15.383,0.0,0.0,0.5,0.0647,-0.0419,0.2132,0.0253,0.2677,24.96,12.09
3,3,15.404,0.0,0.0,0.5,0.0407,-0.0240,0.1992,0.0282,0.2665,10.54,12.20
3,3,15.426,0.0,0.0,0.5,0.0793,-0.0288,0.1795,0.0323,0.2650,5.65,13.28
3,3,15.445,0.0,0.0,0.5,0.0339,0.0057,0.1715,0.0298,0.2644,6.25,12.88
3,3,15.464,0.0,0.0,0.5,0.0103,0.0040,0.1697,0.0281,0.2644,5.27,12.67
3,3,15.483,0.0,0.0,0.5,0.0231,0.0145,0.1707,0.0269,0.2654,7.76,11.50
3,3,15.503,0.0,0.0,0.5,0.0126,0.0107,0.1800,0.0281,0.2672,5.44,11.17
3,3,15.524,0.0,0.0,0.5,0.0066,0.0102,0.1786,0.0281,0.2681,4.89,11.11
3,3,15.549,0.0,0.0,0.5,0.0136,0.0476,0.1844,0.0217,0.2723,8.55,11.24
3,3,15.563,0.0,0.0,0.5,0.0003,0.0382,0.2074,0.0199,0.2746,16.86,11.10
3,3,15.584,0.0,0.0,0.5,-0.0025,0.0252,0.2650,0.0152,0.2774,10.46,9.77
3,3,15.603,0.0,0.0,0.5,-0.0090,0.0409,0.3753,0.0121,0.2808,8.32,4.56
3,3,15.630,0.0,0.0,0.5,-0.0248,0.0040,0.2924,0.0122,0.2799,10.02,10.53
3,3,15.643,0.0,0.0,0.5,-0.0193,-0.0038,0.2559,0.0125,0.2794,11.32,10.53
3,3,15.665,0.0,0.0,0.5,-0.0434,-0.0054,0.1112,0.0128,0.2746,13.25,13.19
3,3,15.683,0.0,0.0,0.5,-0.0352,0.0026,0.0870,0.0120,0.2726,5.10,13.11
3,3,15.705,0.0,0.0,0.5,-0.0140,0.0020,0.0847,0.0115,0.2715,7.26,13.04
3,3,15.725,0.0,0.0,0.5,-0.0272,0.0088,0.0992,0.0097,0.2685,3.34,12.99
3,3,15.748,0.0,0.0,0.5,-0.0114,0.0064,0.1094,0.0083,0.2675,3.24,12.76
3,3,15.764,0.0,0.0,0.5,-0.0058,0.0037,0.1098,0.0081,0.2672,2.66,12.76
