v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.30,10.362,4.99,0.00,0.00,0.000,0.0074,0.2598
0.30,10.380,5.16,0.00,0.00,0.000,0.0074,0.2594
0.30,10.400,5.51,0.00,0.00,0.000,0.0082,0.2589
0.30,10.420,5.65,0.00,0.00,0.000,0.0088,0.2588
0.30,10.442,8.46,0.00,0.00,0.000,0.0088,0.2593
0.30,10.461,11.30,0.00,0.00,0.000,0.0079,0.2629
0.30,10.481,13.41,0.00,0.00,0.000,0.0066,0.2675
0.30,10.501,17.32,0.00,0.00,0.000,0.0058,0.2715
0.30,10.528,9.39,0.00,0.00,0.000,0.0057,0.2753
0.30,10.541,5.73,0.00,0.00,0.000,0.0056,0.2753
0.30,10.561,47.14,0.00,0.00,0.000,0.0040,0.2723
0.30,10.581,17.47,0.00,0.00,0.000,0.0043,0.2678
0.30,10.611,4.88,0.00,0.00,0.000,0.0053,0.2635
0.30,10.621,2.55,0.00,0.00,0.000,0.0054,0.2611
0.30,10.641,3.89,0.00,0.00,0.000,0.0054,0.2596
0.30,10.661,3.70,0.00,0.00,0.000,0.0054,0.2577
0.30,10.681,3.57,0.00,0.00,0.000,0.0057,0.2573
0.30,10.702,3.74,0.00,0.00,0.000,0.0062,0.2572
0.30,10.721,4.18,0.00,0.00,0.000,0.0066,0.2575
0.30,10.742,6.19,0.00,0.00,0.000,0.0066,0.2596
0.30,10.761,11.02,0.00,0.00,0.000,0.0056,0.2626
0.30,10.781,6.20,0.00,0.00,0.000,0.0041,0.2679
0.30,10.801,6.80,0.00,0.00,0.000,0.0047,0.2731
0.30,10.821,3.96,0.00,0.00,0.000,0.0057,0.2744
0.30,10.841,13.30,0.00,0.00,0.000,0.0055,0.2737
0.30,10.861,15.07,0.00,0.00,0.000,0.0069,0.2698
0.30,10.881,8.80,0.00,0.00,0.000,0.0084,0.2670
0.30,10.901,4.56,0.00,0.00,0.000,0.0092,0.2646
0.30,10.921,4.58,0.00,0.00,0.000,0.0101,0.2622
0.30,10.941,5.26,0.00,0.00,0.000,0.0103,0.2607
0.30,10.967,6.03,0.00,0.00,0.000,0.0105,0.2594
0.30,10.981,5.98,0.00,0.00,0.000,0.0108,0.2588
0.30,11.000,5.94,0.00,0.00,0.000,0.0110,0.2584
0.30,11.021,5.63,0.00,0.00,0.000,0.0108,0.2583
0.30,11.040,9.04,0.00,0.00,0.000,0.0104,0.2587
0.30,11.060,17.66,0.00,0.00,0.000,0.0095,0.2611
0.30,11.081,17.19,0.00,0.00,0.000,0.0083,0.2659
0.30,11.102,16.24,0.00,0.00,0.000,0.0074,0.2713
0.30,11.121,9.55,0.00,0.00,0.000,0.0075,0.2751
0.30,11.141,20.00,0.00,0.00,0.000,0.0064,0.2740
0.30,11.161,23.15,0.00,0.00,0.000,0.0043,0.2716
0.30,11.181,10.90,0.00,0.00,0.000,0.0050,0.2672
0.30,11.201,5.13,0.00,0.00,0.000,0.0063,0.2632
0.30,11.221,2.68,0.00,0.00,0.000,0.0067,0.2600
0.30,11.241,3.35,0.00,0.00,0.000,0.0067,0.2580
0.30,11.261,4.27,0.00,0.00,0.000,0.0068,0.2568
0.30,11.281,4.24,0.00,0.00,0.000,0.0071,0.2564
0.30,11.301,4.45,0.00,0.00,0.000,0.0079,0.2566
0.30,11.321,5.73,0.00,0.00,0.000,0.0082,0.2572
0.30,11.341,9.69,0.00,0.00,0.000,0.0080,0.2587
0.30,11.361,5.04,0.00,0.00,0.000,0.0066,0.2634
0.30,11.381,13.39,0.00,0.00,0.000,0.0048,0.2678
0.30,11.401,7.22,0.00,0.00,0.000,0.0035,0.2722
0.30,11.421,2.83,0.00,0.00,0.000,0.0037,0.2742
0.30,11.441,10.17,0.00,0.00,0.000,0.0035,0.2737
0.30,11.461,18.36,0.00,0.00,0.000,0.0044,0.2712
0.30,11.481,9.40,0.00,0.00,0.000,0.0061,0.2682
0.30,11.501,6.26,0.00,0.00,0.000,0.0075,0.2652
0.30,11.521,4.13,0.00,0.00,0.000,0.0080,0.2627
0.30,11.547,5.28,0.00,0.00,0.000,0.0080,0.2605
0.30,11.561,5.27,0.00,0.00,0.000,0.0080,0.2600
0.30,11.581,5.54,0.00,0.00,0.000,0.0081,0.2592
0.30,11.601,5.48,0.00,0.00,0.000,0.0083,0.2588
0.30,11.621,5.43,0.00,0.00,0.000,0.0083,0.2586
0.30,11.640,5.76,0.00,0.00,0.000,0.0079,0.2587
0.30,11.661,16.91,0.00,0.00,0.000,0.0067,0.2613
0.30,11.681,11.87,0.00,0.00,0.000,0.0050,0.2665
0.30,11.704,8.16,0.00,0.00,0.000,0.0046,0.2724
0.30,11.721,3.99,0.00,0.00,0.000,0.0057,0.2752
0.30,11.741,12.68,0.00,0.00,0.000,0.0043,0.2741
0.30,11.761,28.74,0.00,0.00,0.000,0.0023,0.2722
0.30,11.781,7.77,0.00,0.00,0.000,0.0038,0.2663
0.30,11.805,3.71,0.00,0.00,0.000,0.0052,0.2616
0.30,11.825,3.05,0.00,0.00,0.000,0.0054,0.2602
0.30,11.841,2.82,0.00,0.00,0.000,0.0057,0.2586
0.30,11.861,3.36,0.00,0.00,0.000,0.0060,0.2573
0.30,11.881,4.43,0.00,0.00,0.000,0.0073,0.2566
0.30,11.901,4.38,0.00,0.00,0.000,0.0090,0.2567
0.30,11.921,6.63,0.00,0.00,0.000,0.0097,0.2576
0.30,11.941,4.73,0.00,0.00,0.000,0.0094,0.2598
0.30,11.961,13.70,0.00,0.00,0.000,0.0088,0.2619
0.30,11.987,7.82,0.00,0.00,0.000,0.0058,0.2683
0.40,3.002,33.43,0.00,0.00,0.000,0.0056,0.2734
0.40,3.022,8.18,0.00,0.00,0.000,0.0042,0.2767
0.40,3.043,17.36,0.00,0.00,0.000,0.0050,0.2755
0.40,3.063,35.88,0.00,0.00,0.000,0.0075,0.2733
0.40,3.082,10.92,0.00,0.00,0.000,0.0125,0.2676
0.40,3.102,8.97,0.00,0.00,0.000,0.0137,0.2657
0.40,3.121,6.73,0.00,0.00,0.000,0.0143,0.2631
0.40,3.141,7.29,0.00,0.00,0.000,0.0133,0.2600
0.40,3.161,7.33,0.00,0.00,0.000,0.0125,0.2587
0.40,3.183,8.05,0.00,0.00,0.000,0.0118,0.2572
0.40,3.203,7.96,0.00,0.00,0.000,0.0122,0.2566
0.40,3.222,8.55,0.00,0.00,0.000,0.0131,0.2568
0.40,3.242,14.36,0.00,0.00,0.000,0.0137,0.2577
0.40,3.261,19.36,0.00,0.00,0.000,0.0138,0.2603
0.40,3.282,29.54,0.00,0.00,0.000,0.0137,0.2668
0.40,3.302,21.40,0.00,0.00,0.000,0.0143,0.2736
0.40,3.322,17.58,0.00,0.00,0.000,0.0141,0.2771
0.40,3.342,32.38,0.00,0.00,0.000,0.0121,0.2763
0.40,3.361,37.53,0.00,0.00,0.000,0.0084,0.2733
0.40,3.382,19.98,0.00,0.00,0.000,0.0095,0.2692
0.40,3.402,12.44,0.00,0.00,0.000,0.0121,0.2635
0.40,3.422,8.08,0.00,0.00,0.000,0.0121,0.2603
0.40,3.442,5.84,0.00,0.00,0.000,0.0113,0.2575
0.40,3.462,6.71,0.00,0.00,0.000,0.0109,0.2565
0.40,3.482,7.57,0.00,0.00,0.000,0.0103,0.2553
0.40,3.502,7.37,0.00,0.00,0.000,0.0102,0.2552
0.40,3.526,8.65,0.00,0.00,0.000,0.0104,0.2557
0.40,3.542,11.30,0.00,0.00,0.000,0.0105,0.2583
0.40,3.561,20.52,0.00,0.00,0.000,0.0099,0.2611
0.40,3.581,22.21,0.00,0.00,0.000,0.0081,0.2669
0.40,3.601,13.70,0.00,0.00,0.000,0.0070,0.2720
0.40,3.622,8.64,0.00,0.00,0.000,0.0047,0.2765
0.40,3.642,18.07,0.00,0.00,0.000,0.0035,0.2756
0.40,3.662,15.87,0.00,0.00,0.000,0.0065,0.2722
0.40,3.685,19.82,0.00,0.00,0.000,0.0109,0.2682
0.40,3.702,8.34,0.00,0.00,0.000,0.0129,0.2650
0.40,3.721,7.88,0.00,0.00,0.000,0.0127,0.2621
0.40,3.742,6.41,0.00,0.00,0.000,0.0115,0.2603
0.40,3.761,7.29,0.00,0.00,0.000,0.0099,0.2588
0.40,3.782,6.80,0.00,0.00,0.000,0.0085,0.2573
0.40,3.802,7.41,0.00,0.00,0.000,0.0085,0.2569
0.40,3.824,8.06,0.00,0.00,0.000,0.0092,0.2572
0.40,3.842,9.32,0.00,0.00,0.000,0.0096,0.2577
0.40,3.862,11.20,0.00,0.00,0.000,0.0089,0.2624
0.40,3.882,13.61,0.00,0.00,0.000,0.0074,0.2684
0.40,3.902,14.49,0.00,0.00,0.000,0.0064,0.2739
0.40,3.922,9.33,0.00,0.00,0.000,0.0055,0.2771
0.40,3.941,23.65,0.00,0.00,0.000,0.0044,0.2764
0.40,3.961,41.09,0.00,0.00,0.000,0.0021,0.2734
0.40,3.990,16.02,0.00,0.00,0.000,0.0063,0.2662
0.40,4.002,8.78,0.00,0.00,0.000,0.0070,0.2653
0.40,4.023,6.41,0.00,0.00,0.000,0.0084,0.2604
0.40,4.042,5.28,0.00,0.00,0.000,0.0086,0.2571
0.40,4.062,5.14,0.00,0.00,0.000,0.0088,0.2558
0.40,4.081,5.54,0.00,0.00,0.000,0.0094,0.2554
0.40,4.102,7.35,0.00,0.00,0.000,0.0105,0.2558
0.40,4.122,8.07,0.00,0.00,0.000,0.0113,0.2567
0.40,4.142,9.45,0.00,0.00,0.000,0.0115,0.2576
0.40,4.162,38.94,0.00,0.00,0.000,0.0104,0.2639
0.40,4.182,40.10,0.00,0.00,0.000,0.0084,0.2679
0.40,4.202,26.51,0.00,0.00,0.000,0.0072,0.2736
0.40,4.222,9.62,0.00,0.00,0.000,0.0060,0.2763
0.40,4.248,19.83,0.00,0.00,0.000,0.0046,0.2756
0.40,4.261,30.12,0.00,0.00,0.000,0.0060,0.2726
0.40,4.281,20.53,0.00,0.00,0.000,0.0090,0.2682
0.40,4.303,8.79,0.00,0.00,0.000,0.0114,0.2647
0.40,4.322,6.41,0.00,0.00,0.000,0.0125,0.2617
0.40,4.341,7.05,0.00,0.00,0.000,0.0122,0.2597
0.40,4.362,7.45,0.00,0.00,0.000,0.0110,0.2576
0.40,4.382,6.85,0.00,0.00,0.000,0.0103,0.2568
0.40,4.402,7.97,0.00,0.00,0.000,0.0101,0.2562
0.40,4.422,8.87,0.00,0.00,0.000,0.0109,0.2563
0.40,4.441,10.84,0.00,0.00,0.000,0.0121,0.2568
0.40,4.461,16.10,0.00,0.00,0.000,0.0126,0.2613
0.40,4.482,13.61,0.00,0.00,0.000,0.0122,0.2686
0.40,4.504,15.51,0.00,0.00,0.000,0.0122,0.2739
0.40,4.521,9.13,0.00,0.00,0.000,0.0106,0.2768
0.40,4.542,25.34,0.00,0.00,0.000,0.0059,0.2749
0.40,4.563,35.46,0.00,0.00,0.000,0.0045,0.2730
0.40,4.581,15.93,0.00,0.00,0.000,0.0063,0.2689
0.40,4.601,11.27,0.00,0.00,0.000,0.0094,0.2643
0.40,4.622,8.39,0.00,0.00,0.000,0.0102,0.2600
0.40,4.641,5.15,0.00,0.00,0.000,0.0100,0.2580
0.40,4.662,5.47,0.00,0.00,0.000,0.0097,0.2563
0.40,4.681,5.84,0.00,0.00,0.000,0.0096,0.2555
0.40,4.701,7.28,0.00,0.00,0.000,0.0097,0.2556
0.40,4.722,7.53,0.00,0.00,0.000,0.0099,0.2559
0.40,4.741,9.80,0.00,0.00,0.000,0.0099,0.2574
0.40,4.762,12.47,0.00,0.00,0.000,0.0089,0.2618
0.40,4.782,21.45,0.00,0.00,0.000,0.0069,0.2673
0.40,4.803,13.17,0.00,0.00,0.000,0.0062,0.2737
0.40,4.821,13.72,0.00,0.00,0.000,0.0060,0.2763
0.40,4.842,18.25,0.00,0.00,0.000,0.0055,0.2753
0.40,4.861,21.56,0.00,0.00,0.000,0.0067,0.2736
0.40,4.883,19.72,0.00,0.00,0.000,0.0087,0.2704
0.40,4.901,10.43,0.00,0.00,0.000,0.0119,0.2661
0.40,4.921,11.49,0.00,0.00,0.000,0.0144,0.2626
0.40,4.942,7.31,0.00,0.00,0.000,0.0139,0.2602
0.40,4.962,7.95,0.00,0.00,0.000,0.0124,0.2583
0.40,4.982,7.32,0.00,0.00,0.000,0.0108,0.2571
0.40,5.002,7.56,0.00,0.00,0.000,0.0105,0.2567
0.40,5.026,9.17,0.00,0.00,0.000,0.0115,0.2564
0.40,5.042,15.22,0.00,0.00,0.000,0.0128,0.2571
0.40,5.061,17.29,0.00,0.00,0.000,0.0126,0.2614
0.40,5.081,20.36,0.00,0.00,0.000,0.0117,0.2668
0.40,5.102,12.44,0.00,0.00,0.000,0.0110,0.2731
0.40,5.122,16.00,0.00,0.00,0.000,0.0100,0.2765
0.40,5.144,23.30,0.00,0.00,0.000,0.0085,0.2759
0.40,5.162,25.21,0.00,0.00,0.000,0.0069,0.2741
0.40,5.182,19.65,0.00,0.00,0.000,0.0098,0.2671
0.40,5.203,10.69,0.00,0.00,0.000,0.0110,0.2651
0.40,5.224,9.55,0.00,0.00,0.000,0.0118,0.2606
0.40,5.241,6.99,0.00,0.00,0.000,0.0116,0.2577
0.40,5.261,7.01,0.00,0.00,0.000,0.0114,0.2559
0.40,5.286,6.69,0.00,0.00,0.000,0.0115,0.2554
0.40,5.302,7.50,0.00,0.00,0.000,0.0121,0.2553
0.40,5.321,9.76,0.00,0.00,0.000,0.0125,0.2561
0.40,5.342,11.37,0.00,0.00,0.000,0.0127,0.2584
0.40,5.364,14.37,0.00,0.00,0.000,0.0125,0.2605
0.40,5.383,34.91,0.00,0.00,0.000,0.0103,0.2680
0.40,5.401,18.60,0.00,0.00,0.000,0.0091,0.2714
0.40,5.422,9.16,0.00,0.00,0.000,0.0069,0.2765
0.40,5.443,16.72,0.00,0.00,0.000,0.0056,0.2763
0.40,5.461,35.77,0.00,0.00,0.000,0.0053,0.2736
0.40,5.481,14.04,0.00,0.00,0.000,0.0082,0.2686
0.40,5.503,8.55,0.00,0.00,0.000,0.0108,0.2648
0.40,5.521,7.62,0.00,0.00,0.000,0.0109,0.2615
0.40,5.541,7.98,0.00,0.00,0.000,0.0097,0.2595
0.40,5.563,7.30,0.00,0.00,0.000,0.0082,0.2580
0.40,5.582,7.27,0.00,0.00,0.000,0.0072,0.2571
0.40,5.601,8.15,0.00,0.00,0.000,0.0073,0.2568
0.40,5.622,9.75,0.00,0.00,0.000,0.0084,0.2574
0.40,5.641,13.87,0.00,0.00,0.000,0.0092,0.2581
0.40,5.662,12.47,0.00,0.00,0.000,0.0086,0.2643
0.40,5.683,19.48,0.00,0.00,0.000,0.0078,0.2679
0.40,5.701,20.25,0.00,0.00,0.000,0.0069,0.2734
0.40,5.723,8.58,0.00,0.00,0.000,0.0060,0.2775
0.40,5.741,27.85,0.00,0.00,0.000,0.0045,0.2768
0.40,5.761,36.37,0.00,0.00,0.000,0.0015,0.2739
0.40,5.781,15.00,0.00,0.00,0.000,0.0041,0.2674
0.40,5.801,12.30,0.00,0.00,0.000,0.0063,0.2641
0.40,5.822,7.28,0.00,0.00,0.000,0.0072,0.2609
0.40,5.842,5.22,0.00,0.00,0.000,0.0072,0.2574
0.40,5.863,5.12,0.00,0.00,0.000,0.0072,0.2558
0.40,5.883,5.25,0.00,0.00,0.000,0.0076,0.2552
0.40,5.902,6.14,0.00,0.00,0.000,0.0083,0.2550
0.40,5.922,8.07,0.00,0.00,0.000,0.0089,0.2560
0.40,5.943,10.66,0.00,0.00,0.000,0.0083,0.2579
0.40,5.961,23.20,0.00,0.00,0.000,0.0072,0.2609
0.40,5.982,10.55,0.00,0.00,0.000,0.0051,0.2672
0.40,6.003,16.45,0.00,0.00,0.000,0.0044,0.2717
0.40,6.022,7.88,0.00,0.00,0.000,0.0059,0.2764
0.40,6.044,19.17,0.00,0.00,0.000,0.0057,0.2743
0.40,6.063,32.15,0.00,0.00,0.000,0.0071,0.2711
0.40,6.083,15.75,0.00,0.00,0.000,0.0095,0.2675
0.40,6.103,9.83,0.00,0.00,0.000,0.0107,0.2657
0.40,6.121,7.31,0.00,0.00,0.000,0.0124,0.2621
0.40,6.142,6.67,0.00,0.00,0.000,0.0116,0.2596
0.40,6.169,7.78,0.00,0.00,0.000,0.0099,0.2575
0.40,6.181,7.99,0.00,0.00,0.000,0.0089,0.2566
0.40,6.202,9.57,0.00,0.00,0.000,0.0090,0.2560
0.40,6.225,10.08,0.00,0.00,0.000,0.0109,0.2560
0.40,6.244,17.09,0.00,0.00,0.000,0.0112,0.2567
0.40,6.262,19.12,0.00,0.00,0.000,0.0105,0.2603
0.40,6.282,19.70,0.00,0.00,0.000,0.0095,0.2666
0.40,6.302,12.18,0.00,0.00,0.000,0.0093,0.2721
0.40,6.323,10.61,0.00,0.00,0.000,0.0092,0.2763
0.40,6.341,24.03,0.00,0.00,0.000,0.0088,0.2757
0.40,6.361,42.40,0.00,0.00,0.000,0.0054,0.2724
0.40,6.382,10.32,0.00,0.00,0.000,0.0057,0.2659
0.40,6.407,9.16,0.00,0.00,0.000,0.0067,0.2628
0.40,6.422,5.25,0.00,0.00,0.000,0.0072,0.2589
0.40,6.442,4.42,0.00,0.00,0.000,0.0074,0.2570
0.40,6.461,6.12,0.00,0.00,0.000,0.0075,0.2553
0.40,6.481,6.74,0.00,0.00,0.000,0.0079,0.2546
0.40,6.502,8.77,0.00,0.00,0.000,0.0088,0.2553
0.40,6.522,9.55,0.00,0.00,0.000,0.0090,0.2562
0.40,6.542,12.45,0.00,0.00,0.000,0.0086,0.2578
0.40,6.564,20.06,0.00,0.00,0.000,0.0078,0.2607
0.40,6.581,24.04,0.00,0.00,0.000,0.0063,0.2667
0.40,6.602,22.75,0.00,0.00,0.000,0.0055,0.2734
0.40,6.621,6.24,0.00,0.00,0.000,0.0061,0.2769
0.40,6.641,19.24,0.00,0.00,0.000,0.0067,0.2754
0.40,6.662,25.56,0.00,0.00,0.000,0.0078,0.2742
0.40,6.681,13.34,0.00,0.00,0.000,0.0124,0.2689
0.40,6.702,10.12,0.00,0.00,0.000,0.0156,0.2653
0.40,6.722,6.70,0.00,0.00,0.000,0.0164,0.2627
0.40,6.742,7.53,0.00,0.00,0.000,0.0156,0.2604
0.40,6.762,6.56,0.00,0.00,0.000,0.0146,0.2590
0.40,6.782,7.52,0.00,0.00,0.000,0.0134,0.2572
0.40,6.803,7.53,0.00,0.00,0.000,0.0135,0.2567
0.40,6.822,8.44,0.00,0.00,0.000,0.0146,0.2566
0.40,6.841,10.32,0.00,0.00,0.000,0.0155,0.2583
0.40,6.862,16.70,0.00,0.00,0.000,0.0153,0.2620
0.40,6.882,24.42,0.00,0.00,0.000,0.0149,0.2659
0.40,6.904,17.62,0.00,0.00,0.000,0.0148,0.2717
0.40,6.921,27.07,0.00,0.00,0.000,0.0147,0.2757
0.40,6.941,24.94,0.00,0.00,0.000,0.0106,0.2766
0.40,6.962,42.87,0.00,0.00,0.000,0.0079,0.2728
0.40,6.982,15.57,0.00,0.00,0.000,0.0115,0.2676
0.40,7.002,9.77,0.00,0.00,0.000,0.0145,0.2629
0.40,7.022,7.33,0.00,0.00,0.000,0.0147,0.2607
0.40,7.042,5.98,0.00,0.00,0.000,0.0135,0.2571
0.40,7.061,5.83,0.00,0.00,0.000,0.0124,0.2557
0.40,7.081,6.75,0.00,0.00,0.000,0.0118,0.2552
0.40,7.102,7.64,0.00,0.00,0.000,0.0115,0.2553
0.40,7.121,8.06,0.00,0.00,0.000,0.0112,0.2557
0.40,7.142,11.38,0.00,0.00,0.000,0.0102,0.2598
0.40,7.162,14.02,0.00,0.00,0.000,0.0092,0.2622
0.40,7.182,26.52,0.00,0.00,0.000,0.0080,0.2672
0.40,7.202,14.50,0.00,0.00,0.000,0.0073,0.2724
0.40,7.222,8.52,0.00,0.00,0.000,0.0056,0.2765
0.40,7.243,16.07,0.00,0.00,0.000,0.0051,0.2755
0.40,7.261,38.00,0.00,0.00,0.000,0.0071,0.2732
0.40,7.281,18.44,0.00,0.00,0.000,0.0100,0.2689
0.40,7.304,11.00,0.00,0.00,0.000,0.0128,0.2649
0.40,7.322,6.50,0.00,0.00,0.000,0.0133,0.2623
0.40,7.342,7.92,0.00,0.00,0.000,0.0122,0.2594
0.40,7.362,6.64,0.00,0.00,0.000,0.0112,0.2581
0.40,7.382,6.86,0.00,0.00,0.000,0.0102,0.2572
0.40,7.402,8.09,0.00,0.00,0.000,0.0097,0.2563
0.40,7.423,9.04,0.00,0.00,0.000,0.0109,0.2565
0.40,7.444,11.01,0.00,0.00,0.000,0.0115,0.2568
0.40,7.463,20.71,0.00,0.00,0.000,0.0113,0.2621
0.40,7.481,17.03,0.00,0.00,0.000,0.0109,0.2644
0.40,7.502,18.88,0.00,0.00,0.000,0.0097,0.2718
0.40,7.522,11.72,0.00,0.00,0.000,0.0094,0.2763
0.40,7.542,14.09,0.00,0.00,0.000,0.0099,0.2759
0.40,7.561,42.87,0.00,0.00,0.000,0.0110,0.2740
0.40,7.581,15.61,0.00,0.00,0.000,0.0120,0.2666
0.40,7.602,12.92,0.00,0.00,0.000,0.0117,0.2638
0.40,7.622,5.22,0.00,0.00,0.000,0.0115,0.2615
0.40,7.642,5.07,0.00,0.00,0.000,0.0111,0.2580
0.40,7.662,6.14,0.00,0.00,0.000,0.0108,0.2554
0.40,7.682,6.50,0.00,0.00,0.000,0.0101,0.2549
0.40,7.702,7.40,0.00,0.00,0.000,0.0090,0.2549
0.40,7.721,9.16,0.00,0.00,0.000,0.0088,0.2559
0.40,7.746,12.45,0.00,0.00,0.000,0.0086,0.2579
0.40,7.763,18.79,0.00,0.00,0.000,0.0078,0.2609
0.40,7.781,26.30,0.00,0.00,0.000,0.0065,0.2654
0.40,7.802,16.49,0.00,0.00,0.000,0.0060,0.2741
0.40,7.821,9.64,0.00,0.00,0.000,0.0067,0.2763
0.40,7.841,16.13,0.00,0.00,0.000,0.0071,0.2749
0.40,7.861,36.64,0.00,0.00,0.000,0.0080,0.2731
0.40,7.881,13.73,0.00,0.00,0.000,0.0111,0.2684
0.40,7.903,7.36,0.00,0.00,0.000,0.0131,0.2643
0.40,7.922,7.45,0.00,0.00,0.000,0.0132,0.2609
0.40,7.942,6.53,0.00,0.00,0.000,0.0120,0.2589
0.40,7.961,6.94,0.00,0.00,0.000,0.0111,0.2579
0.40,7.981,6.46,0.00,0.00,0.000,0.0106,0.2571
0.40,8.003,7.57,0.00,0.00,0.000,0.0112,0.2565
0.40,8.021,8.45,0.00,0.00,0.000,0.0129,0.2566
0.40,8.042,15.84,0.00,0.00,0.000,0.0129,0.2591
0.40,8.061,22.66,0.00,0.00,0.000,0.0126,0.2609
0.40,8.083,18.16,0.00,0.00,0.000,0.0120,0.2649
0.40,8.102,23.91,0.00,0.00,0.000,0.0116,0.2711
0.40,8.122,9.57,0.00,0.00,0.000,0.0112,0.2766
0.40,8.142,22.07,0.00,0.00,0.000,0.0099,0.2755
0.40,8.164,44.13,0.00,0.00,0.000,0.0079,0.2733
0.40,8.184,13.70,0.00,0.00,0.000,0.0087,0.2678
0.40,8.202,10.94,0.00,0.00,0.000,0.0101,0.2630
0.40,8.222,6.80,0.00,0.00,0.000,0.0103,0.2608
0.40,8.245,5.46,0.00,0.00,0.000,0.0102,0.2580
0.40,8.261,6.12,0.00,0.00,0.000,0.0097,0.2558
0.40,8.281,5.92,0.00,0.00,0.000,0.0092,0.2553
0.40,8.302,6.69,0.00,0.00,0.000,0.0088,0.2553
0.40,8.325,7.38,0.00,0.00,0.000,0.0085,0.2557
0.40,8.342,12.95,0.00,0.00,0.000,0.0077,0.2595
0.40,8.361,18.70,0.00,0.00,0.000,0.0071,0.2609
0.40,8.381,29.82,0.00,0.00,0.000,0.0058,0.2672
0.40,8.402,18.75,0.00,0.00,0.000,0.0055,0.2725
0.40,8.424,14.87,0.00,0.00,0.000,0.0063,0.2762
0.40,8.442,12.10,0.00,0.00,0.000,0.0061,0.2762
0.40,8.463,51.87,0.00,0.00,0.000,0.0089,0.2704
0.40,8.484,18.94,0.00,0.00,0.000,0.0112,0.2685
0.40,8.501,15.37,0.00,0.00,0.000,0.0117,0.2650
0.40,8.522,9.34,0.00,0.00,0.000,0.0108,0.2619
0.40,8.542,7.29,0.00,0.00,0.000,0.0096,0.2595
0.40,8.563,8.01,0.00,0.00,0.000,0.0093,0.2588
0.40,8.583,6.38,0.00,0.00,0.000,0.0094,0.2578
0.40,8.602,6.84,0.00,0.00,0.000,0.0096,0.2569
0.40,8.623,7.56,0.00,0.00,0.000,0.0096,0.2571
0.40,8.642,10.37,0.00,0.00,0.000,0.0093,0.2576
0.40,8.662,13.94,0.00,0.00,0.000,0.0084,0.2606
0.40,8.681,25.15,0.00,0.00,0.000,0.0070,0.2655
0.40,8.702,13.84,0.00,0.00,0.000,0.0057,0.2725
0.40,8.722,11.57,0.00,0.00,0.000,0.0053,0.2769
0.40,8.742,19.29,0.00,0.00,0.000,0.0041,0.2758
0.40,8.761,42.78,0.00,0.00,0.000,0.0044,0.2743
0.40,8.784,49.38,0.00,0.00,0.000,0.0085,0.2646
0.40,8.801,8.49,0.00,0.00,0.000,0.0093,0.2641
0.40,8.823,14.10,0.00,0.00,0.000,0.0098,0.2602
0.40,8.842,7.07,0.00,0.00,0.000,0.0101,0.2569
0.40,8.869,6.23,0.00,0.00,0.000,0.0100,0.2555
0.40,8.882,5.84,0.00,0.00,0.000,0.0103,0.2550
0.40,8.902,6.61,0.00,0.00,0.000,0.0107,0.2552
0.40,8.921,8.77,0.00,0.00,0.000,0.0112,0.2559
0.40,8.942,11.70,0.00,0.00,0.000,0.0114,0.2569
0.40,8.961,15.67,0.00,0.00,0.000,0.0108,0.2613
0.40,8.981,12.71,0.00,0.00,0.000,0.0088,0.2674
0.40,9.004,11.91,0.00,0.00,0.000,0.0072,0.2722
0.40,9.022,8.02,0.00,0.00,0.000,0.0059,0.2756
0.40,9.041,12.48,0.00,0.00,0.000,0.0038,0.2762
0.40,9.063,27.32,0.00,0.00,0.000,0.0046,0.2731
0.40,9.082,13.96,0.00,0.00,0.000,0.0077,0.2699
0.40,9.101,19.11,0.00,0.00,0.000,0.0110,0.2668
0.40,9.121,11.02,0.00,0.00,0.000,0.0121,0.2636
0.40,9.142,7.19,0.00,0.00,0.000,0.0110,0.2605
0.40,9.162,7.65,0.00,0.00,0.000,0.0095,0.2586
0.40,9.181,7.04,0.00,0.00,0.000,0.0083,0.2574
0.40,9.202,8.07,0.00,0.00,0.000,0.0083,0.2571
0.40,9.222,8.72,0.00,0.00,0.000,0.0091,0.2570
0.40,9.242,13.67,0.00,0.00,0.000,0.0103,0.2577
0.40,9.263,25.49,0.00,0.00,0.000,0.0100,0.2635
0.40,9.281,27.28,0.00,0.00,0.000,0.0094,0.2664
0.40,9.302,36.73,0.00,0.00,0.000,0.0088,0.2740
0.40,9.322,10.98,0.00,0.00,0.000,0.0086,0.2768
0.40,9.341,14.60,0.00,0.00,0.000,0.0087,0.2764
0.40,9.369,21.60,0.00,0.00,0.000,0.0072,0.2728
0.40,9.382,11.93,0.00,0.00,0.000,0.0065,0.2692
0.40,9.402,14.61,0.00,0.00,0.000,0.0065,0.2647
0.40,9.422,11.90,0.00,0.00,0.000,0.0069,0.2609
0.40,9.444,6.08,0.00,0.00,0.000,0.0073,0.2584
0.40,9.462,5.35,0.00,0.00,0.000,0.0075,0.2565
0.40,9.481,5.96,0.00,0.00,0.000,0.0072,0.2558
0.40,9.503,6.74,0.00,0.00,0.000,0.0074,0.2560
0.40,9.520,7.25,0.00,0.00,0.000,0.0080,0.2564
0.40,9.542,8.45,0.00,0.00,0.000,0.0080,0.2593
