t,visible,lateral,tamano,confianza,vx,wz
33.421,1,0.0692,0.4949,0.866,0.2313,0.0000
33.472,1,0.0690,0.4948,0.864,0.2315,0.0000
33.585,1,0.0689,0.4948,0.865,0.2315,0.0000
33.642,1,0.0691,0.4948,0.864,0.2315,0.0000
33.686,1,0.0692,0.4947,0.866,0.2316,0.0000
33.737,1,0.0691,0.4947,0.869,0.2317,0.0000
33.842,1,0.0689,0.4945,0.869,0.2321,0.0000
33.894,1,0.0688,0.4945,0.868,0.2320,0.0000
33.943,1,0.0687,0.4946,0.866,0.2319,0.0000
34.018,1,0.0683,0.4947,0.869,0.2316,0.0000
34.070,1,0.0684,0.4948,0.867,0.2315,0.0000
34.158,1,0.0685,0.4948,0.862,0.2315,0.0000
34.233,1,0.0684,0.4950,0.858,0.2311,0.0000
34.287,1,0.0683,0.4952,0.855,0.2306,0.0000
34.335,1,0.0683,0.4953,0.852,0.2303,0.0000
34.435,1,0.0680,0.4953,0.856,0.2303,0.0000
34.485,1,0.0676,0.4954,0.858,0.2301,0.0000
34.534,1,0.0676,0.4955,0.854,0.2300,0.0000
34.636,1,0.0675,0.4954,0.856,0.2301,0.0000
34.700,1,0.0675,0.4953,0.853,0.2304,0.0000
34.749,1,0.0673,0.4952,0.855,0.2305,0.0000
34.802,1,0.0672,0.4952,0.857,0.2305,0.0000
34.902,1,0.0672,0.4953,0.854,0.2304,0.0000
34.967,1,0.0670,0.4953,0.860,0.2303,0.0000
35.015,1,0.0669,0.4954,0.857,0.2302,0.0000
35.065,1,0.0668,0.4954,0.857,0.2300,0.0000
35.111,1,0.0669,0.4955,0.856,0.2298,0.0000
35.165,1,0.0669,0.4956,0.855,0.2296,0.0000
35.263,1,0.0669,0.4957,0.857,0.2294,0.0000
35.314,1,0.0668,0.4958,0.854,0.2293,0.0000
35.374,1,0.0669,0.4957,0.860,0.2294,0.0000
35.455,1,0.0670,0.4958,0.854,0.2292,0.0000
35.519,1,0.0672,0.4959,0.856,0.2291,0.0000
35.569,1,0.0673,0.4961,0.859,0.2286,0.0000
35.660,1,0.0673,0.4958,0.864,0.2292,0.0000
35.721,1,0.0677,0.4955,0.870,0.2300,0.0000
35.772,1,0.0686,0.4954,0.868,0.2301,0.0000
35.870,1,0.0695,0.4969,0.868,0.2267,0.0000
35.932,1,0.0720,0.4973,0.866,0.2260,0.0000
35.985,1,0.0730,0.4973,0.876,0.2260,0.0000
36.033,1,0.0751,0.4980,0.882,0.2245,0.0000
36.119,1,0.0808,0.4991,0.911,0.2220,0.0000
36.176,1,0.0890,0.5014,0.906,0.2170,0.0000
36.236,1,0.0985,0.5027,0.899,0.2141,0.0000
36.337,1,0.1064,0.5021,0.898,0.2155,0.0000
36.393,1,0.1144,0.5039,0.900,0.2115,0.0000
36.444,1,0.1191,0.5052,0.903,0.2085,0.0000
36.498,1,0.1213,0.5060,0.898,0.2069,-0.0323
36.596,1,0.1186,0.5072,0.895,0.2042,0.0000
36.649,1,0.1147,0.5077,0.899,0.2030,0.0000
36.698,1,0.1108,0.5075,0.904,0.2035,0.0000
36.781,1,0.1062,0.5065,0.905,0.2058,0.0000
36.828,1,0.1019,0.5064,0.911,0.2059,0.0000
36.887,1,0.0992,0.5068,0.914,0.2051,0.0000
36.935,1,0.0958,0.5069,0.913,0.2049,0.0000
37.046,1,0.0940,0.5080,0.913,0.2025,0.0000
37.097,1,0.0866,0.5095,0.910,0.1991,0.0000
37.137,1,0.0796,0.5102,0.906,0.1976,0.0000
37.234,1,0.0732,0.5120,0.913,0.1935,0.0000
37.286,1,0.0655,0.5125,0.901,0.1926,0.0000
37.326,1,0.0595,0.5135,0.910,0.1903,0.0000
37.437,1,0.0566,0.5136,0.913,0.1901,0.0000
37.490,1,0.0572,0.5137,0.911,0.1899,0.0000
37.535,1,0.0579,0.5142,0.916,0.1888,0.0000
37.589,1,0.0589,0.5149,0.917,0.1872,0.0000
37.707,1,0.0602,0.5152,0.918,0.1865,0.0000
37.786,1,0.0606,0.5151,0.922,0.1868,0.0000
37.834,1,0.0606,0.5149,0.924,0.1873,0.0000
37.916,1,0.0600,0.5143,0.924,0.1886,0.0000
37.968,1,0.0618,0.5139,0.914,0.1894,0.0000
38.056,1,0.0667,0.5144,0.916,0.1884,0.0000
38.105,1,0.0718,0.5148,0.920,0.1874,0.0000
38.162,1,0.0769,0.5167,0.914,0.1832,0.0000
38.260,1,0.0792,0.5190,0.913,0.1782,0.0000
38.347,1,0.0965,0.5217,0.915,0.1262,0.0000
38.398,1,0.1118,0.5251,0.915,0.0957,0.0000
38.495,1,0.1231,0.5289,0.916,0.0371,-0.0586
38.563,1,0.1306,0.5320,0.917,0.0000,-0.0991
38.610,1,0.1383,0.5354,0.915,0.0000,-0.1276
38.655,1,0.1434,0.5372,0.916,0.0000,-0.1546
38.763,1,0.1464,0.5384,0.919,0.0000,-0.2190
38.817,1,0.1473,0.5393,0.918,0.0000,-0.2515
38.868,1,0.1470,0.5397,0.919,0.0000,-0.2821
38.945,1,0.1470,0.5397,0.918,0.0000,-0.2940
38.996,1,0.1471,0.5394,0.917,0.0000,-0.2943
39.095,1,0.1468,0.5386,0.916,0.0000,-0.2936
39.151,1,0.1465,0.5376,0.914,0.0000,-0.2930
39.198,1,0.1459,0.5368,0.914,0.0000,-0.2918
39.292,1,0.1453,0.5363,0.915,0.0000,-0.2906
39.352,1,0.1446,0.5360,0.915,0.0000,-0.2892
39.402,1,0.1442,0.5357,0.914,0.0000,-0.2883
39.459,1,0.1439,0.5355,0.914,0.0000,-0.2879
39.559,1,0.1443,0.5351,0.914,0.0000,-0.2885
39.611,1,0.1449,0.5356,0.917,0.0000,-0.2898
39.656,1,0.1459,0.5360,0.918,0.0000,-0.2918
39.753,1,0.1470,0.5366,0.919,0.0000,-0.2941
39.815,1,0.1482,0.5372,0.920,0.0000,-0.2963
39.861,1,0.1492,0.5378,0.922,0.0000,-0.2985
39.954,1,0.1500,0.5383,0.921,0.0000,-0.3000
40.018,1,0.1504,0.5387,0.921,0.0000,-0.3008
40.070,1,0.1504,0.5392,0.920,0.0000,-0.3009
40.121,1,0.1504,0.5399,0.921,0.0000,-0.3007
40.214,1,0.1525,0.5406,0.920,0.0000,-0.3050
40.279,1,0.1565,0.5418,0.918,0.0000,-0.3130
40.334,1,0.1591,0.5422,0.920,0.0000,-0.3183
40.386,1,0.1613,0.5427,0.920,0.0000,-0.3226
40.554,1,0.1641,0.5436,0.922,0.0000,-0.3283
40.618,1,0.1657,0.5449,0.917,0.0000,-0.3313
40.674,1,0.1637,0.5442,0.915,0.0000,-0.3275
40.735,1,0.1630,0.5428,0.917,0.0000,-0.3260
40.798,1,0.1633,0.5410,0.918,0.0000,-0.3266
40.872,1,0.1645,0.5392,0.915,0.0000,-0.3290
40.934,1,0.1659,0.5365,0.911,0.0000,-0.3317
40.993,1,0.1672,0.5335,0.910,0.0000,-0.3345
41.094,1,0.1671,0.5310,0.908,0.0000,-0.3341
41.143,1,0.1651,0.5291,0.906,0.0000,-0.3301
41.189,1,0.1622,0.5277,0.905,0.0000,-0.3244
41.278,1,0.1586,0.5264,0.904,0.0000,-0.3172
41.334,1,0.1560,0.5256,0.903,0.0000,-0.3119
41.385,1,0.1537,0.5251,0.904,0.0000,-0.3074
41.486,1,0.1518,0.5249,0.905,0.0000,-0.3036
41.553,1,0.1502,0.5248,0.905,0.0000,-0.3003
41.604,1,0.1492,0.5252,0.904,0.0000,-0.2984
41.652,1,0.1483,0.5257,0.903,0.0000,-0.2967
41.750,1,0.1482,0.5262,0.903,0.0000,-0.2964
41.804,1,0.1482,0.5267,0.904,0.0000,-0.2965
41.854,1,0.1494,0.5272,0.901,0.0000,-0.2988
41.900,1,0.1502,0.5276,0.900,0.0000,-0.3004
41.949,1,0.1511,0.5279,0.902,0.0000,-0.3023
42.051,1,0.1520,0.5280,0.904,0.0000,-0.3040
42.113,1,0.1525,0.5284,0.907,0.0000,-0.3051
42.169,1,0.1525,0.5288,0.907,0.0000,-0.3051
42.219,1,0.1526,0.5291,0.906,0.0000,-0.3053
42.311,1,0.1526,0.5292,0.905,0.0000,-0.3052
42.392,1,0.1519,0.5291,0.905,0.0000,-0.3039
42.446,1,0.1516,0.5290,0.904,0.0000,-0.3031
42.493,1,0.1515,0.5287,0.906,0.0000,-0.3030
42.540,1,0.1520,0.5284,0.903,0.0000,-0.3040
42.670,1,0.1525,0.5282,0.902,0.0000,-0.3050
42.733,1,0.1526,0.5281,0.901,0.0000,-0.3052
42.784,1,0.1524,0.5281,0.899,0.0000,-0.3049
42.889,1,0.1519,0.5282,0.900,0.0000,-0.3039
42.953,1,0.1511,0.5275,0.900,0.0000,-0.3022
43.001,1,0.1504,0.5270,0.901,0.0000,-0.3007
43.050,1,0.1500,0.5267,0.900,0.0000,-0.3000
43.148,1,0.1502,0.5274,0.900,0.0000,-0.3004
43.211,1,0.1503,0.5278,0.900,0.0000,-0.3005
43.263,1,0.1498,0.5271,0.900,0.0000,-0.2995
43.319,1,0.1494,0.5266,0.901,0.0000,-0.2987
43.420,1,0.1494,0.5275,0.901,0.0000,-0.2988
43.470,1,0.1491,0.5269,0.900,0.0000,-0.2982
43.517,1,0.1492,0.5277,0.901,0.0000,-0.2984
43.611,1,0.1483,0.5284,0.902,0.0000,-0.2966
43.670,1,0.1477,0.5284,0.904,0.0000,-0.2955
43.717,1,0.1472,0.5280,0.905,0.0000,-0.2945
43.801,1,0.1468,0.5268,0.908,0.0000,-0.2937
43.868,1,0.1462,0.5259,0.908,0.0000,-0.2923
43.918,1,0.1453,0.5254,0.909,0.0000,-0.2906
44.004,1,0.1449,0.5241,0.909,0.0000,-0.2897
44.054,1,0.1443,0.5233,0.910,0.0000,-0.2886
44.112,1,0.1440,0.5229,0.910,0.0000,-0.2879
44.235,1,0.1437,0.5228,0.909,0.0000,-0.2875
44.294,1,0.1438,0.5228,0.909,0.0000,-0.2875
44.345,1,0.1444,0.5231,0.907,0.0000,-0.2888
44.453,1,0.1448,0.5233,0.907,0.0000,-0.2896
44.513,1,0.1448,0.5233,0.908,0.0000,-0.2897
44.566,1,0.1445,0.5233,0.909,0.0000,-0.2890
44.612,1,0.1439,0.5233,0.909,0.0000,-0.2877
44.694,1,0.1434,0.5231,0.910,0.0000,-0.2868
44.749,1,0.1427,0.5229,0.910,0.0000,-0.2855
44.845,1,0.1418,0.5228,0.911,0.0000,-0.2836
44.912,1,0.1409,0.5228,0.911,0.0000,-0.2818
44.962,1,0.1396,0.5228,0.912,0.0000,-0.2791
45.017,1,0.1364,0.5229,0.914,0.0000,-0.2728
45.095,1,0.1333,0.5227,0.916,0.0000,-0.2666
45.153,1,0.1308,0.5227,0.918,0.0000,-0.2617
45.205,1,0.1288,0.5227,0.917,0.0000,-0.2575
45.316,1,0.1272,0.5231,0.916,0.0000,-0.2544
45.375,1,0.1262,0.5242,0.913,0.0000,-0.2524
45.423,1,0.1260,0.5252,0.913,0.0000,-0.2521
45.479,1,0.1271,0.5256,0.911,0.0000,-0.2542
45.559,1,0.1293,0.5259,0.907,0.0000,-0.2586
45.632,1,0.1314,0.5264,0.907,0.0000,-0.2629
45.682,1,0.1339,0.5270,0.910,0.0000,-0.2678
45.773,1,0.1353,0.5276,0.911,0.0000,-0.2706
45.833,1,0.1355,0.5286,0.911,0.0000,-0.2709
45.870,1,0.1347,0.5295,0.913,0.0000,-0.2694
45.988,1,0.1327,0.5305,0.916,0.0000,-0.2653
46.054,1,0.1309,0.5306,0.918,0.0000,-0.2618
46.106,1,0.1300,0.5303,0.919,0.0000,-0.2599
46.151,1,0.1303,0.5304,0.917,0.0000,-0.2606
46.206,1,0.1299,0.5301,0.919,0.0000,-0.2598
46.305,1,0.1295,0.5297,0.921,0.0000,-0.2589
46.363,1,0.1322,0.5299,0.917,0.0000,-0.2644
46.407,1,0.1371,0.5304,0.922,0.0000,-0.2743
46.499,1,0.1414,0.5309,0.923,0.0000,-0.2828
46.559,1,0.1458,0.5310,0.925,0.0000,-0.2916
46.609,1,0.1496,0.5313,0.928,0.0000,-0.2992
46.701,1,0.1512,0.5310,0.930,0.0000,-0.3024
46.754,1,0.1490,0.5308,0.928,0.0000,-0.2981
46.811,1,0.1451,0.5309,0.930,0.0000,-0.2901
46.884,1,0.1403,0.5309,0.933,0.0000,-0.2807
46.957,1,0.1350,0.5305,0.932,0.0000,-0.2701
47.013,1,0.1316,0.5302,0.933,0.0000,-0.2632
47.085,1,0.1299,0.5296,0.933,0.0000,-0.2597
47.161,1,0.1276,0.5292,0.932,0.0000,-0.2553
47.208,1,0.1251,0.5288,0.930,0.0000,-0.2503
47.307,1,0.1207,0.5287,0.928,0.0000,-0.2414
47.387,1,0.1175,0.5283,0.928,0.0000,-0.1936
47.438,1,0.1148,0.5285,0.929,0.0000,-0.1628
47.488,1,0.1128,0.5297,0.925,0.0000,-0.1331
47.536,1,0.1119,0.5302,0.926,0.0000,-0.1038
47.623,1,0.1111,0.5302,0.927,0.0000,-0.0516
47.702,1,0.1113,0.5302,0.929,0.0000,-0.0047
47.751,1,0.1098,0.5308,0.927,0.0000,0.0000
47.803,1,0.1082,0.5315,0.927,0.0000,0.0000
47.907,1,0.1096,0.5320,0.934,0.0000,0.0000
47.967,1,0.1130,0.5323,0.941,0.0000,0.0000
48.014,1,0.1175,0.5333,0.942,0.0000,0.0000
48.085,1,0.1221,0.5351,0.939,0.0000,-0.0425
48.136,1,0.1256,0.5362,0.938,0.0000,-0.0733
48.234,1,0.1278,0.5369,0.938,0.0000,-0.1320
48.305,1,0.1293,0.5375,0.938,0.0000,-0.1745
48.348,1,0.1300,0.5380,0.938,0.0000,-0.2008
48.397,1,0.1299,0.5385,0.938,0.0000,-0.2300
48.539,1,0.1295,0.5390,0.939,0.0000,-0.2589
48.606,1,0.1286,0.5395,0.938,0.0000,-0.2573
48.654,1,0.1276,0.5397,0.938,0.0000,-0.2552
48.703,1,0.1269,0.5397,0.938,0.0000,-0.2538
48.795,1,0.1261,0.5397,0.938,0.0000,-0.2522
48.851,1,0.1255,0.5396,0.939,0.0000,-0.2509
48.895,1,0.1250,0.5395,0.938,0.0000,-0.2501
49.004,1,0.1246,0.5394,0.939,0.0000,-0.2492
49.078,1,0.1243,0.5394,0.939,0.0000,-0.2486
49.130,1,0.1237,0.5389,0.938,0.0000,-0.2473
49.179,1,0.1230,0.5377,0.939,0.0000,-0.2459
49.245,1,0.1227,0.5366,0.936,0.0000,-0.2455
49.314,1,0.1213,0.5357,0.934,0.0000,-0.2427
49.368,1,0.1185,0.5350,0.929,0.0000,-0.2106
49.462,1,0.1193,0.5344,0.924,0.0000,-0.1540
49.524,1,0.1230,0.5331,0.920,0.0000,-0.1910
49.570,1,0.1312,0.5323,0.922,0.0000,-0.2187
49.669,1,0.1399,0.5312,0.923,0.0000,-0.2778
49.721,1,0.1460,0.5289,0.914,0.0000,-0.2921
49.766,1,0.1507,0.5280,0.914,0.0000,-0.3015
49.874,1,0.1537,0.5277,0.911,0.0000,-0.3074
49.958,1,0.1566,0.5278,0.920,0.0000,-0.3133
50.009,1,0.1602,0.5282,0.918,0.0000,-0.3205
50.057,1,0.1658,0.5285,0.919,0.0000,-0.3316
50.159,1,0.1705,0.5289,0.922,0.0000,-0.3411
50.219,1,0.1741,0.5295,0.924,0.0000,-0.3482
50.276,1,0.1767,0.5301,0.925,0.0000,-0.3534
50.331,1,0.1785,0.5307,0.926,0.0000,-0.3569
50.379,1,0.1798,0.5312,0.928,0.0000,-0.3596
50.427,1,0.1807,0.5316,0.929,0.0000,-0.3614
50.537,1,0.1813,0.5318,0.929,0.0000,-0.3626
50.614,1,0.1815,0.5323,0.924,0.0000,-0.3630
50.661,1,0.1819,0.5323,0.916,0.0000,-0.3639
50.710,1,0.1749,0.5327,0.918,0.0000,-0.3499
50.770,1,0.1707,0.5333,0.917,0.0000,-0.3414
50.833,1,0.1728,0.5335,0.917,0.0000,-0.3457
50.949,1,0.1765,0.5333,0.920,0.0000,-0.3529
51.014,1,0.1793,0.5335,0.925,0.0000,-0.3586
51.063,1,0.1814,0.5337,0.923,0.0000,-0.3628
51.152,1,0.1824,0.5337,0.922,0.0000,-0.3649
51.215,1,0.1831,0.5337,0.922,0.0000,-0.3662
51.266,1,0.1834,0.5335,0.922,0.0000,-0.3668
51.365,1,0.1830,0.5331,0.923,0.0000,-0.3660
51.423,1,0.1822,0.5324,0.924,0.0000,-0.3643
51.472,1,0.1814,0.5312,0.927,0.0000,-0.3627
51.523,1,0.1805,0.5301,0.925,0.0000,-0.3609
51.611,1,0.1793,0.5293,0.925,0.0000,-0.3587
51.681,1,0.1780,0.5285,0.923,0.0000,-0.3560
51.737,1,0.1763,0.5282,0.924,0.0000,-0.3527
51.800,1,0.1750,0.5284,0.922,0.0000,-0.3501
51.877,1,0.1738,0.5286,0.919,0.0000,-0.3476
51.925,1,0.1726,0.5295,0.919,0.0000,-0.3452
52.021,1,0.1719,0.5304,0.916,0.0000,-0.3438
52.109,1,0.1709,0.5309,0.916,0.0000,-0.3419
52.167,1,0.1706,0.5313,0.915,0.0000,-0.3411
52.215,1,0.1701,0.5313,0.913,0.0000,-0.3401
52.267,1,0.1701,0.5321,0.912,0.0000,-0.3402
52.346,1,0.1704,0.5322,0.911,0.0000,-0.3408
52.396,1,0.1714,0.5321,0.905,0.0000,-0.3428
52.532,1,0.1718,0.5304,0.906,0.0000,-0.3437
52.590,1,0.1733,0.5290,0.911,0.0000,-0.3466
52.636,1,0.1743,0.5267,0.925,0.0000,-0.3486
52.685,1,0.1701,0.5247,0.927,0.0000,-0.3402
52.794,1,0.1634,0.5244,0.921,0.0000,-0.3268
52.853,1,0.1530,0.5244,0.922,0.0000,-0.3061
52.907,1,0.1403,0.5244,0.926,0.0000,-0.2805
52.956,1,0.1287,0.5243,0.931,0.0000,-0.2574
53.053,1,0.1196,0.5244,0.936,0.0000,-0.1990
53.125,1,0.1138,0.5245,0.938,0.0000,-0.1561
53.173,1,0.1102,0.5243,0.937,0.0000,-0.1269
53.222,1,0.1078,0.5241,0.936,0.0000,-0.0976
53.318,1,0.1060,0.5235,0.935,0.0000,-0.0401
53.369,1,0.1044,0.5224,0.935,0.0000,-0.0093
53.420,1,0.1029,0.5216,0.934,0.0000,0.0000
53.526,1,0.1018,0.5207,0.933,0.0000,0.0000
53.581,1,0.1006,0.5197,0.931,0.0332,0.0000
53.625,1,0.1000,0.5191,0.930,0.0597,0.0000
53.714,1,0.1000,0.5186,0.932,0.1129,0.0000
53.773,1,0.1000,0.5184,0.932,0.1484,0.0000
53.820,1,0.0995,0.5182,0.932,0.1765,0.0000
53.915,1,0.0963,0.5177,0.931,0.1811,0.0000
53.975,1,0.0927,0.5175,0.930,0.1816,0.0000
54.030,1,0.0905,0.5178,0.930,0.1809,0.0000
54.120,1,0.0895,0.5179,0.931,0.1807,0.0000
54.185,1,0.0918,0.5177,0.931,0.1811,0.0000
54.233,1,0.0948,0.5173,0.933,0.1820,0.0000
54.288,1,0.0967,0.5167,0.932,0.1834,0.0000
54.374,1,0.0972,0.5159,0.932,0.1850,0.0000
54.425,1,0.0953,0.5155,0.932,0.1859,0.0000
54.482,1,0.0920,0.5153,0.930,0.1864,0.0000
54.590,1,0.0862,0.5149,0.931,0.1872,0.0000
54.672,1,0.0809,0.5143,0.930,0.1886,0.0000
54.724,1,0.0756,0.5130,0.932,0.1914,0.0000
54.820,1,0.0712,0.5110,0.926,0.1958,0.0000
54.883,1,0.0681,0.5095,0.926,0.1992,0.0000
54.934,1,0.0674,0.5087,0.925,0.2009,0.0000
54.984,1,0.0684,0.5086,0.926,0.2012,0.0000
55.091,1,0.0691,0.5086,0.926,0.2012,0.0000
55.168,1,0.0692,0.5086,0.926,0.2011,0.0000
55.216,1,0.0693,0.5086,0.925,0.2012,0.0000
55.265,1,0.0693,0.5086,0.926,0.2011,0.0000
55.326,1,0.0700,0.5089,0.926,0.2004,0.0000
55.416,1,0.0710,0.5095,0.926,0.1990,0.0000
55.474,1,0.0720,0.5107,0.925,0.1965,0.0000
55.524,1,0.0738,0.5121,0.925,0.1935,0.0000
55.592,1,0.0767,0.5130,0.923,0.1913,0.0000
55.661,1,0.0793,0.5142,0.925,0.1888,0.0000
55.735,1,0.0810,0.5155,0.926,0.1859,0.0000
55.796,1,0.0824,0.5168,0.926,0.1830,0.0000
55.895,1,0.0829,0.5177,0.927,0.1810,0.0000
55.943,1,0.0812,0.5196,0.928,0.1770,0.0000
55.992,1,0.0800,0.5213,0.931,0.1476,0.0000
56.068,1,0.0818,0.5232,0.931,0.1022,0.0000
56.125,1,0.0829,0.5245,0.932,0.0681,0.0000
56.214,1,0.0916,0.5249,0.922,0.0143,0.0000
56.284,1,0.1006,0.5240,0.908,0.0000,0.0000
56.332,1,0.0992,0.5227,0.909,0.0000,0.0000
56.384,1,0.1004,0.5216,0.917,0.0000,0.0000
56.476,1,0.1016,0.5207,0.916,0.0000,0.0000
56.528,1,0.1028,0.5197,0.917,0.0312,0.0000
56.580,1,0.1068,0.5193,0.913,0.0620,0.0000
56.620,1,0.1095,0.5191,0.911,0.0861,0.0000
56.699,1,0.1102,0.5193,0.913,0.1338,0.0000
56.769,1,0.1124,0.5183,0.914,0.1757,0.0000
56.821,1,0.1117,0.5182,0.913,0.1801,0.0000
56.891,1,0.1124,0.5178,0.918,0.1808,0.0000
56.970,1,0.1158,0.5168,0.927,0.1831,0.0000
57.036,1,0.1169,0.5163,0.929,0.1841,0.0000
57.093,1,0.1170,0.5161,0.926,0.1846,0.0000
57.163,1,0.1033,0.5160,0.904,0.1849,0.0000
57.221,1,0.0725,0.5160,0.907,0.1848,0.0000
57.285,1,0.0446,0.5155,0.904,0.1859,0.0000
57.401,1,0.0284,0.5146,0.906,0.1879,0.0000
57.476,1,0.0226,0.5139,0.909,0.1894,0.0000
57.528,1,0.0289,0.5121,0.903,0.1935,0.0000
57.584,1,0.0577,0.5113,0.935,0.1952,0.0000
57.673,1,0.0804,0.5114,0.929,0.1948,0.0000
57.731,1,0.1005,0.5115,0.922,0.1946,0.0000
57.791,1,0.1131,0.5122,0.926,0.1932,0.0000
57.842,1,0.1184,0.5126,0.925,0.1923,0.0000
57.953,1,0.1182,0.5122,0.921,0.1932,0.0000
58.019,1,0.1171,0.5114,0.920,0.1950,0.0000
58.068,1,0.1173,0.5104,0.924,0.1971,0.0000
58.116,1,0.1176,0.5083,0.928,0.2017,0.0000
58.209,1,0.1145,0.5044,0.925,0.2103,0.0000
58.279,1,0.1110,0.5025,0.925,0.2144,0.0000
58.332,1,0.1080,0.5029,0.932,0.2136,0.0000
58.379,1,0.1054,0.5042,0.932,0.2109,0.0000
58.471,1,0.1031,0.5041,0.929,0.2109,0.0000
58.522,1,0.1009,0.5030,0.929,0.2134,0.0000
58.583,1,0.0988,0.5001,0.929,0.2197,0.0000
58.675,1,0.1001,0.5004,0.934,0.2191,0.0000
58.752,1,0.0974,0.5029,0.927,0.2136,0.0000
58.797,1,0.0976,0.5097,0.929,0.1987,0.0000
58.848,1,0.0994,0.5163,0.928,0.1841,0.0000
58.917,1,0.1014,0.5201,0.926,0.1425,0.0000
59.005,1,0.1037,0.5221,0.923,0.0897,0.0000
59.082,1,0.1065,0.5231,0.918,0.0440,0.0000
59.130,1,0.1052,0.5252,0.920,0.0152,0.0000
59.179,1,0.1036,0.5258,0.917,0.0000,0.0000
59.284,1,0.0996,0.5255,0.911,0.0000,0.0000
59.345,1,0.0922,0.5254,0.915,0.0000,0.0000
59.398,1,0.0874,0.5251,0.918,0.0000,0.0000
59.445,1,0.0860,0.5242,0.920,0.0000,0.0000
59.534,1,0.0864,0.5241,0.920,0.0000,0.0000
59.588,1,0.0863,0.5251,0.922,0.0000,0.0000
59.649,1,0.0859,0.5282,0.921,0.0000,0.0000
59.761,1,0.0869,0.5302,0.922,0.0000,0.0000
59.819,1,0.0881,0.5312,0.916,0.0000,0.0000
59.883,1,0.0914,0.5298,0.913,0.0000,0.0000
59.937,1,0.0960,0.5288,0.912,0.0000,0.0000
60.055,1,0.0974,0.5272,0.912,0.0000,0.0000
60.115,1,0.1009,0.5251,0.917,0.0000,0.0000
60.197,1,0.1083,0.5249,0.917,0.0000,0.0000
60.265,1,0.1169,0.5258,0.911,0.0000,0.0000
60.312,1,0.1246,0.5253,0.915,0.0000,-0.0283
60.404,1,0.1303,0.5244,0.911,0.0000,-0.0833
60.464,1,0.1357,0.5243,0.914,0.0000,-0.1195
60.514,1,0.1412,0.5247,0.922,0.0000,-0.1492
60.577,1,0.1462,0.5252,0.926,0.0000,-0.1873
60.655,1,0.1499,0.5259,0.928,0.0000,-0.2339
60.719,1,0.1524,0.5268,0.928,0.0000,-0.2725
60.777,1,0.1536,0.5272,0.925,0.0000,-0.3071
60.867,1,0.1532,0.5267,0.926,0.0000,-0.3063
60.918,1,0.1517,0.5277,0.926,0.0000,-0.3034
60.968,1,0.1482,0.5281,0.923,0.0000,-0.2964
61.091,1,0.1435,0.5275,0.919,0.0000,-0.2869
61.148,1,0.1371,0.5249,0.917,0.0000,-0.2741
61.204,1,0.1280,0.5231,0.911,0.0000,-0.2561
61.313,1,0.1215,0.5216,0.912,0.0000,-0.2430
61.379,1,0.1174,0.5205,0.913,0.0000,-0.2038
61.422,1,0.1134,0.5191,0.910,0.0261,-0.1776
61.472,1,0.1092,0.5174,0.908,0.0557,-0.1481
61.563,1,0.1058,0.5154,0.907,0.1107,-0.0931
61.628,1,0.1039,0.5140,0.907,0.1493,-0.0545
61.684,1,0.1039,0.5133,0.904,0.1828,-0.0209
61.734,1,0.1047,0.5131,0.903,0.1911,0.0000
61.850,1,0.1058,0.5129,0.903,0.1917,0.0000
61.913,1,0.1066,0.5127,0.903,0.1920,0.0000
61.962,1,0.1069,0.5120,0.903,0.1937,0.0000
62.014,1,0.1069,0.5114,0.903,0.1948,0.0000
62.067,1,0.1068,0.5113,0.904,0.1951,0.0000
62.176,1,0.1065,0.5113,0.905,0.1951,0.0000
62.237,1,0.1064,0.5113,0.905,0.1952,0.0000
62.291,1,0.1060,0.5113,0.904,0.1951,0.0000
62.346,1,0.1055,0.5115,0.904,0.1948,0.0000
62.421,1,0.1050,0.5121,0.904,0.1934,0.0000
62.484,1,0.1049,0.5119,0.904,0.1939,0.0000
62.536,1,0.1047,0.5116,0.904,0.1945,0.0000
62.651,1,0.1045,0.5108,0.907,0.1961,0.0000
62.718,1,0.1045,0.5107,0.908,0.1964,0.0000
62.783,1,0.1043,0.5110,0.911,0.1959,0.0000
62.834,1,0.1028,0.5109,0.912,0.1960,0.0000
62.934,1,0.0984,0.5120,0.913,0.1936,0.0000
62.999,1,0.0933,0.5135,0.916,0.1904,0.0000
63.046,1,0.0883,0.5139,0.920,0.1894,0.0000
63.099,1,0.0847,0.5153,0.918,0.1864,0.0000
63.202,1,0.0817,0.5144,0.914,0.1884,0.0000
63.267,1,0.0791,0.5123,0.910,0.1928,0.0000
63.314,1,0.0761,0.5095,0.912,0.1991,0.0000
63.365,1,0.0713,0.5057,0.921,0.2074,0.0000
63.414,1,0.0666,0.5042,0.917,0.2108,0.0000
63.467,1,0.0606,0.5028,0.919,0.2138,0.0000
63.565,1,0.0546,0.4996,0.919,0.2209,0.0000
63.613,1,0.0491,0.4935,0.909,0.2343,0.0000
63.672,1,0.0435,0.4842,0.914,0.2547,0.0000
63.754,1,0.0393,0.4762,0.915,0.2724,0.0000
63.821,1,0.0367,0.4698,0.914,0.2865,0.0000
63.867,1,0.0354,0.4662,0.919,0.2943,0.0000
63.956,1,0.0352,0.4645,0.922,0.2981,0.0000
64.030,1,0.0359,0.4659,0.924,0.2949,0.0000
64.083,1,0.0381,0.4717,0.927,0.2822,0.0000
